"hh_id","hh_cluster","hhweight","tot_hh","lat","lon","urban_rural","n_hh","n_adult","n_children","monthly_exp","monthly_exp_per_cap","country","dried","fresh","any_fish"
"1_275_10","1_275",260.002685546875,7101,13.9504311,-15.7488766,"rural",11,6,5,11500,1045.45454545455,"SEN","yes","yes","yes"
"2_155_1","2_155",148.905548095703,7101,14.80907631,-15.91176173,"urban",16,9,7,38000,2375,"SEN","yes","yes","yes"
"2_598_1","2_598",182.050262451172,7101,12.66242749,-15.51926669,"rural",14,8,6,11500,821.428571428571,"SEN","yes","yes","yes"
"1_17_11","1_17",335.467834472656,7101,14.7257672,-17.457808,"urban",4,2,2,58800,14700,"SEN","yes","yes","yes"
"2_441_1","2_441",107.35767364502,7101,12.91617505,-14.15945091,"urban",18,8,10,1900,105.555555555556,"SEN","no","yes","yes"
"2_526_1","2_526",209.692337036133,7101,14.14828503,-15.28603317,"rural",6,2,4,3600,600,"SEN","yes","yes","yes"
"2_176_1","2_176",164.270065307617,7101,16.46179092,-15.66348418,"urban",4,2,2,74800,18700,"SEN","no","yes","yes"
"2_188_1","2_188",213.517150878906,7101,16.33595764,-14.16927856,"rural",3,1,2,2400,800,"SEN","no","no","no"
"1_339_12","1_339",304.355285644531,7101,15.2076602,-16.2975458,"rural",11,9,2,1600,145.454545454545,"SEN","yes","no","yes"
"1_362_3","1_362",227.969833374023,7101,15.8913866,-14.9656617,"rural",12,5,7,8050,670.833333333333,"SEN","yes","no","yes"
"2_598_2","2_598",182.050262451172,7101,12.66242749,-15.51926669,"rural",16,7,9,7000,437.5,"SEN","no","yes","yes"
"2_460_1","2_460",164.665786743164,7101,15.60494869,-13.33878673,"urban",5,4,1,11000,2200,"SEN","no","yes","yes"
"1_394_10","1_394",274.075927734375,7101,14.0124075,-16.7666639,"rural",1,1,0,4900,4900,"SEN","yes","yes","yes"
"2_324_1","2_324",395.712524414063,7101,14.80466676,-16.92694455,"urban",7,5,2,15500,2214.28571428571,"SEN","no","yes","yes"
"1_474_1","1_474",169.836135864258,7101,15.5508204,-13.29573,"rural",4,3,1,1250,312.5,"SEN","yes","yes","yes"
"1_442_12","1_442",121.663963317871,7101,12.9137257,-14.1324281,"urban",5,3,2,6000,1200,"SEN","no","yes","yes"
"2_382_1","2_382",449.335754394531,7101,15.94175516,-16.16294251,"rural",1,1,0,1075,1075,"SEN","yes","yes","yes"
"2_412_1","2_412",228.66650390625,7101,13.88893174,-16.73073775,"rural",11,5,6,18900,1718.18181818182,"SEN","no","yes","yes"
"2_294_1","2_294",257.599853515625,7101,14.39998973,-15.98574771,"rural",7,5,2,5350,764.285714285714,"SEN","yes","yes","yes"
"2_172_1","2_172",451.787567138672,7101,14.83351818,-15.57403397,"rural",13,8,5,3700,284.615384615385,"SEN","yes","yes","yes"
"1_518_5","1_518",255.992004394531,7101,14.0051219,-14.7243575,"rural",8,3,5,7000,875,"SEN","yes","yes","yes"
"2_207_1","2_207",151.897369384766,7101,16.00415859,-16.49077096,"urban",12,4,8,28900,2408.33333333333,"SEN","no","yes","yes"
"2_136_1","2_136",97.4098434448242,7101,14.67072126,-16.22381645,"urban",3,3,0,5900,1966.66666666667,"SEN","yes","yes","yes"
"2_382_2","2_382",449.335754394531,7101,15.94175516,-16.16294251,"rural",11,4,7,8400,763.636363636364,"SEN","no","yes","yes"
"2_254_1","2_254",205.013732910156,7101,14.17206287,-16.08036769,"urban",11,6,5,16500,1500,"SEN","yes","yes","yes"
"2_216_1","2_216",102.29125213623,7101,15.0227376,-12.5431025,"urban",13,7,6,18500,1423.07692307692,"SEN","no","yes","yes"
"1_161_5","1_161",467.236877441406,7101,14.8727445,-15.8923872,"rural",19,11,8,10500,552.631578947368,"SEN","yes","yes","yes"
"1_133_5","1_133",114.040962219238,7101,14.6569799,-16.2475491,"urban",10,7,3,19000,1900,"SEN","yes","yes","yes"
"2_225_1","2_225",82.1719818115234,7101,13.75589571,-13.67530237,"urban",2,1,1,5500,2750,"SEN","no","yes","yes"
"1_389_6","1_389",81.710563659668,7101,14.4626831,-16.2901534,"urban",18,9,9,18100,1005.55555555556,"SEN","yes","yes","yes"
"2_238_1","2_238",232.44157409668,7101,13.34400986,-13.67866146,"rural",1,1,0,5400,5400,"SEN","no","no","no"
"2_82_1","2_82",430.171569824219,7101,14.7876436,-17.3769622,"urban",10,6,4,5250,525,"SEN","yes","yes","yes"
"1_554_1","1_554",68.4079513549805,7101,12.4235072,-12.0026358,"rural",8,4,4,31500,3937.5,"SEN","yes","yes","yes"
"2_575_1","2_575",157.904235839844,7101,12.92928768,-15.84668069,"rural",8,5,3,4900,612.5,"SEN","yes","yes","yes"
"2_203_1","2_203",212.498199462891,7101,16.03133358,-16.48560835,"urban",8,4,4,5300,662.5,"SEN","yes","yes","yes"
"1_242_7","1_242",182.678298950195,7101,13.9122326,-12.6942237,"rural",8,2,6,2750,343.75,"SEN","no","no","no"
"1_239_5","1_239",229.880157470703,7101,13.6333183,-13.5352024,"rural",29,9,20,15500,534.48275862069,"SEN","yes","yes","yes"
"2_486_1","2_486",209.8154296875,7101,15.4732854,-13.049372,"rural",6,2,4,1300,216.666666666667,"SEN","no","yes","yes"
"2_369_1","2_369",81.1189117431641,7101,15.61988723,-16.22988059,"urban",6,3,3,31700,5283.33333333333,"SEN","yes","yes","yes"
"2_306_1","2_306",595.924255371094,7101,14.44958994,-17.01394436,"urban",12,6,6,54500,4541.66666666667,"SEN","yes","yes","yes"
"1_565_10","1_565",58.9160499572754,7101,12.7071299,-15.558168,"urban",9,8,1,1750,194.444444444444,"SEN","no","yes","yes"
"2_136_2","2_136",97.4098434448242,7101,14.67072126,-16.22381645,"urban",9,5,4,6200,688.888888888889,"SEN","yes","yes","yes"
"2_417_1","2_417",100.711349487305,7101,14.48981933,-16.06426702,"urban",4,2,2,7500,1875,"SEN","yes","yes","yes"
"2_367_1","2_367",133.594436645508,7101,15.60564751,-16.22351777,"urban",12,7,5,34100,2841.66666666667,"SEN","yes","yes","yes"
"2_424_1","2_424",172.826019287109,7101,12.90662743,-14.94162327,"urban",8,5,3,6200,775,"SEN","yes","yes","yes"
