Country (Name),ASFIS species (Name),FAO major fishing area (Name),Unit (Name),Unit,[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S,[2022],S
Senegal,Clupeoids nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1302,,0,,0,...,45.8,,0,...,45,I
Senegal,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,2261,,2870,,4352,,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,353,,147,,8197,,73,,34,,31,,307,,1209,,964,,1015,,435,,1522,,1619,,321,,48,,166,,218,,700,,242,,1122,,1965,,3801,,2748,,1017,,776,,612,,9521,,2280.85,,2494.51,,1826.55,,2200,I
Senegal,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,44,,0,...,66,,211,,0,...,168,,0,,1173.28,,2426.5,,4239.44,,2615,I
Senegal,Madeiran sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,64300,,67330,,57566,,73935,,51405,,64711,,108186,,114824,,103363,,105120,,114749,,99944,,105773,,149012,,115299,,118371,,95588,,109429,,85976,,93481,,82951,,99569,,128894,,124516,,97220,,93220,,101026,,103037,,81574,,96251.11,,100916.95,,137799.1,,111655,I
Senegal,Round sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",10000,,10000,,13000,,13000,,13000,,14000,,14000,,14500,,17000,,20300,,25700,,28100,,28500,,32000,,35000,,35000,,20000,,35000,,30000,,30000,,30300,,28900,,36800,,63300,,75780,,71957,,59047,,60000,,60000,,67000,,63000,,63011,,63920,,90127,,78005,,82259,,75687,,102394,,115000,,130000,,92342,,97364,,145518,,142197,,128138,,116766,,142457,,152713,,129429,,93512,,112970,,112120,,78244,,107559,,137583,,113975,,101858,,127194,,165126,,142968,,126040,,116065,,119582,,120964,,107855,,138298,,107607,,138837,,88406,,121282.22,,65650.38,,16679.19,,67870,I
Senegal,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4743,,526,,2848.15,,0,...,0,...,2850,I
Sierra Leone,Bonga shad,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",2000,,2000,,2000,,4000,,4000,,4000,,6000,,7500,,7500,,6000,,6000,,5000,,5000,,6000,,4700,,3000,,4000,,4200,,2000,,2000,,8000,,8000,,12000,,15120,,15360,,15300,,15300,,18962,,19600,,21860,,16865,,19000,I,21127,,20217,I,20711,I,21000,I,21300,I,21300,I,21300,I,21135,I,21000,I,22372,,22096,,21838,,21771,,21738,,21700,I,21807,,21840,,22400,,21621,,24790,,31492,,28516,,51049,,52717,,60134,,52715,,86038,,86000,I,86000,I,86000,I,86000,I,86000,I,86024,I,84200,I,84200,I,84200,I,84200,I,84200,I,84200,I,85890,I,90180,I
Sierra Leone,Clupeoids nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,246,,474,,254,,155,,39,,40,I,43,,41,I,42,I,40,I,40,I,40,I,40,I,40,I,40,I,731,,722,,705,,711,,713,,700,I,0,...,315,,0,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Sierra Leone,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,234,,224,I,230,I,230,I,230,I,230,I,230,I,228,I,220,I,187,,185,,183,,182,,182,,180,I,182,,150,,43,,181,,0,...,43,,3,,38,,41,,151,,22,,82,,80,I,80,I,80,I,80,I,80,I,82,I,80,I,80,I,80,I,80,I,80,I,80,I,90,I,90,I
Sierra Leone,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",2000,,2000,,2000,,5000,,5000,,5000,,7000,,7000,,7000,,8000,,8000,,9000,,10000,,10300,,10600,,19000,,23000,,24000,,16000,,18000,,17000,,17000,,18000,,22680,,23040,,23800,,24500,,10662,,6920,,7935,,8922,,7830,I,6746,,6455,I,6613,I,6700,I,6790,I,6790,I,6790,I,6740,I,6370,I,7893,,7796,,7705,,7681,,7669,,7670,I,7661,,7450,,7850,,7628,,9845,,13251,,15447,,18210,,22061,,15173,,16575,,20176,,21250,I,22300,I,23400,I,24450,I,25500,I,26569,I,26000,I,26000,I,26000,I,26000,I,26000,I,26000,I,26520,I,27850,I
South Africa,Pacific sardine,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,N,100,,105,,234,,0,N,0,N,57,,147,,450,,81,,0,N,0,N,61,,0,N,0,N,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,...,0,...,0,N,0,N,0,,0,N,3,,0,,0,,0,,0,,12,,0,,0,N,0,N,0,,0,,0,,0,,0,,0,,52.68,,0,...,24.42,,0,...
Spain,Bonga shad,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,0,N,3,,1,,2,,0,,0.75,,0,...,0,...,0,...
Spain,Clupeoids nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2518,,0,,1,,0,N,2,,11,,0,,859,,144,,239,,82,,78,,0,N,0,N,4,,20,,24,,70,,57,,15.37,,0.35,,0.23,,5.76,
Spain,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",200,,300,,300,,400,,500,,300,,10000,,7500,,5900,,200,,0,N,0,N,0,N,0,N,0,N,400,,0,N,300,,0,N,0,,0,,0,,2046,,2331,,2407,,4561,,0,N,9750,,0,...,2,,170,,200,,190,,275,,1198,,1482,,0,,0,,2049,,0,,0,,0,,0,,0,,0,,0,,3084,,0,,164,,140,,18,,60,,0,,5,,0,,39,,18,,98,,419,,544,,813,,371,,30,,28,,44,,465,,209,,645,,117,,28.11,,486.47,,258.45,,108.66,
Spain,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",1100,,1100,,1000,,700,,700,,600,,1000,,800,,1100,,1800,,3600,,3500,,3000,,4500,,7700,,8900,,17000,,17600,,21100,,26200,,27300,,27300,I,35912,,60537,,67140,,64980,,112450,,103059,,89520,,88367,,89880,,88171,,76500,,95505,,108701,,91205,,92679,,109934,,165039,,161986,,120557,,116548,,96830,,105000,I,115000,I,125000,I,132912,,114103,,127523,,59029,,9615,,1118,,242,,1137,,192,,355,,332,,483,,562,,717,,303,,333,,243,,272,,284,,1294,,1248,,878,,863,,179.97,,660.78,,201.94,,62.33,
Spain,Madeiran sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,17,,41,,49,,5,,38,,13,,4,,6,,100,,91,,127,,157,,196,,93,,99,,110,,39,,77,,65,,53,,28.4,,14.67,,41.14,,58.66,
Spain,Round sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2224,,3210,,3411,,0,...,0,...,0,...,0,...,0,N,1,,17,,63,,49,,32,,277,,229,,541,,369,,369,,407,,254,,253,,346,,99,,86.44,,46.16,,179.45,,208.22,
Spain,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3100,,600,,3100,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,2,,0,,0,,0,N,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...
Spain,Sardinellas nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,130,,468,,953,,0,,0,,0,,163,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...
Togo,Clupeoids nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,500,,500,,800,,800,,1000,,1000,,900,,1100,,1100,,1200,,1185,,1661,,1190,,721,,721,,0,...,0,...,0,...,1070,,412,,714,,865,,940,,752,,428,,1193,,873,,735,,272,,528,,676,,453,,0,N,0,N,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...
Togo,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",1200,,1200,,1200,,1000,,1000,,1100,,1100,,1500,,1000,,1000,,1100,,1500,,1500,,1500,,1500,,2000,,2500,,2500,,3400,,3400,,2900,,3400,,3400,,3500,,3643,,5104,,3010,,912,,912,,366,,2092,,2726,,6679,,5807,,8142,,8656,,3597,,7163,,8945,,8139,,7552,,4713,,3551,,7830,,4573,,4779,,7072,,4758,,6325,,6678,,7164,,6660,,6932,,11479,,6940,,6479,,6981,,2691,,2700,I,2714,,5098,,1720,,5181,,8553,,6597,,8983,,11297,,10691,,10588,,10607,,4648,,3814,,2828,
Togo,Madeiran sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",700,,700,,700,,800,,800,,800,,800,,800,,800,,800,,800,,800,,800,,1000,,1000,,1000,,1200,,1200,,1700,,1700,,1300,,1600,,1600,,1600,,1646,,2305,,1250,,196,,196,,72,,108,,329,,1070,,365,,423,,364,,492,,429,,142,,134,,258,,327,,160,,150,,162,,86,,166,,432,,408,,614,,638,,445,,353,,208,,542,,204,,1316,,188,,100,I,20,,3,,16,,37,,49,,63,,7,,20,,5,,2,,2,,12,,14,,2188,
Togo,Round sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,269,,481,,4123,,158,,268,,1025,,561,,365,,74,,342,,361,,335,,739,,1300,,1045,,1921,,1912,,3123,,1807,,4018,,4700,,9394,,2498,,1173,,1700,I,2376,,2651,,1391,,2845,,685,,4689,,2304,,5100,,1512,,1837,,1935,,2680,,374,,1691,
Uganda,Silver cyprinid,Africa - Inland waters,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,13454,,15685,,17572,,12162,,12163,,11981,,8248,,22902,,25672,,22618,,30800,,33000,I,47000,I,63560,,74638,,94191,,100583,,176333,,73767,,86781,,92437,,100498,,131984,,101284.4,,155412.68,,50746,
Ukraine,Clupeoids nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,95,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...
Ukraine,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7,,0,...,0,...,0,...,0,...,0,...,693,,564,,498,,274,,1690,,4544,,14606,,5054,,12403,,11651,,16946,,13000,,10401,,901,,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,...,0,...,0,...
Ukraine,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,139065,,50827,,32400,,49354,,44221,,10126,,13851,,50754,,43490,,29349,,20093,,21150,,30675,,38024,,51464,,29450,,27565,,13606,,14425,,13205,,3358,,0,...,0,...,0,...,290,,1271,,0,,0,,0,,0,...,0,
Ukraine,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,29900,,11192,,5862,,21578,,83333,,97009,,166213,,76132,,52000,,19497,,16440,,6409,,3775,,4967,,12949,,12038,,20761,,32808,,12295,,507,,109,,0,...,0,...,0,...,121,,742,,0,,0,,0,,0,...,0,
Ukraine,Sardinellas nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...
Un. Sov. Soc. Rep.,Clupeoids nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,1000,,0,,2,,0,,489,,32,,581,,949,,158,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Un. Sov. Soc. Rep.,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,60339,,7064,,29961,,21338,,25987,,18934,,21427,,31024,,39108,,61660,,126601,,140431,,253490,,116958,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Un. Sov. Soc. Rep.,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2800,,8200,,12300,,4100,,3300,,3900,,3700,,1100,,5000,,6400,,22000,,110100,,123700,,163600,,136014,,204805,,342202,,357183,,514978,,357665,,177385,,112407,,168174,,185850,,174298,,198898,,216709,,159539,,169290,,338685,,425929,,609539,,654618,,575629,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Un. Sov. Soc. Rep.,Round sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,600,,2500,,5300,,14400,,16200,,43100,,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,59388,,51245,,84317,,96860,,86330,,87996,,68884,,60262,,57616,,27833,,86107,,118768,,162678,,160223,,179912,,246890,,265522,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Un. Sov. Soc. Rep.,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1100,,2311,,4470,,4349,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Un. Sov. Soc. Rep.,Sardinellas nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,200,,700,,500,,100,,0,,0,,0,,0,,200,,0,N,500,,0,,0,,381,,6,,18,,207,,208,,276,,113,,2540,,1241,,1714,,206,,2046,,5558,,190,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
United Arab Emirates,Indian oil sardine,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",1100,,1100,,1100,,1100,,1400,,1400,,1400,,1800,,1800,,2700,,2700,,2700,,3200,,3200,,3200,,3400,,3400,,3600,,3600,,3600,,5800,,6200,,6200,,6200,,9800,,9800,,9300,,9300,,9300,,9300,,9300,,12000,,5000,,6008,,6008,I,6142,,6000,,6497,,6810,I,7114,,7114,,6900,,7100,,2953,,6085,,3455,,3491,,4077,,4085,,4144,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
United Arab Emirates,Sardinellas nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",1300,,1300,,1300,,1300,,1700,,1700,,1700,,2200,,2200,,3300,,3300,,3300,,3900,,3900,,3900,,4200,,4200,,4400,,4400,,4400,,6500,,6900,,6900,,6900,,11000,,11000,,10400,,10400,,10400,,10400,,10400,,13000,,5900,,6500,,6500,I,7124,,8399,,7699,,8070,I,8468,,8900,,8630,,8889,,7573,,10121,,8840,,8933,,9200,,9236,,9510,,6140,,4200,,3500,,4140,,4700,I,5180,,16306,,15654,,3263,,758,,819,,739,,1470,,1850,,2200,,2500,,2600,,3200,,3500,,3800,,3400,,2100,,1757,
United Arab Emirates,Stolephorus anchovies nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",1200,,1200,,1200,,1200,,1500,,1500,,1500,,2000,,2000,,3000,,3000,,3000,,3500,,3500,,3500,,3800,,3800,,4000,,4000,,4000,,5200,,5600,,5600,,5600,,8800,,8800,,8400,,8400,,8400,,8400,,8400,,10000,,9000,,8200,,8200,I,10686,,7160,,6639,,6960,I,7297,,7800,,7560,,7786,,8968,,8793,,9533,,9633,,10295,,10329,,10587,,2729,,4030,,6400,,3450,,4100,I,4810,,19439,,10080,,696,,3,,0,,525,,779,,750,,720,,650,,750,,700,,650,,690,,800,,1400,,1582,
United Arab Emirates,Wolf-herrings nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,30,,50,,60,,60,I,45,,0,...,70,,70,I,77,,77,,72,,74,,81,,81,,71,,72,,77,,78,,80,,75,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
United Kingdom of Great Britain and Northern Ireland,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,39,,386,,0,,0,,0,,0,,0,,0,,0,,0,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...
United Kingdom of Great Britain and Northern Ireland,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2638,,3365,,6093,,0,,0,,0,,266,,982,,24868,,3782,,5697,,1876,,3206,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...
United Kingdom of Great Britain and Northern Ireland,Madeiran sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,154,,132,,504,,713,,175,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...
