"hh_id","hh_cluster","tot_hh","lat","lon","urban_rural","n_hh","n_adult","n_children","country","dried","any_fish"
"2_226_7","2_226",12774,6.37844252865762,-3.34782206453383,"urban",1,1,0,"CIV","yes","yes"
"1_479_11","1_479",12774,5.9610619,-3.1750028,"rural",1,1,0,"CIV","yes","yes"
"2_826_15","2_826",12774,5.12964586727321,-5.85390365682542,"rural",1,1,0,"CIV","no","no"
"2_860_9","2_860",12774,5.1884447,-4.7191475,"rural",1,1,0,"CIV","no","yes"
"2_138_10","2_138",12774,9.30724273435771,-5.78469176776707,"rural",4,2,2,"CIV","no","no"
"2_70_11","2_70",12774,5.33637205604464,-4.11858391016722,"urban",10,5,5,"CIV","no","yes"
"2_42_19","2_42",12774,5.3857190022245,-3.99475562386215,"urban",3,2,1,"CIV","no","yes"
"1_1039_5","1_1039",12774,9.0289436,-4.3284741,"rural",5,2,3,"CIV","yes","yes"
"2_902_11","2_902",12774,8.37337760254741,-4.71708063036203,"urban",3,2,1,"CIV","no","yes"
"1_49_8","1_49",12774,NA,NA,"urban",2,1,1,"CIV","yes","yes"
"2_180_2","2_180",12774,7.78795698657632,-5.17208285629749,"urban",3,3,0,"CIV","yes","yes"
"2_618_1","2_618",12774,6.30785718094558,-5.88705416768789,"urban",11,5,6,"CIV","yes","yes"
"2_608_9","2_608",12774,6.12086915876716,-5.93843355774879,"urban",5,2,3,"CIV","no","yes"
"2_784_11","2_784",12774,9.56613218877465,-3.88686343096197,"rural",6,3,3,"CIV","no","yes"
"1_643_7","1_643",12774,6.6562091,-7.7682718,"urban",3,2,1,"CIV","no","yes"
"1_879_4","1_879",12774,NA,NA,"urban",2,2,0,"CIV","yes","yes"
"1_1045_12","1_1045",12774,10.1160971,-5.5560709,"rural",5,2,3,"CIV","yes","yes"
"2_326_2","2_326",12774,8.1724073,-2.7085735,"urban",3,1,2,"CIV","no","yes"
"1_415_12","1_415",12774,6.9465302,-4.3057936,"rural",7,3,4,"CIV","yes","yes"
"2_912_3","2_912",12774,8.42317968606949,-4.48366776108742,"rural",7,2,5,"CIV","yes","yes"
"1_531_3","1_531",12774,NA,NA,"urban",2,2,0,"CIV","no","yes"
"2_762_6","2_762",12774,8.19318722002208,-5.84327037446201,"rural",8,2,6,"CIV","no","yes"
"2_378_6","2_378",12774,4.37138416338712,-7.45909536257386,"rural",3,2,1,"CIV","no","yes"
"1_937_2","1_937",12774,7.0619633,-3.6986997,"rural",7,3,4,"CIV","yes","yes"
"1_49_3","1_49",12774,NA,NA,"urban",3,3,0,"CIV","yes","yes"
"2_180_6","2_180",12774,7.78795698657632,-5.17208285629749,"urban",5,4,1,"CIV","yes","yes"
"2_68_2","2_68",12774,5.40590363088995,-4.01326932013035,"urban",1,1,0,"CIV","no","yes"
"1_513_3","1_513",12774,8.0417033,-6.4091166,"rural",4,1,3,"CIV","no","no"
"2_956_2","2_956",12774,6.1172228,-3.8637052,"urban",7,3,4,"CIV","yes","yes"
"2_500_2","2_500",12774,5.28172665741295,-2.90985999628901,"rural",6,3,3,"CIV","yes","yes"
"2_786_8","2_786",12774,9.9873566,-7.1503882,"rural",9,3,6,"CIV","no","no"
"2_272_10","2_272",12774,7.40283091552556,-7.54251617006958,"urban",4,1,3,"CIV","yes","yes"
"1_315_11","1_315",12774,8.2049947,-3.2386161,"rural",1,1,0,"CIV","no","yes"
"1_417_4","1_417",12774,7.1105037,-4.3297497,"rural",2,2,0,"CIV","no","no"
"1_1019_7","1_1019",12774,5.6772465,-6.335459,"rural",5,2,3,"CIV","yes","yes"
"2_494_3","2_494",12774,5.2078393,-3.5582245,"rural",2,2,0,"CIV","yes","yes"
"1_871_12","1_871",12774,6.9400643,-7.8425279,"urban",4,2,2,"CIV","no","no"
"2_748_1","2_748",12774,7.8502472,-5.9360574,"rural",4,3,1,"CIV","no","yes"
"2_406_2","2_406",12774,9.44383171387017,-7.11678857915103,"rural",5,2,3,"CIV","no","no"
"1_777_4","1_777",12774,9.7192066,-3.468704,"rural",1,1,0,"CIV","no","no"
"1_1083_3","1_1083",12774,6.5228287,-4.6981216,"rural",8,4,4,"CIV","yes","yes"
"1_629_1","1_629",12774,6.3850102,-5.4172573,"urban",6,3,3,"CIV","yes","yes"
"1_485_12","1_485",12774,5.2852142,-3.3113905,"urban",5,4,1,"CIV","yes","yes"
"1_3_2","1_3",12774,NA,NA,"urban",3,1,2,"CIV","yes","yes"
"2_1012_13","2_1012",12774,6.27631075680256,-6.56559253111482,"rural",6,2,4,"CIV","no","yes"
"2_990_5","2_990",12774,6.16823089309037,-6.8740775808692,"rural",7,2,5,"CIV","no","yes"
"1_283_4","1_283",12774,7.0369473,-8.1293009,"urban",10,3,7,"CIV","yes","yes"
"2_1012_11","2_1012",12774,6.27631075680256,-6.56559253111482,"rural",6,4,2,"CIV","yes","yes"
"2_526_8","2_526",12774,6.07794069685042,-5.21781560964882,"rural",8,3,5,"CIV","yes","yes"
"2_794_9","2_794",12774,10.3597874008119,-6.81382326409221,"rural",6,2,4,"CIV","no","yes"
"2_904_11","2_904",12774,8.36494100745767,-4.42528956569731,"urban",3,2,1,"CIV","no","yes"
"1_709_1","1_709",12774,10.2828554,-6.5751702,"rural",8,3,5,"CIV","no","no"
"1_11_2","1_11",12774,5.3072385,-3.9749248,"urban",4,2,2,"CIV","yes","yes"
"2_1030_2","2_1030",12774,9.5902335,-5.1885604,"urban",6,3,3,"CIV","no","no"
"1_177_10","1_177",12774,7.97067183069885,-5.53954574279487,"rural",11,3,8,"CIV","no","yes"
"2_302_6","2_302",12774,6.77964173723012,-5.27232756838202,"urban",6,4,2,"CIV","yes","yes"
"1_433_5","1_433",12774,6.894237,-6.1525828,"urban",5,4,1,"CIV","no","no"
"1_891_2","1_891",12774,6.8274917,-7.0580413,"rural",6,2,4,"CIV","yes","yes"
"1_599_6","1_599",12774,6.2590479,-6.3587497,"rural",10,5,5,"CIV","yes","yes"
"2_814_12","2_814",12774,5.24280361365527,-6.06983028352261,"urban",4,2,2,"CIV","yes","yes"
"1_955_2","1_955",12774,6.10970739740878,-3.87038234621286,"urban",3,2,1,"CIV","yes","yes"
"2_334_14","2_334",12774,7.4717355,-3.2510083,"rural",4,3,1,"CIV","yes","yes"
"2_344_6","2_344",12774,7.9230338,-3.2042354,"rural",4,1,3,"CIV","yes","yes"
"1_515_2","1_515",12774,NA,NA,"urban",5,2,3,"CIV","no","yes"
"2_762_4","2_762",12774,8.19318722002208,-5.84327037446201,"rural",7,4,3,"CIV","no","no"
"1_303_5","1_303",12774,NA,NA,"urban",4,2,2,"CIV","yes","yes"
"2_1038_5","2_1038",12774,8.8791286,-4.1356886,"rural",7,3,4,"CIV","yes","yes"
"2_374_11","2_374",12774,4.7202303,-6.7375121,"rural",4,2,2,"CIV","no","yes"
"1_1049_11","1_1049",12774,10.129693,-5.2403019,"urban",8,3,5,"CIV","no","yes"
"2_380_5","2_380",12774,4.9259145,-7.4923644,"rural",3,3,0,"CIV","yes","yes"
"1_763_5","1_763",12774,9.4671168,-3.0172788,"rural",3,2,1,"CIV","no","no"
"2_946_7","2_946",12774,7.5868137,-4.3850492,"rural",5,1,4,"CIV","yes","yes"
"2_552_13","2_552",12774,5.64848232083023,-5.60749347321689,"rural",3,2,1,"CIV","yes","yes"
"2_772_2","2_772",12774,9.60353006143123,-3.11075426638126,"rural",13,3,10,"CIV","no","yes"
"1_187_11","1_187",12774,7.6650635,-5.0662659,"urban",1,1,0,"CIV","no","yes"
"1_643_11","1_643",12774,6.6562091,-7.7682718,"urban",3,2,1,"CIV","yes","yes"
"1_523_12","1_523",12774,NA,NA,"rural",1,1,0,"CIV","no","no"
"2_576_2","2_576",12774,6.01890556979924,-4.36798006296158,"rural",2,2,0,"CIV","yes","yes"
"1_45_9","1_45",12774,NA,NA,"urban",8,6,2,"CIV","yes","yes"
"1_807_4","1_807",12774,5.2819241,-5.5299072,"urban",2,2,0,"CIV","yes","yes"
"2_430_3","2_430",12774,6.91876523662359,-6.05705601163208,"urban",3,3,0,"CIV","yes","yes"
"2_956_9","2_956",12774,6.1172228,-3.8637052,"urban",2,1,1,"CIV","yes","yes"
"2_180_9","2_180",12774,7.78795698657632,-5.17208285629749,"urban",8,4,4,"CIV","yes","yes"
"1_287_3","1_287",12774,6.96420449763536,-8.25034090317786,"rural",13,4,9,"CIV","no","yes"
"2_612_9","2_612",12774,6.06089169625193,-5.76846465468407,"rural",1,1,0,"CIV","yes","yes"
"2_530_3","2_530",12774,5.82160160411149,-5.34868402406573,"urban",4,2,2,"CIV","yes","yes"
"2_274_4","2_274",12774,7.4121585,-7.5915814,"rural",2,2,0,"CIV","yes","yes"
"2_1042_7","2_1042",12774,8.9802041,-4.770522,"rural",5,2,3,"CIV","no","no"
"1_337_6","1_337",12774,7.1920853,-2.9869685,"rural",4,2,2,"CIV","yes","yes"
"1_929_8","1_929",12774,7.2378856,-4.3169328,"rural",5,2,3,"CIV","yes","yes"
"1_61_7","1_61",12774,5.4349714,-4.0180006,"urban",4,3,1,"CIV","yes","yes"
"1_191_9","1_191",12774,7.7274737,-5.060263,"urban",5,3,2,"CIV","yes","yes"
"2_368_1","2_368",12774,4.7707395,-6.6639372,"urban",4,2,2,"CIV","yes","yes"
"2_676_11","2_676",12774,8.27253865543753,-8.16923232749104,"rural",9,3,6,"CIV","no","no"
"2_112_4","2_112",12774,6.4234504988417,-6.68909274972975,"rural",1,1,0,"CIV","yes","yes"
"1_853_13","1_853",12774,5.2578502,-4.9920094,"urban",3,1,2,"CIV","yes","yes"
"2_588_5","2_588",12774,6.24919320456684,-4.54398586414754,"rural",8,6,2,"CIV","yes","yes"
"2_120_15","2_120",12774,6.96979153901339,-6.89628610387444,"rural",6,3,3,"CIV","yes","yes"
"1_915_13","1_915",12774,NA,NA,"rural",5,3,2,"CIV","no","yes"
"2_110_8","2_110",12774,6.40424814540893,-6.14370150491595,"rural",8,4,4,"CIV","yes","yes"
"2_596_12","2_596",12774,6.46414220798761,-5.99866256117821,"rural",2,2,0,"CIV","no","yes"
"1_741_11","1_741",12774,8.7621617,-6.2419833,"urban",2,2,0,"CIV","no","no"
"1_1047_8","1_1047",12774,9.9992583,-5.5788806,"rural",1,1,0,"CIV","no","yes"
"2_566_4","2_566",12774,5.8274854067713,-4.15035501122475,"rural",1,1,0,"CIV","yes","yes"
"1_31_3","1_31",12774,NA,NA,"urban",8,3,5,"CIV","yes","yes"
"2_942_9","2_942",12774,7.81087407376617,-4.51686127111316,"rural",5,2,3,"CIV","yes","yes"
"1_553_13","1_553",12774,NA,NA,"urban",2,1,1,"CIV","yes","yes"
"1_943_1","1_943",12774,NA,NA,"urban",1,1,0,"CIV","no","yes"
"2_836_5","2_836",12774,5.3350141,-4.3837141,"urban",6,2,4,"CIV","yes","yes"
"1_133_12","1_133",12774,6.7992423,-6.9120968,"rural",1,1,0,"CIV","yes","yes"
"1_703_12","1_703",12774,NA,NA,"urban",4,2,2,"CIV","no","yes"
"2_666_1","2_666",12774,8.949433285743,-7.61968106031418,"rural",5,5,0,"CIV","no","yes"
"2_852_6","2_852",12774,5.2498536,-4.9960243,"urban",6,2,4,"CIV","no","yes"
"1_713_11","1_713",12774,7.3141057,-4.9915695,"rural",4,1,3,"CIV","yes","yes"
"1_933_12","1_933",12774,6.9763738,-3.8008332,"urban",4,2,2,"CIV","yes","yes"
"1_875_2","1_875",12774,6.8311323,-7.1392008,"rural",1,1,0,"CIV","no","no"
"2_658_4","2_658",12774,6.2215425,-7.4901053,"urban",5,2,3,"CIV","yes","yes"
"1_235_7","1_235",12774,NA,NA,"urban",3,2,1,"CIV","yes","yes"
"1_475_12","1_475",12774,5.395189,-3.4043852,"rural",16,11,5,"CIV","yes","yes"
"1_695_13","1_695",12774,9.9064619,-6.5079907,"rural",7,3,4,"CIV","no","no"
"1_685_4","1_685",12774,NA,NA,"urban",3,2,1,"CIV","no","no"
"2_212_5","2_212",12774,7.6309272274375,-5.20525985397398,"rural",7,4,3,"CIV","no","yes"
"1_437_4","1_437",12774,NA,NA,"urban",1,1,0,"CIV","yes","yes"
"2_460_4","2_460",12774,7.5178916,-5.9318017,"rural",1,1,0,"CIV","no","no"
"1_595_5","1_595",12774,6.4627591,-5.9535542,"urban",6,2,4,"CIV","no","yes"
"2_950_5","2_950",12774,7.6474377,-3.9992772,"urban",6,4,2,"CIV","yes","yes"
"1_289_5","1_289",12774,6.8234257,-5.0902488,"rural",5,3,2,"CIV","yes","yes"
"2_648_15","2_648",12774,6.5811513,-7.4091346,"rural",3,2,1,"CIV","no","yes"
"2_784_6","2_784",12774,9.56613218877465,-3.88686343096197,"rural",6,2,4,"CIV","no","yes"
"2_930_4","2_930",12774,7.06470523495227,-3.96115651354194,"urban",3,3,0,"CIV","yes","yes"
"2_730_3","2_730",12774,6.43183458130807,-4.81849579140544,"rural",3,1,2,"CIV","no","no"
"2_1040_4","2_1040",12774,9.0040935,-4.6846507,"rural",5,2,3,"CIV","yes","yes"
"1_431_14","1_431",12774,6.9302478,-6.0544268,"urban",6,2,4,"CIV","yes","yes"
"2_640_3","2_640",12774,6.61836532875896,-8.15113705582917,"rural",6,2,4,"CIV","no","yes"
"1_515_9","1_515",12774,NA,NA,"urban",2,1,1,"CIV","no","yes"
"2_392_9","2_392",12774,9.81579174287617,-7.10149579681456,"rural",8,5,3,"CIV","no","yes"
"2_1022_10","2_1022",12774,5.7802319,-6.5958355,"urban",2,1,1,"CIV","yes","yes"
"1_31_6","1_31",12774,NA,NA,"urban",1,1,0,"CIV","no","no"
"1_1035_11","1_1035",12774,NA,NA,"rural",7,2,5,"CIV","no","no"
"1_889_1","1_889",12774,6.8902036,-7.5228813,"rural",3,2,1,"CIV","yes","yes"
"1_803_7","1_803",12774,10.2051368,-7.830549,"rural",7,5,2,"CIV","yes","yes"
"1_695_2","1_695",12774,9.9064619,-6.5079907,"rural",13,5,8,"CIV","no","yes"
"1_151_8","1_151",12774,9.4441033,-5.6065637,"urban",11,7,4,"CIV","yes","yes"
"1_413_7","1_413",12774,7.0662663,-4.5897632,"rural",2,1,1,"CIV","yes","yes"
"2_422_5","2_422",12774,6.65440566837788,-4.70463970676064,"urban",2,2,0,"CIV","yes","yes"
"1_371_4","1_371",12774,NA,NA,"urban",3,1,2,"CIV","yes","yes"
"2_200_10","2_200",12774,7.6941132824868,-5.01009956002235,"urban",3,2,1,"CIV","yes","yes"
"2_500_5","2_500",12774,5.28172665741295,-2.90985999628901,"rural",2,2,0,"CIV","yes","yes"
"1_641_12","1_641",12774,6.38423874042928,-8.21398138068616,"rural",2,2,0,"CIV","yes","yes"
"1_481_4","1_481",12774,5.4775325,-2.8600209,"rural",2,1,1,"CIV","yes","yes"
"1_817_13","1_817",12774,5.4301132,-6.348446,"urban",4,2,2,"CIV","yes","yes"
"2_182_8","2_182",12774,7.73384526371956,-5.26274126954377,"rural",5,2,3,"CIV","yes","yes"
"1_241_5","1_241",12774,7.13245737366378,-3.61669491045177,"rural",2,1,1,"CIV","no","yes"
"1_1019_5","1_1019",12774,5.6772465,-6.335459,"rural",5,4,1,"CIV","yes","yes"
"2_410_10","2_410",12774,7.16972935013473,-4.40419256687164,"rural",6,5,1,"CIV","yes","yes"
"2_196_8","2_196",12774,7.71072734612972,-5.03163392655551,"urban",2,2,0,"CIV","no","yes"
"1_561_15","1_561",12774,5.8980381,-4.5608262,"urban",9,5,4,"CIV","yes","yes"
"2_434_2","2_434",12774,6.95720829069614,-5.90963769704103,"rural",6,2,4,"CIV","no","yes"
"2_884_7","2_884",12774,6.60682223271579,-7.3840871360153,"rural",3,2,1,"CIV","no","yes"
"2_904_4","2_904",12774,8.36494100745767,-4.42528956569731,"urban",6,4,2,"CIV","no","no"
"2_352_4","2_352",12774,5.2042254852131,-6.70512054115534,"rural",8,2,6,"CIV","yes","yes"
"1_513_8","1_513",12774,8.0417033,-6.4091166,"rural",5,3,2,"CIV","no","yes"
"2_142_12","2_142",12774,9.4344459939748,-5.43848899193108,"rural",3,2,1,"CIV","no","yes"
"1_671_2","1_671",12774,8.5877541,-7.6395641,"rural",8,2,6,"CIV","no","no"
"2_92_2","2_92",12774,6.87038543634117,-6.45850080996752,"urban",5,4,1,"CIV","yes","yes"
"1_899_13","1_899",12774,NA,NA,"rural",2,2,0,"CIV","no","no"
"2_4_5","2_4",12774,5.44924599118531,-4.0544352773577,"urban",4,2,2,"CIV","yes","yes"
"2_86_1","2_86",12774,7.13955164887011,-6.3156153447926,"rural",8,2,6,"CIV","yes","yes"
"1_25_11","1_25",12774,NA,NA,"urban",8,4,4,"CIV","yes","yes"
"2_244_8","2_244",12774,6.182184163481,-3.45379798673093,"rural",7,2,5,"CIV","yes","yes"
"2_1054_10","2_1054",12774,9.96479402761906,-5.14378303661942,"urban",7,5,2,"CIV","no","yes"
"2_36_11","2_36",12774,5.36707450635731,-4.00816197507083,"urban",3,2,1,"CIV","no","yes"
"1_657_1","1_657",12774,NA,NA,"urban",5,2,3,"CIV","no","yes"
"1_265_2","1_265",12774,NA,NA,"rural",4,2,2,"CIV","no","yes"
"2_1020_2","2_1020",12774,5.55167976301163,-6.2553739361465,"rural",7,2,5,"CIV","yes","yes"
"1_637_5","1_637",12774,6.5755419,-8.0281571,"rural",7,3,4,"CIV","yes","yes"
"1_827_12","1_827",12774,5.4064952,-5.903501,"rural",3,1,2,"CIV","yes","yes"
"1_555_13","1_555",12774,NA,NA,"rural",1,1,0,"CIV","no","no"
"1_981_11","1_981",12774,6.0771054,-3.6338477,"urban",6,2,4,"CIV","no","no"
"1_53_9","1_53",12774,NA,NA,"urban",3,3,0,"CIV","yes","yes"
"1_141_4","1_141",12774,8.947614,-5.6150257,"rural",5,2,3,"CIV","yes","yes"
"2_816_10","2_816",12774,5.14228653162718,-6.08621656894684,"rural",7,3,4,"CIV","yes","yes"
"1_843_2","1_843",12774,5.4756474,-4.5074846,"rural",1,1,0,"CIV","yes","yes"
"1_133_7","1_133",12774,6.7992423,-6.9120968,"rural",13,4,9,"CIV","yes","yes"
"1_827_3","1_827",12774,5.4064952,-5.903501,"rural",6,2,4,"CIV","yes","yes"
"1_1053_7","1_1053",12774,9.9746175,-5.1559947,"urban",3,2,1,"CIV","yes","yes"
"1_753_15","1_753",12774,8.0670222,-6.1537833,"rural",15,6,9,"CIV","no","no"
"1_901_12","1_901",12774,8.047585,-4.1499615,"rural",2,2,0,"CIV","no","no"
"1_253_2","1_253",12774,7.64737042598426,-7.95806737616658,"rural",12,5,7,"CIV","no","yes"
"2_616_6","2_616",12774,6.37593499850482,-6.14759079180658,"rural",5,2,3,"CIV","no","no"
"1_1051_1","1_1051",12774,10.2234798,-5.5725547,"rural",5,4,1,"CIV","no","yes"
"1_397_10","1_397",12774,9.495716,-7.5613702,"urban",4,2,2,"CIV","yes","yes"
"2_236_12","2_236",12774,7.14341813698411,-3.20404350757599,"urban",2,1,1,"CIV","yes","yes"
"1_1069_14","1_1069",12774,6.7458456,-4.2590812,"rural",2,2,0,"CIV","yes","yes"
"1_73_6","1_73",12774,NA,NA,"urban",3,3,0,"CIV","yes","yes"
"2_268_9","2_268",12774,NA,NA,"urban",3,2,1,"CIV","no","yes"
"1_309_5","1_309",12774,NA,NA,"urban",6,3,3,"CIV","yes","yes"
"1_569_5","1_569",12774,5.6389461,-4.0556552,"urban",16,6,10,"CIV","yes","yes"
"1_255_2","1_255",12774,NA,NA,"urban",1,1,0,"CIV","no","no"
"2_124_2","2_124",12774,7.38745385315269,-6.55650906264782,"rural",4,3,1,"CIV","yes","yes"
"1_465_7","1_465",12774,7.4286478,-6.0544332,"urban",5,2,3,"CIV","no","yes"
"1_267_10","1_267",12774,NA,NA,"urban",2,2,0,"CIV","no","yes"
"1_497_6","1_497",12774,NA,NA,"urban",4,3,1,"CIV","yes","yes"
"1_471_4","1_471",12774,5.4708289,-3.2071517,"urban",1,1,0,"CIV","yes","yes"
"2_1012_5","2_1012",12774,6.27631075680256,-6.56559253111482,"rural",2,2,0,"CIV","no","yes"
"1_459_8","1_459",12774,7.5060296,-5.8448564,"rural",1,1,0,"CIV","yes","yes"
"2_86_11","2_86",12774,7.13955164887011,-6.3156153447926,"rural",3,2,1,"CIV","yes","yes"
"2_442_11","2_442",12774,7.04556,-5.7625951,"rural",1,1,0,"CIV","no","no"
"1_69_2","1_69",12774,5.3312989,-4.1106457,"urban",2,2,0,"CIV","no","yes"
"2_672_6","2_672",12774,8.0452707,-7.8988665,"rural",6,5,1,"CIV","no","yes"
"2_618_12","2_618",12774,6.30785718094558,-5.88705416768789,"urban",3,2,1,"CIV","yes","yes"
"2_932_4","2_932",12774,7.05926164984703,-3.96788542158902,"urban",4,2,2,"CIV","yes","yes"
"1_813_1","1_813",12774,5.5275426,-5.651935,"rural",6,2,4,"CIV","yes","yes"
"2_68_9","2_68",12774,5.40590363088995,-4.01326932013035,"urban",4,2,2,"CIV","yes","yes"
"2_644_3","2_644",12774,6.53587193693966,-7.50927530229092,"urban",3,2,1,"CIV","no","no"
"1_351_5","1_351",12774,5.0488864,-6.7453741,"rural",2,2,0,"CIV","yes","yes"
"1_761_3","1_761",12774,8.1755737,-5.7098909,"rural",7,3,4,"CIV","no","yes"
"2_680_7","2_680",12774,8.26711309142411,-7.21817691810429,"rural",1,1,0,"CIV","no","yes"
"1_311_8","1_311",12774,6.8464409,-5.3813961,"rural",7,4,3,"CIV","no","yes"
"1_461_10","1_461",12774,7.24402079824358,-6.26348434947431,"rural",11,5,6,"CIV","yes","yes"
"2_1040_7","2_1040",12774,9.0040935,-4.6846507,"rural",11,6,5,"CIV","no","no"
"2_304_8","2_304",12774,6.80706061888486,-5.26175622828305,"urban",9,5,4,"CIV","no","yes"
"1_7_6","1_7",12774,NA,NA,"urban",2,2,0,"CIV","no","yes"
"2_82_1","2_82",12774,5.35493306815624,-3.88977438211441,"urban",5,5,0,"CIV","yes","yes"
"1_483_12","1_483",12774,5.5379344,-2.9899017,"rural",2,2,0,"CIV","no","yes"
"1_459_5","1_459",12774,7.5060296,-5.8448564,"rural",5,2,3,"CIV","no","yes"
"1_1007_12","1_1007",12774,5.567482,-6.5809915,"rural",9,3,6,"CIV","yes","yes"
"2_288_6","2_288",12774,6.8558105,-8.1505028,"rural",1,1,0,"CIV","yes","yes"
"2_664_10","2_664",12774,6.5808925,-8.4183641,"urban",3,2,1,"CIV","no","no"
"2_840_6","2_840",12774,5.3448642,-4.3370776,"rural",8,4,4,"CIV","no","yes"
"2_578_4","2_578",12774,5.71191551629454,-4.41277773119509,"rural",2,1,1,"CIV","yes","yes"
"1_789_8","1_789",12774,9.9855379,-7.3867021,"rural",8,4,4,"CIV","no","no"
"2_562_13","2_562",12774,5.92609527055174,-4.20838016085327,"urban",4,4,0,"CIV","yes","yes"
"2_616_1","2_616",12774,6.37593499850482,-6.14759079180658,"rural",3,2,1,"CIV","no","yes"
"2_186_3","2_186",12774,7.6729562273249,-5.055782943964,"urban",1,1,0,"CIV","yes","yes"
"1_721_1","1_721",12774,7.2138465,-5.4246677,"rural",4,4,0,"CIV","yes","yes"
"1_887_10","1_887",12774,6.8954442,-7.4322626,"urban",2,2,0,"CIV","yes","yes"
"1_685_7","1_685",12774,NA,NA,"urban",11,5,6,"CIV","no","yes"
"2_934_9","2_934",12774,7.0508887,-3.8343908,"rural",1,1,0,"CIV","no","yes"
"1_579_4","1_579",12774,NA,NA,"urban",1,1,0,"CIV","no","yes"
"1_557_1","1_557",12774,5.5770859,-5.9049563,"rural",5,1,4,"CIV","yes","yes"
"1_375_10","1_375",12774,4.8511539,-6.5240216,"rural",5,2,3,"CIV","yes","yes"
"1_309_11","1_309",12774,NA,NA,"urban",6,2,4,"CIV","yes","yes"
"1_779_9","1_779",12774,8.44868145883083,-3.47466238774359,"urban",7,6,1,"CIV","no","yes"
"1_187_3","1_187",12774,7.6650635,-5.0662659,"urban",8,6,2,"CIV","yes","yes"
"2_580_8","2_580",12774,5.62557001132518,-4.44193300791085,"rural",3,2,1,"CIV","yes","yes"
"2_386_6","2_386",12774,5.51875250414014,-7.32897645793855,"rural",4,2,2,"CIV","yes","yes"
"1_551_6","1_551",12774,6.103122,-5.5529912,"rural",3,2,1,"CIV","yes","yes"
"2_318_5","2_318",12774,9.59190612193197,-3.83447284810245,"urban",3,2,1,"CIV","yes","yes"
"1_285_5","1_285",12774,6.9143516,-8.2090593,"urban",1,1,0,"CIV","no","yes"
"2_880_3","2_880",12774,6.74873694777489,-7.37184637226164,"rural",4,2,2,"CIV","yes","yes"
"2_136_12","2_136",12774,9.06572988722473,-5.76830741018057,"urban",7,3,4,"CIV","no","yes"
"2_32_4","2_32",12774,5.34702704753727,-4.03455348685384,"urban",3,2,1,"CIV","no","no"
"2_1042_2","2_1042",12774,8.9802041,-4.770522,"rural",7,3,4,"CIV","no","no"
"2_214_11","2_214",12774,7.37463561818004,-5.40308215655386,"rural",5,2,3,"CIV","no","yes"
"2_294_9","2_294",12774,6.82073866948485,-5.27253887616098,"urban",3,3,0,"CIV","no","yes"
"1_131_1","1_131",12774,6.6876125,-6.7681104,"rural",2,2,0,"CIV","no","yes"
"1_385_7","1_385",12774,NA,NA,"urban",3,3,0,"CIV","no","yes"
"1_803_2","1_803",12774,10.2051368,-7.830549,"rural",4,2,2,"CIV","yes","yes"
"1_225_7","1_225",12774,6.7526992,-3.788361,"rural",4,2,2,"CIV","yes","yes"
"1_675_12","1_675",12774,8.37144029326737,-8.12169008888304,"rural",3,3,0,"CIV","no","yes"
"2_220_3","2_220",12774,6.72609533183277,-3.48743950948119,"urban",5,3,2,"CIV","yes","yes"
"2_560_9","2_560",12774,6.026766,-5.69281,"rural",4,3,1,"CIV","yes","yes"
"1_327_9","1_327",12774,8.35779585409909,-2.67553936690092,"rural",2,2,0,"CIV","no","no"
"1_353_6","1_353",12774,5.2890046,-6.8197772,"rural",4,2,2,"CIV","yes","yes"
"2_354_7","2_354",12774,4.74769222084433,-6.93357610143721,"urban",2,2,0,"CIV","yes","yes"
"1_339_7","1_339",12774,8.1110319,-3.6271114,"rural",2,2,0,"CIV","no","yes"
"1_153_4","1_153",12774,NA,NA,"urban",1,1,0,"CIV","no","no"
"2_390_11","2_390",12774,9.61404863744974,-6.82921285741031,"rural",9,3,6,"CIV","yes","yes"
"1_391_4","1_391",12774,9.5956827,-7.0692177,"rural",8,2,6,"CIV","yes","yes"
"2_716_9","2_716",12774,7.42591832298785,-4.76639488711953,"urban",2,2,0,"CIV","yes","yes"
"1_883_3","1_883",12774,6.6490164,-7.2414585,"rural",5,3,2,"CIV","yes","yes"
"2_1032_12","2_1032",12774,9.58486737683415,-5.21002320572734,"urban",1,1,0,"CIV","no","yes"
"2_24_2","2_24",12774,5.25754935108125,-3.96238722838461,"urban",7,3,4,"CIV","yes","yes"
"1_479_4","1_479",12774,5.9610619,-3.1750028,"rural",3,2,1,"CIV","no","yes"
"2_820_9","2_820",12774,5.06218168884516,-6.26137311570346,"rural",4,2,2,"CIV","yes","yes"
"1_393_1","1_393",12774,9.3208354,-7.6285974,"rural",6,3,3,"CIV","no","no"
"1_35_5","1_35",12774,NA,NA,"urban",9,6,3,"CIV","no","yes"
"2_758_5","2_758",12774,8.46423315815628,-6.19868008419871,"rural",5,3,2,"CIV","no","yes"
"1_967_14","1_967",12774,6.3818845,-3.8861526,"urban",7,2,5,"CIV","yes","yes"
"2_162_10","2_162",12774,9.27680955268443,-6.10198267735541,"urban",18,8,10,"CIV","no","yes"
"1_419_8","1_419",12774,6.8278076,-4.6000746,"rural",1,1,0,"CIV","yes","yes"
"2_354_12","2_354",12774,4.74769222084433,-6.93357610143721,"urban",6,2,4,"CIV","yes","yes"
