"hh_id","tot_hh","lat","lon","urban_rural","n_hh","n_adult","n_children","country"
"1_371_7",12774, , ,"urban",5,2,3,"CIV"
"1_1015_10",12774,5.9123678,-6.4875393,"rural",6,4,2,"CIV"
"1_1061_6",12774,6.6959253,-4.1317346,"urban",6,4,2,"CIV"
"2_112_1",12774,6.4234504988417,-6.68909274972975,"rural",9,5,4,"CIV"
"2_436_3",12774,6.9209877,-5.6086105,"urban",5,2,3,"CIV"
"1_121_10",12774,7.1227173,-6.7645279,"rural",6,2,4,"CIV"
"2_936_9",12774,7.34357,-3.5756518,"rural",2,2,0,"CIV"
"1_319_7",12774, , ,"urban",9,4,5,"CIV"
"1_475_1",12774,5.395189,-3.4043852,"rural",1,1,0,"CIV"
"1_789_2",12774,9.9855379,-7.3867021,"rural",3,2,1,"CIV"
"1_53_7",12774, , ,"urban",3,2,1,"CIV"
"1_377_6",12774,4.9336459,-6.7728873,"rural",5,2,3,"CIV"
"2_146_8",12774,9.4868074497208,-5.65063110552728,"urban",10,3,7,"CIV"
"2_518_7",12774,7.99905760679394,-6.6601774469018,"rural",6,2,4,"CIV"
"1_963_9",12774,5.9099345,-4.0131192,"urban",5,4,1,"CIV"
"2_292_6",12774,7.00034202542156,-5.48753754235804,"urban",3,2,1,"CIV"
"1_315_6",12774,8.2049947,-3.2386161,"rural",6,2,4,"CIV"
"2_586_2",12774,5.76699933037162,-4.80991624295712,"rural",10,7,3,"CIV"
"2_18_6",12774,5.3490649,-4.0290744,"urban",6,4,2,"CIV"
"2_150_10",12774,9.46095652878284,-5.60973236337304,"urban",10,9,1,"CIV"
"2_982_5",12774,6.18478439748287,-3.64768926054239,"urban",4,2,2,"CIV"
"2_382_4",12774,4.92039655800909,-7.49532521702349,"urban",6,3,3,"CIV"
"2_208_7",12774,7.663090727292,-4.76124429143965,"rural",5,3,2,"CIV"
"2_326_4",12774,8.1724073,-2.7085735,"urban",4,1,3,"CIV"
"2_272_7",12774,7.40283091552556,-7.54251617006958,"urban",3,2,1,"CIV"
"1_45_2",12774, , ,"urban",2,2,0,"CIV"
"1_991_5",12774,5.9932582,-6.9734545,"rural",3,2,1,"CIV"
"1_1013_1",12774,6.2501711,-6.4608235,"rural",3,2,1,"CIV"
"2_866_1",12774,7.05228430218995,-7.38988037221134,"urban",4,2,2,"CIV"
"1_825_3",12774,5.2842667,-6.2431876,"rural",2,2,0,"CIV"
"2_822_6",12774,5.13580694328994,-6.35296368040144,"rural",3,2,1,"CIV"
"1_541_2",12774,5.9201015,-5.0221394,"rural",8,3,5,"CIV"
"1_793_6",12774,10.2452427,-6.6789626,"urban",2,2,0,"CIV"
"2_184_3",12774,7.67734059132636,-5.01272485591471,"urban",7,5,2,"CIV"
"1_971_1",12774,6.5644809,-3.7627353,"rural",5,3,2,"CIV"
"1_225_6",12774,6.7526992,-3.788361,"rural",5,3,2,"CIV"
"1_87_5",12774,7.0172935,-6.188367,"rural",1,1,0,"CIV"
"1_539_1",12774, , ,"urban",6,4,2,"CIV"
"2_80_7",12774,5.49721809569746,-4.0504028275609,"urban",3,2,1,"CIV"
"2_102_7",12774,6.92059869412333,-6.52749954722822,"rural",9,2,7,"CIV"
"2_480_1",12774,6.1092181,-3.2082155,"rural",5,2,3,"CIV"
"2_170_13",12774,9.51213236432523,-5.48016272485256,"rural",3,3,0,"CIV"
"2_758_3",12774,8.46423315815628,-6.19868008419871,"rural",10,5,5,"CIV"
"1_531_10",12774, , ,"urban",4,2,2,"CIV"
"1_545_3",12774,5.5429616,-5.5353717,"rural",10,5,5,"CIV"
"2_774_11",12774,9.75371545180678,-3.40413386933506,"rural",3,2,1,"CIV"
"2_618_7",12774,6.30785718094558,-5.88705416768789,"urban",7,2,5,"CIV"
"1_183_3",12774, , ,"urban",1,1,0,"CIV"
"2_204_7",12774,7.7194501,-4.9966742,"urban",8,3,5,"CIV"
"2_828_9",12774,5.47848470974714,-5.83806135691702,"rural",3,2,1,"CIV"
"1_925_11",12774,8.4435918,-5.1513459,"rural",1,1,0,"CIV"
"2_588_11",12774,6.24919320456684,-4.54398586414754,"rural",4,2,2,"CIV"
"2_558_6",12774,5.75521475169808,-5.86298720911145,"rural",2,2,0,"CIV"
"1_537_1",12774,6.1172197,-5.3009939,"rural",3,2,1,"CIV"
"2_998_6",12774,5.7562057,-6.7911858,"rural",3,2,1,"CIV"
"2_216_10",12774,6.73806624021381,-3.49240662530065,"urban",6,3,3,"CIV"
"2_598_6",12774,6.33984952233732,-5.83568081259727,"rural",5,2,3,"CIV"
"1_629_10",12774,6.3850102,-5.4172573,"urban",3,2,1,"CIV"
"1_601_9",12774,6.0162886,-5.8725932,"rural",6,4,2,"CIV"
"2_406_8",12774,9.44383171387017,-7.11678857915103,"rural",12,5,7,"CIV"
"2_1004_12",12774,5.32000655774027,-6.52613463811576,"rural",7,2,5,"CIV"
"1_227_2",12774,6.6640735,-3.2758352,"urban",10,5,5,"CIV"
"2_596_10",12774,6.46414220798761,-5.99866256117821,"rural",5,2,3,"CIV"
"2_1010_9",12774,6.09647006727755,-6.62253079935908,"urban",8,3,5,"CIV"
"1_1055_3",12774,9.9875016,-5.2147525,"rural",6,5,1,"CIV"
"1_81_12",12774,5.47354722395539,-4.15584549307823,"rural",6,3,3,"CIV"
"2_366_8",12774,4.7443879,-6.6321823,"urban",4,4,0,"CIV"
"1_81_13",12774,5.47354722395539,-4.15584549307823,"rural",11,6,5,"CIV"
"2_1002_1",12774,5.42074265889823,-6.56371272169054,"urban",2,2,0,"CIV"
"1_997_6",12774,5.8178234,-6.8040319,"rural",5,2,3,"CIV"
"2_702_1",12774,9.89982958417386,-6.68930137529969,"rural",10,3,7,"CIV"
"1_753_5",12774,8.0670222,-6.1537833,"rural",1,1,0,"CIV"
"2_358_10",12774,5.25787150952965,-6.53341541066766,"rural",6,3,3,"CIV"
"1_251_7",12774,7.7162043,-7.4171551,"rural",4,2,2,"CIV"
"2_898_3",12774,7.40178833249956,-7.21713655628264,"rural",8,4,4,"CIV"
"1_447_2",12774,6.7503668,-6.1046292,"rural",3,2,1,"CIV"
"2_254_12",12774,7.52515846397728,-8.01284805871546,"rural",5,3,2,"CIV"
"2_310_11",12774,6.7282327,-5.3044239,"rural",5,3,2,"CIV"
"2_124_11",12774,7.38745385315269,-6.55650906264782,"rural",6,3,3,"CIV"
"2_46_3",12774,5.34151355735958,-4.07727940008044,"urban",5,3,2,"CIV"
"1_1015_8",12774,5.9123678,-6.4875393,"rural",3,3,0,"CIV"
"1_383_2",12774,5.05377602297813,-7.45833897963166,"rural",2,2,0,"CIV"
"2_478_13",12774,5.6645416,-3.0787057,"rural",1,1,0,"CIV"
"1_815_8",12774,5.2475498,-6.0154412,"rural",6,2,4,"CIV"
"2_42_17",12774,5.3857190022245,-3.99475562386215,"urban",3,3,0,"CIV"
"1_447_12",12774,6.7503668,-6.1046292,"rural",1,1,0,"CIV"
"2_296_4",12774,6.82059802114964,-5.25046521797776,"urban",3,1,2,"CIV"
"1_1009_4",12774,5.519211,-6.8357052,"rural",4,2,2,"CIV"
"1_121_11",12774,7.1227173,-6.7645279,"rural",6,2,4,"CIV"
"1_125_3",12774,7.6768038,-6.9688027,"rural",1,1,0,"CIV"
"2_368_4",12774,4.7707395,-6.6639372,"urban",4,2,2,"CIV"
"1_209_10",12774,7.54047676920891,-5.06086464039981,"rural",3,2,1,"CIV"
"1_243_10",12774,6.0743867,-3.4135886,"urban",8,4,4,"CIV"
"2_510_7",12774,8.0475585674867,-6.59056196920574,"rural",4,2,2,"CIV"
"2_978_2",12774,5.82622020039707,-3.61602963879704,"rural",1,1,0,"CIV"
"1_223_12",12774,7.02823641244322,-3.68337169289589,"rural",5,2,3,"CIV"
"2_986_7",12774,6.30933868233114,-6.96011731401086,"rural",3,2,1,"CIV"
"2_544_5",12774,5.5802021,-5.3642042,"rural",13,8,5,"CIV"
"1_409_7",12774,7.06349476240575,-4.49983024969697,"urban",5,2,3,"CIV"
"2_628_17",12774,6.39054100960493,-5.40163074620068,"urban",3,2,1,"CIV"
"1_413_12",12774,7.0662663,-4.5897632,"rural",4,3,1,"CIV"
"1_733_6",12774,6.557643,-5.0250241,"urban",4,3,1,"CIV"
"1_291_2",12774,7.0240675,-5.2695781,"rural",4,2,2,"CIV"
"1_511_8",12774, , ,"urban",3,2,1,"CIV"
"2_130_8",12774,7.37594244070351,-6.46481514908373,"rural",5,3,2,"CIV"
"2_900_1",12774,7.26748132612556,-7.37121345475316,"rural",5,2,3,"CIV"
"2_98_5",12774,6.79959259461612,-6.4000594150275,"rural",3,3,0,"CIV"
"1_363_3",12774,4.7471997,-7.1209962,"rural",4,2,2,"CIV"
"2_384_7",12774,4.75197139196098,-7.5046566221863,"rural",1,1,0,"CIV"
"2_476_9",12774,5.35600180272013,-3.34797176532447,"rural",6,2,4,"CIV"
"1_85_6",12774, , ,"rural",1,1,0,"CIV"
"1_987_8",12774,6.1725398,-7.0408145,"rural",7,2,5,"CIV"
"1_205_5",12774,7.5872971,-4.9202413,"rural",2,1,1,"CIV"
"1_1065_4",12774,6.7848802,-4.0847779,"urban",5,3,2,"CIV"
"2_1034_6",12774,9.5967686,-5.2516804,"rural",4,2,2,"CIV"
"2_992_3",12774,5.97889120224863,-6.7348934803158,"rural",3,2,1,"CIV"
"2_962_2",12774,5.9470764733851,-3.83947307243943,"rural",5,3,2,"CIV"
"2_276_9",12774,7.2675377,-7.7805334,"urban",8,2,6,"CIV"
"1_755_5",12774,8.3273996,-6.1022404,"rural",4,2,2,"CIV"
"2_344_11",12774,7.9230338,-3.2042354,"rural",3,2,1,"CIV"
"2_346_8",12774,7.4067293,-3.0623199,"rural",1,1,0,"CIV"
"1_1041_2",12774,9.10116790328175,-4.75239224731922,"rural",1,1,0,"CIV"
"1_225_2",12774,6.7526992,-3.788361,"rural",3,1,2,"CIV"
"1_837_6",12774, , ,"urban",6,1,5,"CIV"
"1_585_6",12774,5.77682966832072,-4.75706574507058,"rural",11,6,5,"CIV"
"1_1037_8",12774, , ,"rural",5,2,3,"CIV"
"2_928_3",12774,8.76689634751529,-5.6864245980978,"urban",6,3,3,"CIV"
"2_572_7",12774,6.0134054068476,-4.1432495880872,"rural",7,4,3,"CIV"
"2_560_5",12774,6.026766,-5.69281,"rural",5,2,3,"CIV"
"2_168_8",12774,9.98083854094148,-5.88509925641119,"rural",6,2,4,"CIV"
"2_964_10",12774,5.81126294564456,-3.94916393794119,"urban",5,3,2,"CIV"
"1_483_10",12774,5.5379344,-2.9899017,"rural",6,2,4,"CIV"
"2_280_6",12774,7.7482952,-7.8919544,"rural",3,2,1,"CIV"
"1_363_7",12774,4.7471997,-7.1209962,"rural",3,2,1,"CIV"
"1_623_7",12774,6.2893562,-5.5753897,"urban",5,3,2,"CIV"
"1_425_9",12774,6.61198892164975,-4.63970107957721,"rural",5,3,2,"CIV"
"2_776_12",12774,9.68455360271037,-3.48332466557622,"rural",4,2,2,"CIV"
"2_882_7",12774,6.87521240673959,-7.33240046538413,"rural",6,2,4,"CIV"
"2_790_4",12774,9.7357601,-7.4823846,"rural",7,2,5,"CIV"
"2_106_10",12774,6.59938832279295,-6.85688713565469,"rural",5,3,2,"CIV"
"2_534_12",12774,5.72779662441462,-5.4323782492429,"rural",4,2,2,"CIV"
"2_12_1",12774,5.3108449280262,-4.07724411226809,"urban",9,5,4,"CIV"
"1_275_14",12774, , ,"rural",7,3,4,"CIV"
"1_125_11",12774,7.6768038,-6.9688027,"rural",1,1,0,"CIV"
"1_731_10",12774,6.3233907,-4.9724079,"rural",3,2,1,"CIV"
"1_361_8",12774,4.6151687,-6.9649549,"rural",1,1,0,"CIV"
"1_865_10",12774, , ,"rural",10,3,7,"CIV"
"2_934_5",12774,7.0508887,-3.8343908,"rural",2,2,0,"CIV"
"1_241_7",12774,7.13245737366378,-3.61669491045177,"rural",7,2,5,"CIV"
"2_100_3",12774,6.72662586439401,-6.24813918024302,"rural",2,1,1,"CIV"
"2_66_4",12774,5.3295037150383,-4.08626622520387,"urban",4,2,2,"CIV"
"1_429_11",12774,7.001114,-5.5116113,"rural",6,2,4,"CIV"
"2_1032_10",12774,9.58486737683415,-5.21002320572734,"urban",10,5,5,"CIV"
"2_840_7",12774,5.3448642,-4.3370776,"rural",6,2,4,"CIV"
"2_396_5",12774,9.50572381261736,-7.57804638706148,"urban",8,3,5,"CIV"
"2_352_9",12774,5.2042254852131,-6.70512054115534,"rural",1,1,0,"CIV"
"1_75_9",12774, , ,"urban",11,5,6,"CIV"
"1_759_4",12774,8.5081921,-6.1418241,"rural",5,1,4,"CIV"
"1_309_1",12774, , ,"urban",1,1,0,"CIV"
"2_1000_4",12774,5.58354096952826,-6.83148846030235,"rural",7,5,2,"CIV"
"1_585_12",12774,5.77682966832072,-4.75706574507058,"rural",9,3,6,"CIV"
"1_275_2",12774, , ,"rural",1,1,0,"CIV"
"1_391_10",12774,9.5956827,-7.0692177,"rural",8,3,5,"CIV"
"2_194_5",12774,7.72873821202666,-5.03608245402575,"urban",2,2,0,"CIV"
"1_749_9",12774, , ,"urban",3,2,1,"CIV"
"1_67_12",12774,5.3215066,-4.0983044,"urban",4,3,1,"CIV"
"2_682_6",12774,8.28563584014773,-7.67326531000435,"urban",5,2,3,"CIV"
"2_334_4",12774,7.4717355,-3.2510083,"rural",16,6,10,"CIV"
"2_156_11",12774,9.52184644527733,-5.7341447006911,"rural",6,2,4,"CIV"
"2_380_11",12774,4.9259145,-7.4923644,"rural",5,3,2,"CIV"
"1_663_3",12774,6.53808459173888,-8.27682754956186,"rural",3,2,1,"CIV"
"2_888_5",12774,6.97031524032354,-7.36996077932417,"rural",5,2,3,"CIV"
"2_264_2",12774,7.09350889082998,-7.98818053677678,"rural",3,2,1,"CIV"
"2_648_4",12774,6.5811513,-7.4091346,"rural",5,2,3,"CIV"
"2_1012_9",12774,6.27631075680256,-6.56559253111482,"rural",4,2,2,"CIV"
"2_124_5",12774,7.38745385315269,-6.55650906264782,"rural",7,2,5,"CIV"
"2_864_12",12774,7.159145437181,-7.1845680847764,"rural",3,2,1,"CIV"
"1_615_6",12774,6.2391325,-6.1716436,"urban",6,4,2,"CIV"
"2_234_6",12774,7.12126267142594,-3.20113314315677,"urban",7,4,3,"CIV"
"1_213_8",12774,7.5257313,-5.2248053,"rural",6,3,3,"CIV"
"2_512_11",12774,7.7101373,-7.0678319,"rural",4,2,2,"CIV"
"1_221_9",12774,6.6526099,-3.4592284,"rural",4,3,1,"CIV"
"2_238_5",12774,6.91202735994011,-3.24384002946317,"rural",1,1,0,"CIV"
"2_838_7",12774,5.3182655,-4.3812232,"urban",4,2,2,"CIV"
"2_708_7",12774,10.3918313747272,-6.43631030805409,"rural",8,3,5,"CIV"
"1_105_13",12774,6.6496984,-6.513302,"rural",7,3,4,"CIV"
"2_806_12",12774,10.3175233304501,-7.40361822769046,"rural",5,1,4,"CIV"
"1_231_11",12774,6.8638915,-3.4861949,"rural",1,1,0,"CIV"
"2_102_11",12774,6.92059869412333,-6.52749954722822,"rural",3,1,2,"CIV"
"1_437_14",12774, , ,"urban",4,2,2,"CIV"
"2_520_3",12774,8.00212027039379,-6.86297608539462,"rural",6,4,2,"CIV"
"1_1047_9",12774,9.9992583,-5.5788806,"rural",8,3,5,"CIV"
"1_855_9",12774,5.3545453,-4.8901789,"rural",4,2,2,"CIV"
"2_996_8",12774,5.7956353481859,-6.67969864793122,"rural",4,2,2,"CIV"
"1_259_6",12774,7.4514797,-8.3478197,"rural",6,4,2,"CIV"
"2_252_2",12774,7.66226070933044,-7.85167546011508,"urban",4,2,2,"CIV"
"1_71_1",12774,5.3413454,-4.1261815,"urban",2,2,0,"CIV"
"2_516_5",12774,7.96376644168049,-6.67628025636077,"urban",2,2,0,"CIV"
"2_886_9",12774,6.48235,-7.20330166666667,"rural",5,2,3,"CIV"
"1_501_5",12774,5.2520654,-2.9720919,"rural",4,2,2,"CIV"
"2_558_5",12774,5.75521475169808,-5.86298720911145,"rural",7,4,3,"CIV"
"1_109_10",12774,6.4592866,-6.570927,"rural",6,2,4,"CIV"
"1_69_5",12774,5.3312989,-4.1106457,"urban",7,6,1,"CIV"
"2_1014_3",12774,5.98614959511906,-6.42946514301002,"rural",5,2,3,"CIV"
"1_473_5",12774,5.4804288,-3.329386,"rural",4,2,2,"CIV"
"2_224_12",12774,6.65975872892886,-3.67181070148945,"rural",2,2,0,"CIV"
"1_99_4",12774,6.6420859,-6.2702659,"rural",7,3,4,"CIV"
"1_959_12",12774, , ,"rural",4,4,0,"CIV"
"2_172_8",12774,9.63130592834204,-5.46898419968784,"rural",3,3,0,"CIV"
"2_712_5",12774,7.17748554423451,-4.92548927664757,"rural",10,4,6,"CIV"
"2_26_8",12774,5.34560610540211,-4.07466885633767,"urban",3,2,1,"CIV"
"1_65_2",12774,5.3134777,-4.0825863,"urban",1,1,0,"CIV"
"1_275_1",12774, , ,"rural",3,2,1,"CIV"
"1_177_7",12774,7.97067183069885,-5.53954574279487,"rural",10,6,4,"CIV"
"1_109_7",12774,6.4592866,-6.570927,"rural",4,2,2,"CIV"
"1_287_1",12774,6.96420449763536,-8.25034090317786,"rural",5,4,1,"CIV"
"1_797_3",12774,10.3099032,-6.9356006,"rural",1,1,0,"CIV"
"2_108_2",12774,6.49801041930914,-6.58643882721663,"urban",5,4,1,"CIV"
"2_484_8",12774,5.79497313592583,-3.14195598475635,"urban",14,10,4,"CIV"
"1_689_12",12774, , ,"rural",6,3,3,"CIV"
"1_389_13",12774,9.6096173,-6.9448154,"urban",2,2,0,"CIV"
"2_312_10",12774,6.89418098889291,-5.29555541463196,"rural",3,2,1,"CIV"
"2_580_5",12774,5.62557001132518,-4.44193300791085,"rural",1,1,0,"CIV"
"2_322_7",12774,7.9458994,-3.0058603,"rural",5,2,3,"CIV"
"2_918_2",12774,8.1276619,-5.1036026,"urban",6,5,1,"CIV"
"1_429_5",12774,7.001114,-5.5116113,"rural",5,2,3,"CIV"
"2_60_14",12774,5.31683061271906,-4.06618385575712,"urban",4,2,2,"CIV"
"2_34_7",12774,5.333684,-4.0205518,"urban",2,2,0,"CIV"
"1_211_5",12774,7.3509468,-5.5901164,"rural",4,2,2,"CIV"
"2_342_3",12774,7.8023965,-3.1709997,"urban",1,1,0,"CIV"
"1_103_11",12774,6.9012097,-6.2291317,"urban",4,2,2,"CIV"
"1_683_6",12774, , ,"urban",2,2,0,"CIV"
"2_140_3",12774,9.46306688245386,-5.50393405370414,"rural",6,4,2,"CIV"
"1_177_4",12774,7.97067183069885,-5.53954574279487,"rural",5,3,2,"CIV"
"2_412_9",12774,6.90181593876332,-4.47021313011646,"rural",7,2,5,"CIV"
"2_608_2",12774,6.12086915876716,-5.93843355774879,"urban",8,5,3,"CIV"
"2_134_10",12774,6.9529597973451,-6.79349195212126,"rural",5,2,3,"CIV"
"2_220_1",12774,6.72609533183277,-3.48743950948119,"urban",6,1,5,"CIV"
"1_9_11",12774, , ,"urban",3,2,1,"CIV"
"2_404_8",12774,9.13686508778483,-6.90511006861925,"rural",4,2,2,"CIV"
"2_556_4",12774,6.00349766202271,-5.56895507499576,"rural",4,2,2,"CIV"
"1_951_6",12774,7.7460572,-3.9872104,"rural",4,2,2,"CIV"
"2_1084_4",12774,6.55075559858233,-4.50544092804193,"rural",7,5,2,"CIV"
"1_353_8",12774,5.2890046,-6.8197772,"rural",6,2,4,"CIV"
"2_648_16",12774,6.5811513,-7.4091346,"urban",3,2,1,"CIV"
"1_151_9",12774,9.4441033,-5.6065637,"urban",16,8,8,"CIV"
"2_110_9",12774,6.40424814540893,-6.14370150491595,"rural",3,2,1,"CIV"
"2_96_4",12774,6.87688040547073,-6.44331355579197,"urban",6,4,2,"CIV"
"1_1075_10",12774,6.7056591,-4.3450238,"rural",5,4,1,"CIV"
"2_752_5",12774,8.05938203819096,-6.18916746228933,"urban",2,2,0,"CIV"
"2_454_7",12774,6.6130478,-5.9788024,"urban",2,2,0,"CIV"
"2_834_13",12774,5.03660737071186,-5.99976134486496,"rural",4,2,2,"CIV"
"2_814_14",12774,5.24280361365527,-6.06983028352261,"urban",5,3,2,"CIV"
"1_505_6",12774,8.479734,-6.6046214,"urban",4,2,2,"CIV"
"1_581_8",12774,5.6398373,-4.5838563,"rural",5,1,4,"CIV"
"1_493_7",12774,5.286619,-3.5196486,"rural",7,3,4,"CIV"
"1_181_1",12774,7.9358052,-5.2188706,"rural",6,2,4,"CIV"
"2_786_2",12774,9.9873566,-7.1503882,"rural",4,2,2,"CIV"
"1_33_2",12774, , ,"urban",4,3,1,"CIV"
"1_185_12",12774, , ,"urban",11,7,4,"CIV"
"1_47_3",12774, , ,"urban",1,1,0,"CIV"
"1_1009_3",12774,5.519211,-6.8357052,"rural",3,1,2,"CIV"
"2_586_1",12774,5.76699933037162,-4.80991624295712,"rural",4,2,2,"CIV"
"2_428_11",12774,7.36003321129829,-4.58654120564461,"rural",6,1,5,"CIV"
"2_554_2",12774,5.85228230338544,-5.6803996860981,"urban",2,1,1,"CIV"
"1_473_2",12774,5.4804288,-3.329386,"rural",8,2,6,"CIV"
"2_620_3",12774,5.90200312435627,-6.21812953613698,"rural",3,2,1,"CIV"
"1_245_5",12774,6.2895649,-3.3160839,"rural",5,3,2,"CIV"
"1_483_8",12774,5.5379344,-2.9899017,"rural",2,2,0,"CIV"
"2_1064_8",12774,6.96709985844791,-4.01066699065268,"rural",2,1,1,"CIV"
"1_587_7",12774,6.1553861,-4.7461681,"rural",1,1,0,"CIV"
"1_397_12",12774,9.495716,-7.5613702,"urban",1,1,0,"CIV"
"2_752_8",12774,8.05938203819096,-6.18916746228933,"urban",3,1,2,"CIV"
"2_468_12",12774,7.58046925999224,-6.09115610830486,"rural",6,2,4,"CIV"
"2_320_13",12774,8.0389506,-2.7972019,"urban",3,3,0,"CIV"
"2_490_3",12774,5.3990373,-3.5186265,"rural",1,1,0,"CIV"
"2_744_5",12774,7.84865604713559,-6.10449154861271,"rural",4,2,2,"CIV"
"2_852_4",12774,5.2498536,-4.9960243,"urban",7,3,4,"CIV"
"1_579_13",12774, , ,"urban",4,3,1,"CIV"
"1_403_3",12774,9.97118053492159,-7.65673192217946,"rural",8,3,5,"CIV"
"1_1027_1",12774,5.8673095,-6.6377978,"rural",6,4,2,"CIV"
"2_948_10",12774,7.4700171,-3.9614819,"rural",4,2,2,"CIV"
"2_516_10",12774,7.96376644168049,-6.67628025636077,"urban",4,1,3,"CIV"
"2_686_14",12774,9.52462370507419,-6.47475172765553,"urban",9,3,6,"CIV"
"1_447_9",12774,6.7503668,-6.1046292,"rural",2,2,0,"CIV"
"2_978_14",12774,5.82622020039707,-3.61602963879704,"rural",1,1,0,"CIV"
"1_579_16",12774, , ,"urban",5,4,1,"CIV"
"2_854_4",12774,5.2860387,-4.9248648,"rural",3,2,1,"CIV"
"2_1032_7",12774,9.58486737683415,-5.21002320572734,"urban",3,2,1,"CIV"
"1_777_12",12774,9.7192066,-3.468704,"rural",6,4,2,"CIV"
"1_237_3",12774,7.2393479,-3.3136511,"rural",7,2,5,"CIV"
"1_475_6",12774,5.395189,-3.4043852,"rural",6,4,2,"CIV"
"2_4_12",12774,5.44924599118531,-4.0544352773577,"urban",2,2,0,"CIV"
"1_471_13",12774,5.4708289,-3.2071517,"urban",1,1,0,"CIV"
"2_534_10",12774,5.72779662441462,-5.4323782492429,"rural",2,2,0,"CIV"
"2_352_8",12774,5.2042254852131,-6.70512054115534,"rural",8,3,5,"CIV"
"1_415_8",12774,6.9465302,-4.3057936,"rural",8,3,5,"CIV"
"2_758_12",12774,8.46423315815628,-6.19868008419871,"rural",2,2,0,"CIV"
"1_625_10",12774,6.1881646,-5.6444724,"rural",3,3,0,"CIV"
"1_131_11",12774,6.6876125,-6.7681104,"rural",3,2,1,"CIV"
"2_108_7",12774,6.49801041930914,-6.58643882721663,"urban",4,1,3,"CIV"
"1_647_10",12774,6.4288109,-7.4772718,"urban",6,4,2,"CIV"
"2_646_7",12774,6.54853120911866,-7.50084746629,"urban",9,5,4,"CIV"
"1_743_8",12774,8.70825076941401,-6.24924265779555,"rural",8,4,4,"CIV"
"2_24_13",12774,5.25754935108125,-3.96238722838461,"urban",5,2,3,"CIV"
"2_752_2",12774,8.05938203819096,-6.18916746228933,"urban",7,2,5,"CIV"
"1_201_7",12774, , ,"urban",4,4,0,"CIV"
"1_775_6",12774,9.5630159,-3.3331137,"rural",4,2,2,"CIV"
"2_970_8",12774,6.34411959908903,-3.85893953964114,"rural",5,3,2,"CIV"
"1_477_3",12774,5.2948531,-3.0554876,"rural",1,1,0,"CIV"
"2_974_4",12774,5.47549002338201,-3.66146961227059,"rural",5,3,2,"CIV"
"2_606_11",12774,6.13527903333306,-5.97053993493319,"urban",7,6,1,"CIV"
"2_466_12",12774,7.4302479,-6.0439447,"urban",3,1,2,"CIV"
"1_269_7",12774, , ,"urban",6,3,3,"CIV"
"1_881_8",12774,6.8253944,-7.4893869,"rural",7,4,3,"CIV"
"2_74_13",12774,5.41931429877877,-3.99250055663288,"urban",4,2,2,"CIV"
"2_992_8",12774,5.97889120224863,-6.7348934803158,"rural",8,3,5,"CIV"
"1_519_1",12774,7.901037,-6.6578333,"rural",9,3,6,"CIV"
"2_70_5",12774,5.33637205604464,-4.11858391016722,"urban",5,4,1,"CIV"
"1_599_2",12774,6.2590479,-6.3587497,"rural",1,1,0,"CIV"
"2_372_7",12774,4.7719854,-6.6739312,"urban",6,5,1,"CIV"
"2_288_3",12774,6.8558105,-8.1505028,"rural",5,1,4,"CIV"
"1_95_10",12774,6.8582668,-6.4386837,"urban",7,4,3,"CIV"
"1_155_5",12774,9.4883831,-5.5721622,"rural",5,2,3,"CIV"
"1_849_2",12774,5.67747142631561,-4.87988510169089,"rural",7,2,5,"CIV"
"1_673_3",12774,8.2384856,-7.8677199,"urban",8,3,5,"CIV"
"2_606_6",12774,6.13527903333306,-5.97053993493319,"urban",6,3,3,"CIV"
"2_898_9",12774,7.40178833249956,-7.21713655628264,"rural",7,4,3,"CIV"
"1_941_4",12774,7.7715317,-4.2499737,"rural",4,3,1,"CIV"
"1_821_17",12774,5.06,-6.26,"rural",6,2,4,"CIV"
"1_881_9",12774,6.8253944,-7.4893869,"rural",4,2,2,"CIV"
"2_946_6",12774,7.5868137,-4.3850492,"rural",2,2,0,"CIV"
"2_432_10",12774,6.99908008798957,-6.09386103227735,"urban",8,5,3,"CIV"
"2_448_3",12774,6.7276298,-5.5055952,"rural",4,3,1,"CIV"
"2_316_11",12774,8.03619136568159,-2.79792278073728,"urban",1,1,0,"CIV"
"1_999_6",12774,5.6518389,-6.8256716,"rural",3,2,1,"CIV"
"1_533_8",12774,5.8376455,-5.4413621,"rural",5,4,1,"CIV"
"1_577_12",12774, , ,"urban",3,3,0,"CIV"
"1_57_9",12774,5.4431793,-4.0242153,"urban",7,5,2,"CIV"
"2_844_12",12774,5.3202876,-4.5675254,"urban",6,2,4,"CIV"
"2_852_11",12774,5.2498536,-4.9960243,"urban",6,4,2,"CIV"
"2_172_9",12774,9.63130592834204,-5.46898419968784,"rural",15,5,10,"CIV"
"2_736_3",12774,6.51226355228573,-4.8623432032764,"rural",5,1,4,"CIV"
"2_238_12",12774,6.91202735994011,-3.24384002946317,"rural",4,2,2,"CIV"
"1_35_4",12774, , ,"urban",4,2,2,"CIV"
"2_592_3",12774,5.89344172272831,-4.82910417951643,"urban",5,2,3,"CIV"
"1_675_5",12774,8.37144029326737,-8.12169008888304,"rural",5,2,3,"CIV"
"2_202_12",12774,7.7089928,-5.0224291,"urban",1,1,0,"CIV"
"1_869_5",12774, , ,"rural",1,1,0,"CIV"
"1_991_4",12774,5.9932582,-6.9734545,"rural",4,2,2,"CIV"
