"occ","y4_hhid","hh_a06","hh_a13","y4_rural","domain","strataid","clusterid","wardtype","clustertype","y4_weights","hh_a01_1","hh_a01_2","hh_a02_1","hh_a02_2","hh_a03_1","hh_a03_2","hh_a03_3a","hh_a03_3b","hh_a04_1","hh_a04_2","hh_a05","hh_a07_1","hh_a07_2","hh_a08","hh_a09","hh_a10","hh_a11","hh_a12_2","hh_a12_1","hh_a14","hh_a15","hh_a16","hh_a17_1","hh_a17_2","hh_a18","hh_a18_1","hh_a18_2","hh_a18_3","hh_a19","hh_a20","hh_a21","hh_a21_1","hh_a21_2","hh_a21_3","hh_a22","hh_a23","hh_a24","hh_a24_1","hh_a24_2","hh_a24_3","hh_a25","hh_a26","hh_a26_1","hh_a26_2","hh_a26_3","hh_a27"
1,"1115-001",1115,1,,1,13,70102201005,2,2,2369.42651367188,7,"DAR ES SALAAM",1,"KINONDONI",22,"**CONFIDENTIAL**",1,"SISI KWA SISI",5,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",61,8,45,20003,7,10,2014,"**CONFIDENTIAL**",6,20003,7,10,2014,"**CONFIDENTIAL**",60,20005,9,10,2014,105,8042015,8,4,2015,1
1,"1116-001",1116,1,,1,13,70102201005,2,2,2369.42651367188,7,"DAR ES SALAAM",1,"KINONDONI",22,"**CONFIDENTIAL**",1,"SISI KWA SISI",5,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",62,5,58,20003,7,10,2014,"**CONFIDENTIAL**",6,20006,10,10,2014,"**CONFIDENTIAL**",60,20008,12,10,2014,105,14042015,14,4,2015,1
1,"1118-001",1118,1,,1,13,70102201005,2,2,2369.42651367188,7,"DAR ES SALAAM",1,"KINONDONI",22,"**CONFIDENTIAL**",1,"SISI KWA SISI",5,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",65,4,38,20003,7,10,2014,"**CONFIDENTIAL**",6,20012,16,10,2014,"**CONFIDENTIAL**",60,20013,17,10,2014,105,15042015,15,4,2015,1
1,"1119-001",1119,1,,1,13,70102201005,2,2,2369.42651367188,7,"DAR ES SALAAM",1,"KINONDONI",22,"**CONFIDENTIAL**",1,"SISI KWA SISI",5,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",63,3,15,20003,7,10,2014,"**CONFIDENTIAL**",6,20006,10,10,2014,"**CONFIDENTIAL**",60,20008,12,10,2014,105,14042015,14,4,2015,1
1,"1120-001",1120,1,,1,13,70102201005,2,2,2369.42651367188,7,"DAR ES SALAAM",1,"KINONDONI",22,"**CONFIDENTIAL**",1,"SISI KWA SISI",5,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",64,5,55,20004,8,10,2014,"**CONFIDENTIAL**",6,20005,9,10,2014,"**CONFIDENTIAL**",60,20008,12,10,2014,105,13042015,13,4,2015,1
1,"1121-001",1121,1,,1,13,70102201005,2,2,2369.42651367188,7,"DAR ES SALAAM",1,"KINONDONI",22,"**CONFIDENTIAL**",1,"SISI KWA SISI",5,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",66,5,12,20003,7,10,2014,"**CONFIDENTIAL**",6,20003,7,10,2014,"**CONFIDENTIAL**",60,20004,8,10,2014,105,6042015,6,4,2015,1
1,"1122-001",1122,1,,1,13,70102201005,2,2,2369.42651367188,7,"DAR ES SALAAM",1,"KINONDONI",22,"**CONFIDENTIAL**",1,"SISI KWA SISI",5,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",64,6,52,20003,7,10,2014,"**CONFIDENTIAL**",6,20004,8,10,2014,"**CONFIDENTIAL**",60,20008,12,10,2014,105,14042015,14,4,2015,1
1,"1133-001",1133,1,,1,13,70104202038,2,2,2723.28051757813,7,"DAR ES SALAAM",1,"KINONDONI",42,"**CONFIDENTIAL**",2,"KWA TUMBO",38,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",65,5,0,20008,12,10,2014,"**CONFIDENTIAL**",6,20013,17,10,2014,"**CONFIDENTIAL**",60,20014,18,10,2014,106,14042014,14,4,2014,1
1,"1134-001",1134,1,,1,13,70104202038,2,2,2723.28051757813,7,"DAR ES SALAAM",1,"KINONDONI",42,"**CONFIDENTIAL**",2,"KWA TUMBO",38,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",66,6,30,20005,9,10,2014,"**CONFIDENTIAL**",6,20013,17,10,2014,"**CONFIDENTIAL**",60,20014,18,10,2014,106,14042015,14,4,2015,1
1,"1135-001",1135,1,,1,13,70104202038,2,2,2723.28051757813,7,"DAR ES SALAAM",1,"KINONDONI",42,"**CONFIDENTIAL**",2,"KWA TUMBO",38,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",66,8,45,20006,10,10,2014,"**CONFIDENTIAL**",6,20013,17,10,2014,"**CONFIDENTIAL**",60,20014,18,10,2014,106,15042015,15,4,2015,1
1,"1136-001",1136,1,,1,13,70104202038,2,2,2723.28051757813,7,"DAR ES SALAAM",1,"KINONDONI",42,"**CONFIDENTIAL**",2,"KWA TUMBO",38,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",61,2,47,20006,10,10,2014,"**CONFIDENTIAL**",6,20012,16,10,2014,"**CONFIDENTIAL**",60,20014,18,10,2014,106,15042014,15,4,2014,1
1,"1137-001",1137,1,,1,13,70104202038,2,2,2723.28051757813,7,"DAR ES SALAAM",1,"KINONDONI",42,"**CONFIDENTIAL**",2,"KWA TUMBO",38,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",62,2,9,20006,10,10,2014,"**CONFIDENTIAL**",6,20012,16,10,2014,"**CONFIDENTIAL**",60,20014,18,10,2014,106,14042014,14,4,2014,1
1,"1139-001",1139,1,,1,13,70104202038,2,2,2723.28051757813,7,"DAR ES SALAAM",1,"KINONDONI",42,"**CONFIDENTIAL**",2,"KWA TUMBO",38,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",63,3,15,20006,10,10,2014,"**CONFIDENTIAL**",6,20013,17,10,2014,"**CONFIDENTIAL**",60,20014,18,10,2014,106,14042015,14,4,2015,1
1,"1140-001",1140,1,,1,13,70104202038,2,2,2723.28051757813,7,"DAR ES SALAAM",1,"KINONDONI",42,"**CONFIDENTIAL**",2,"KWA TUMBO",38,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",64,3,24,20006,10,10,2014,"**CONFIDENTIAL**",6,20012,16,10,2014,"**CONFIDENTIAL**",60,20014,18,10,2014,106,15042015,15,4,2015,1
1,"1142-001",1142,1,,1,13,70104202038,2,2,2723.28051757813,7,"DAR ES SALAAM",1,"KINONDONI",42,"**CONFIDENTIAL**",2,"KWA TUMBO",38,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",63,2,30,20007,11,10,2014,"**CONFIDENTIAL**",6,20013,17,10,2014,"**CONFIDENTIAL**",60,20014,18,10,2014,106,15042015,15,4,2015,1
1,"1152-001",1152,1,,1,13,70106204019,2,2,1739.14440917969,7,"DAR ES SALAAM",1,"KINONDONI",62,"**CONFIDENTIAL**",4,"BONDE LA MPUNGA",19,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",61,3,27,20091,3,1,2015,"**CONFIDENTIAL**",6,20093,5,1,2015,"**CONFIDENTIAL**",60,20095,7,1,2015,101,20052015,20,5,2015,1
1,"1153-001",1153,1,,1,13,70106204019,2,2,1739.14440917969,7,"DAR ES SALAAM",1,"KINONDONI",62,"**CONFIDENTIAL**",4,"BONDE LA MPUNGA",19,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",62,8,45,20099,11,1,2015,"**CONFIDENTIAL**",6,20121,2,2,2015,"**CONFIDENTIAL**",60,20122,3,2,2015,101,21052015,21,5,2015,1
1,"1154-001",1154,1,,1,13,70106204019,2,2,1739.14440917969,7,"DAR ES SALAAM",1,"KINONDONI",62,"**CONFIDENTIAL**",4,"BONDE LA MPUNGA",19,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",62,4,30,20091,3,1,2015,"**CONFIDENTIAL**",6,20095,7,1,2015,"**CONFIDENTIAL**",60,20096,8,1,2015,101,20052015,20,5,2015,1
1,"1155-001",1155,1,,1,13,70106204019,2,2,1739.14440917969,7,"DAR ES SALAAM",1,"KINONDONI",62,"**CONFIDENTIAL**",4,"BONDE LA MPUNGA",19,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",63,6,30,20091,3,1,2015,"**CONFIDENTIAL**",6,20107,19,1,2015,"**CONFIDENTIAL**",60,20111,23,1,2015,101,21052015,21,5,2015,1
1,"1156-001",1156,1,,1,13,70106204019,2,2,1739.14440917969,7,"DAR ES SALAAM",1,"KINONDONI",62,"**CONFIDENTIAL**",4,"BONDE LA MPUNGA",19,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",65,4,30,20091,3,1,2015,"**CONFIDENTIAL**",6,20096,8,1,2015,"**CONFIDENTIAL**",60,20097,9,1,2015,101,21052015,21,5,2015,1
1,"1158-001",1158,1,,1,13,70106204019,2,2,1739.14440917969,7,"DAR ES SALAAM",1,"KINONDONI",62,"**CONFIDENTIAL**",4,"BONDE LA MPUNGA",19,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",65,4,15,20091,3,1,2015,"**CONFIDENTIAL**",6,20095,7,1,2015,"**CONFIDENTIAL**",60,20096,8,1,2015,101,20052015,20,5,2015,1
1,"1159-001",1159,1,,1,13,70106204019,2,2,1739.14440917969,7,"DAR ES SALAAM",1,"KINONDONI",62,"**CONFIDENTIAL**",4,"BONDE LA MPUNGA",19,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",66,6,20,20090,2,1,2015,"**CONFIDENTIAL**",6,20092,4,1,2015,"**CONFIDENTIAL**",60,20095,7,1,2015,101,20052015,20,5,2015,2
1,"1162-001",1162,1,,1,13,70106204019,2,2,1739.14440917969,7,"DAR ES SALAAM",1,"KINONDONI",62,"**CONFIDENTIAL**",4,"BONDE LA MPUNGA",19,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",64,6,7,20090,2,1,2015,"**CONFIDENTIAL**",6,20092,4,1,2015,"**CONFIDENTIAL**",60,20095,7,1,2015,101,20052015,20,5,2015,1
1,"1171-001",1171,1,,1,13,70110201004,2,2,1754.00915527344,7,"DAR ES SALAAM",1,"KINONDONI",102,"**CONFIDENTIAL**",1,"MABIBO",4,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",61,4,32,20116,28,1,2015,"**CONFIDENTIAL**",6,20119,31,1,2015,"**CONFIDENTIAL**",60,20120,1,2,2015,102,7092015,7,9,2015,1
1,"1172-001",1172,1,,1,13,70110201004,2,2,1754.00915527344,7,"DAR ES SALAAM",1,"KINONDONI",102,"**CONFIDENTIAL**",1,"MABIBO",4,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",62,4,40,20115,27,1,2015,"**CONFIDENTIAL**",6,20121,2,2,2015,"**CONFIDENTIAL**",60,20122,3,2,2015,102,8092015,8,9,2015,1
1,"1173-001",1173,1,,1,13,70110201004,2,2,1754.00915527344,7,"DAR ES SALAAM",1,"KINONDONI",102,"**CONFIDENTIAL**",1,"MABIBO",4,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",62,4,0,20116,28,1,2015,"**CONFIDENTIAL**",6,20121,2,2,2015,"**CONFIDENTIAL**",60,20122,3,2,2015,102,8092015,8,9,2015,1
1,"1174-001",1174,1,,1,13,70110201004,2,2,1754.00915527344,7,"DAR ES SALAAM",1,"KINONDONI",102,"**CONFIDENTIAL**",1,"MABIBO",4,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",64,4,43,20116,28,1,2015,"**CONFIDENTIAL**",6,20119,31,1,2015,"**CONFIDENTIAL**",60,20120,1,2,2015,102,7092015,7,9,2015,1
1,"1175-001",1175,1,,1,13,70110201004,2,2,1754.00915527344,7,"DAR ES SALAAM",1,"KINONDONI",102,"**CONFIDENTIAL**",1,"MABIBO",4,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",64,8,37,20116,28,1,2015,"**CONFIDENTIAL**",6,20119,31,1,2015,"**CONFIDENTIAL**",60,20120,1,2,2015,102,1022015,1,2,2015,1
1,"1176-001",1176,1,,1,13,70110201004,2,2,1754.00915527344,7,"DAR ES SALAAM",1,"KINONDONI",102,"**CONFIDENTIAL**",1,"MABIBO",4,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",63,4,0,20116,28,1,2015,"**CONFIDENTIAL**",6,20119,31,1,2015,"**CONFIDENTIAL**",60,20120,1,2,2015,102,8092015,8,9,2015,1
1,"1177-001",1177,1,,1,13,70110201004,2,2,1754.00915527344,7,"DAR ES SALAAM",1,"KINONDONI",102,"**CONFIDENTIAL**",1,"MABIBO",4,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",66,4,21,20116,28,1,2015,"**CONFIDENTIAL**",6,20119,31,1,2015,"**CONFIDENTIAL**",60,20120,1,2,2015,102,7092015,7,9,2015,1
1,"1179-001",1179,1,,1,13,70110201004,2,2,1754.00915527344,7,"DAR ES SALAAM",1,"KINONDONI",102,"**CONFIDENTIAL**",1,"MABIBO",4,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",66,3,17,20117,29,1,2015,"**CONFIDENTIAL**",6,20119,31,1,2015,"**CONFIDENTIAL**",60,20120,1,2,2015,102,8092015,8,9,2015,1
1,"1191-001",1191,1,,1,13,70111204032,2,2,3592.51098632813,7,"DAR ES SALAAM",1,"KINONDONI",112,"**CONFIDENTIAL**",4,"KILIMANI",32,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",62,4,53,20095,7,1,2015,"**CONFIDENTIAL**",6,20096,8,1,2015,"**CONFIDENTIAL**",60,20096,8,1,2015,106,16052015,16,5,2015,1
1,"1192-001",1192,1,,1,13,70111204032,2,2,3592.51098632813,7,"DAR ES SALAAM",1,"KINONDONI",112,"**CONFIDENTIAL**",4,"KILIMANI",32,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",63,4,0,20094,6,1,2015,"**CONFIDENTIAL**",6,20101,13,1,2015,"**CONFIDENTIAL**",60,20103,15,1,2015,106,18052015,18,5,2015,1
1,"1193-001",1193,1,,1,13,70111204032,2,2,3592.51098632813,7,"DAR ES SALAAM",1,"KINONDONI",112,"**CONFIDENTIAL**",4,"KILIMANI",32,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",64,3,31,20094,6,1,2015,"**CONFIDENTIAL**",6,20095,7,1,2015,"**CONFIDENTIAL**",60,20096,8,1,2015,106,18052015,18,5,2015,1
1,"1194-001",1194,1,,1,13,70111204032,2,2,3592.51098632813,7,"DAR ES SALAAM",1,"KINONDONI",112,"**CONFIDENTIAL**",4,"KILIMANI",32,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",64,5,7,20095,7,1,2015,"**CONFIDENTIAL**",6,20108,20,1,2015,"**CONFIDENTIAL**",60,20110,22,1,2015,106,18052015,18,5,2015,1
1,"1195-001",1195,1,,1,13,70111204032,2,2,3592.51098632813,7,"DAR ES SALAAM",1,"KINONDONI",112,"**CONFIDENTIAL**",4,"KILIMANI",32,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",65,4,0,20094,6,1,2015,"**CONFIDENTIAL**",6,20142,23,2,2015,"**CONFIDENTIAL**",60,20143,24,2,2015,106,19052015,19,5,2015,1
1,"1196-001",1196,1,,1,13,70111204032,2,2,3592.51098632813,7,"DAR ES SALAAM",1,"KINONDONI",112,"**CONFIDENTIAL**",4,"KILIMANI",32,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",66,3,18,20094,6,1,2015,"**CONFIDENTIAL**",6,20133,14,2,2015,"**CONFIDENTIAL**",60,20134,15,2,2015,106,18052015,18,5,2015,1
1,"1198-001",1198,1,,1,13,70111204032,2,2,3592.51098632813,7,"DAR ES SALAAM",1,"KINONDONI",112,"**CONFIDENTIAL**",4,"KILIMANI",32,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",62,5,1,20094,6,1,2015,"**CONFIDENTIAL**",6,20096,8,1,2015,"**CONFIDENTIAL**",60,20096,8,1,2015,106,16052015,16,5,2015,1
1,"1201-001",1201,1,,1,13,70111204032,2,2,3592.51098632813,7,"DAR ES SALAAM",1,"KINONDONI",112,"**CONFIDENTIAL**",4,"KILIMANI",32,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",61,3,22,20094,6,1,2015,"**CONFIDENTIAL**",6,20110,22,1,2015,"**CONFIDENTIAL**",60,20112,24,1,2015,106,18052015,18,5,2015,1
1,"1209-001",1209,1,,1,13,70114201007,2,2,4581.8427734375,7,"DAR ES SALAAM",1,"KINONDONI",142,"**CONFIDENTIAL**",1,"MATOSA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",63,3,30,20122,3,2,2015,"**CONFIDENTIAL**",6,20122,3,2,2015,"**CONFIDENTIAL**",60,20123,4,2,2015,101,10092015,10,9,2015,1
1,"1210-001",1210,1,,1,13,70114201007,2,2,4581.8427734375,7,"DAR ES SALAAM",1,"KINONDONI",142,"**CONFIDENTIAL**",1,"MATOSA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",61,4,45,20122,3,2,2015,"**CONFIDENTIAL**",6,20124,5,2,2015,"**CONFIDENTIAL**",60,20125,6,2,2015,101,10092015,10,9,2015,1
1,"1211-001",1211,1,,1,13,70114201007,2,2,4581.8427734375,7,"DAR ES SALAAM",1,"KINONDONI",142,"**CONFIDENTIAL**",1,"MATOSA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",61,4,3,20123,4,2,2015,"**CONFIDENTIAL**",6,20124,5,2,2015,"**CONFIDENTIAL**",60,20125,6,2,2015,101,11092015,11,9,2015,1
1,"1212-001",1212,1,,1,13,70114201007,2,2,4581.8427734375,7,"DAR ES SALAAM",1,"KINONDONI",142,"**CONFIDENTIAL**",1,"MATOSA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",62,5,51,20121,2,2,2015,"**CONFIDENTIAL**",6,20123,4,2,2015,"**CONFIDENTIAL**",60,20125,6,2,2015,101,10092015,10,9,2015,1
1,"1213-001",1213,1,,1,13,70114201007,2,2,4581.8427734375,7,"DAR ES SALAAM",1,"KINONDONI",142,"**CONFIDENTIAL**",1,"MATOSA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",64,5,10,20122,3,2,2015,"**CONFIDENTIAL**",6,20145,26,2,2015,"**CONFIDENTIAL**",60,20145,26,2,2015,101,11092015,11,9,2015,1
1,"1214-001",1214,1,,1,13,70114201007,2,2,4581.8427734375,7,"DAR ES SALAAM",1,"KINONDONI",142,"**CONFIDENTIAL**",1,"MATOSA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",66,6,25,20122,3,2,2015,"**CONFIDENTIAL**",6,20122,3,2,2015,"**CONFIDENTIAL**",60,20123,4,2,2015,101,10092015,10,9,2015,1
1,"1215-001",1215,1,,1,13,70114201007,2,2,4581.8427734375,7,"DAR ES SALAAM",1,"KINONDONI",142,"**CONFIDENTIAL**",1,"MATOSA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",66,3,57,20122,3,2,2015,"**CONFIDENTIAL**",6,20122,3,2,2015,"**CONFIDENTIAL**",60,20123,4,2,2015,101,10092015,10,9,2015,1
1,"1217-001",1217,1,,1,13,70114201007,2,2,4581.8427734375,7,"DAR ES SALAAM",1,"KINONDONI",142,"**CONFIDENTIAL**",1,"MATOSA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",65,4,15,20122,3,2,2015,"**CONFIDENTIAL**",6,20122,3,2,2015,"**CONFIDENTIAL**",60,20123,4,2,2015,101,10092015,10,9,2015,1
1,"1229-001",1229,1,,1,13,70116202001,2,2,941.867736816406,7,"DAR ES SALAAM",1,"KINONDONI",162,"**CONFIDENTIAL**",2,"PWANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",61,4,11,20063,6,12,2014,"**CONFIDENTIAL**",6,20066,9,12,2014,"**CONFIDENTIAL**",60,20067,10,12,2014,102,20052015,20,5,2015,1
1,"1230-001",1230,1,,1,13,70116202001,2,2,941.867736816406,7,"DAR ES SALAAM",1,"KINONDONI",162,"**CONFIDENTIAL**",2,"PWANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",63,4,20,20064,7,12,2014,"**CONFIDENTIAL**",6,20067,10,12,2014,"**CONFIDENTIAL**",60,20071,14,12,2014,102,21052015,21,5,2015,1
1,"1231-001",1231,1,,1,13,70116202001,2,2,941.867736816406,7,"DAR ES SALAAM",1,"KINONDONI",162,"**CONFIDENTIAL**",2,"PWANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",62,4,13,20063,6,12,2014,"**CONFIDENTIAL**",6,20067,10,12,2014,"**CONFIDENTIAL**",60,20070,13,12,2014,102,21052015,21,5,2015,1
1,"1232-001",1232,1,,1,13,70116202001,2,2,941.867736816406,7,"DAR ES SALAAM",1,"KINONDONI",162,"**CONFIDENTIAL**",2,"PWANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",65,4,15,20063,6,12,2014,"**CONFIDENTIAL**",6,20079,22,12,2014,"**CONFIDENTIAL**",60,20079,22,12,2014,102,23052015,23,5,2015,1
1,"1233-001",1233,1,,1,13,70116202001,2,2,941.867736816406,7,"DAR ES SALAAM",1,"KINONDONI",162,"**CONFIDENTIAL**",2,"PWANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",66,3,41,20063,6,12,2014,"**CONFIDENTIAL**",6,20079,22,12,2014,"**CONFIDENTIAL**",60,20079,22,12,2014,102,22052015,22,5,2015,1
1,"1235-001",1235,1,,1,13,70116202001,2,2,941.867736816406,7,"DAR ES SALAAM",1,"KINONDONI",162,"**CONFIDENTIAL**",2,"PWANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",66,3,50,20064,7,12,2014,"**CONFIDENTIAL**",6,20067,10,12,2014,"**CONFIDENTIAL**",60,20070,13,12,2014,102,20052014,20,5,2014,1
1,"1236-001",1236,1,,1,13,70116202001,2,2,941.867736816406,7,"DAR ES SALAAM",1,"KINONDONI",162,"**CONFIDENTIAL**",2,"PWANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",64,6,2,20063,6,12,2014,"**CONFIDENTIAL**",6,20067,10,12,2014,"**CONFIDENTIAL**",60,20067,10,12,2014,102,20052015,20,5,2015,1
1,"1239-001",1239,1,,1,13,70116202001,2,2,941.867736816406,7,"DAR ES SALAAM",1,"KINONDONI",162,"**CONFIDENTIAL**",2,"PWANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",61,5,7,20064,7,12,2014,"**CONFIDENTIAL**",6,20073,16,12,2014,"**CONFIDENTIAL**",60,20075,18,12,2014,102,21052015,21,5,2015,1
1,"1247-001",1247,1,,1,13,70119201006,2,2,1718.43188476563,7,"DAR ES SALAAM",1,"KINONDONI",192,"**CONFIDENTIAL**",1,"MAKOKA",6,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",61,4,5,20139,20,2,2015,"**CONFIDENTIAL**",6,20142,23,2,2015,"**CONFIDENTIAL**",60,20143,24,2,2015,102,18092015,18,9,2015,1
1,"1248-001",1248,1,,1,13,70119201006,2,2,1718.43188476563,7,"DAR ES SALAAM",1,"KINONDONI",192,"**CONFIDENTIAL**",1,"MAKOKA",6,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",62,8,38,20139,20,2,2015,"**CONFIDENTIAL**",6,20149,2,3,2015,"**CONFIDENTIAL**",60,20150,3,3,2015,102,21092015,21,9,2015,1
