"vague","grappe","menage","s09cq01","s09cq02","s09cq03"
1,17,9,308,1,50000
1,17,9,303,1,8700
1,17,9,321,1,30000
1,17,9,318,1,8000
1,17,9,316,1,12500
1,17,9,306,1,5000
1,17,9,317,1,22000
1,17,9,320,1,4200
1,17,9,323,1,10000
1,175,1,316,1,1000
1,175,1,320,1,3000
1,175,1,318,1,800
1,175,1,321,1,2000
1,175,1,306,1,5000
1,175,1,303,1,4700
1,175,1,317,1,800
1,33,3,322,1,350
1,33,3,306,1,4500
1,33,3,317,1,2000
1,33,3,318,1,900
1,33,3,321,1,2000
1,33,3,307,1,3000
1,33,3,316,1,4000
1,33,3,320,1,800
1,33,3,303,1,17400
2,437,1,306,1,5000
2,437,1,321,1,2000
2,437,1,318,1,600
2,437,1,305,1,3000
2,437,1,317,1,1250
1,129,11,305,1,150
2,393,1,317,1,6200
2,393,1,303,1,6000
2,393,1,306,1,2000
2,393,1,318,1,2000
1,116,12,320,1,1000
1,116,12,306,1,1000
1,116,12,317,1,800
1,400,8,318,1,1000
1,400,8,316,1,5000
1,400,8,320,1,500
1,400,8,303,1,3200
1,400,8,306,1,4000
2,553,2,317,1,500
2,553,2,306,1,300
2,258,1,306,1,10000
2,258,1,321,1,8000
2,258,1,320,1,15000
2,258,1,303,1,6200
2,258,1,317,1,5000
2,258,1,316,1,3000
2,258,1,309,1,7000
2,258,1,310,1,1000
2,258,1,318,1,3000
2,140,2,320,1,6300
2,140,2,303,1,3000
2,140,2,321,1,3000
2,140,2,317,1,500
2,140,2,306,1,6000
2,140,2,316,1,1500
2,140,2,318,1,500
1,389,11,307,1,1500
1,389,11,318,1,1000
1,389,11,321,1,3000
1,389,11,306,1,2000
1,389,11,316,1,1300
1,389,11,303,1,6000
1,389,11,317,1,1500
2,547,2,321,1,1000
2,547,2,305,1,3000
2,547,2,306,1,4000
2,347,1,306,1,2000
2,347,1,317,1,1000
2,347,1,321,1,2000
2,187,2,306,1,15000
2,187,2,318,1,1700
2,187,2,316,1,3000
2,187,2,320,1,1500
2,187,2,321,1,1750
2,30,1,307,1,800
2,30,1,317,1,3300
2,30,1,316,1,5000
2,30,1,318,1,2400
2,30,1,306,1,2000
2,30,1,309,1,15000
2,30,1,321,1,11600
2,30,1,320,1,3000
2,30,1,303,1,8700
2,205,1,306,1,5000
2,205,1,316,1,500
2,205,1,303,1,6200
2,556,2,306,1,3200
2,556,2,317,1,2500
1,360,12,306,1,1000
1,377,5,306,1,3750
1,377,5,305,1,7200
1,377,5,321,1,2000
1,550,10,318,1,600
1,550,10,320,1,2000
1,550,10,306,1,1000
1,550,10,317,1,500
2,577,2,305,1,2800
2,577,2,306,1,1000
1,63,12,320,1,9500
1,63,12,305,1,100
1,63,12,303,1,7400
1,63,12,306,1,5500
1,63,12,321,1,1000
1,13,6,303,1,1500
1,13,6,318,1,700
1,13,6,321,1,700
1,13,6,306,1,2000
1,241,2,318,1,1000
1,241,2,321,1,1500
1,241,2,306,1,400
1,241,2,317,1,500
1,241,2,316,1,1500
1,191,10,306,1,600
1,104,10,317,1,1500
1,104,10,306,1,3500
1,104,10,318,1,750
1,104,10,321,1,1400
1,104,10,303,1,3800
2,435,2,317,1,200
2,435,2,306,1,1000
2,376,1,321,1,1500
2,376,1,306,1,800
2,376,1,318,1,700
2,376,1,305,1,400
2,376,1,320,1,800
2,376,1,317,1,250
2,441,2,320,1,1000
2,441,2,305,1,400
2,441,2,321,1,2500
2,441,2,318,1,700
2,441,2,322,1,500
2,441,2,306,1,4500
1,70,6,321,1,3000
1,70,6,307,1,200
1,70,6,316,1,1500
1,70,6,306,1,1500
1,70,6,318,1,2100
1,70,6,320,1,800
2,292,4,306,1,15000
2,292,4,318,1,3000
2,292,4,303,1,3100
2,292,4,321,1,6000
2,292,4,317,1,5000
2,292,4,320,1,3000
1,438,3,321,1,5000
1,438,3,310,1,1000
1,438,3,318,1,4500
1,438,3,306,1,12000
1,438,3,320,1,3000
2,56,1,320,1,5000
2,56,1,303,1,5800
2,56,1,318,1,1700
2,56,1,306,1,8000
2,56,1,317,1,2500
2,56,1,316,1,2000
2,56,1,321,1,5500
2,20,2,316,1,2000
2,20,2,306,1,3000
2,20,2,318,1,6000
2,20,2,321,1,3000
2,20,2,320,1,2000
2,20,2,303,1,8000
2,20,2,309,1,15000
1,546,11,306,1,750
1,546,11,305,1,500
2,420,1,322,1,1500
2,420,1,306,1,4000
2,109,2,320,1,2000
2,109,2,321,1,2000
2,109,2,314,1,1200
2,109,2,317,1,1000
2,109,2,306,1,2200
2,109,2,318,1,500
1,463,12,303,1,3700
1,463,12,305,1,200
1,463,12,306,1,2500
1,463,12,322,1,500
1,463,12,317,1,1000
1,463,12,318,1,1400
1,463,12,320,1,5000
1,463,12,321,1,3000
2,594,1,306,1,1500
2,594,1,321,1,600
2,594,1,305,1,1500
2,594,1,318,1,700
2,504,2,306,1,5000
2,504,2,318,1,500
2,234,1,306,1,500
2,234,1,317,1,2500
1,398,10,303,1,3000
1,398,10,321,1,500
1,398,10,306,1,7000
1,398,10,317,1,1200
1,398,10,320,1,800
1,398,10,318,1,1100
1,49,2,307,1,300
1,49,2,320,1,900
1,49,2,316,1,4500
1,49,2,306,1,5600
1,49,2,321,1,600
1,49,2,318,1,500
1,49,2,313,1,
1,104,5,307,1,1000
1,104,5,320,1,1000
1,104,5,303,1,3800
1,104,5,321,1,1000
1,104,5,306,1,2000
2,192,2,306,1,5000
2,192,2,321,1,1600
2,192,2,320,1,15000
2,192,2,318,1,800
2,523,1,321,1,2500
2,523,1,305,1,500
2,523,1,320,1,1000
2,523,1,306,1,2000
1,489,12,306,1,3000
1,489,12,320,1,2500
1,489,12,305,1,3000
1,489,12,321,1,3500
2,373,1,318,1,2000
2,373,1,321,1,5500
2,373,1,306,1,4500
2,373,1,320,1,1000
1,278,8,306,1,1500
1,278,8,320,1,2400
2,498,1,305,1,500
2,498,1,318,1,500
2,498,1,322,1,3000
2,498,1,306,1,13000
2,119,1,320,1,1000
2,119,1,321,1,5800
2,119,1,317,1,1800
2,119,1,306,1,6000
2,119,1,318,1,2000
2,528,2,303,1,7400
2,528,2,306,1,3000
2,528,2,310,1,6000
1,525,1,306,1,7500
1,525,1,305,1,1000
2,397,1,321,1,600
2,397,1,306,1,4000
2,397,1,305,1,1500
2,84,1,317,1,1000
2,84,1,318,1,1000
2,84,1,320,1,20000
2,84,1,306,1,3800
2,84,1,321,1,1000
2,84,1,303,1,5400
1,377,2,305,1,3000
1,377,2,306,1,4000
1,377,2,317,1,2000
1,377,2,321,1,600
2,151,1,316,1,4000
2,151,1,321,1,11000
2,151,1,303,1,3000
2,151,1,318,1,1200
2,151,1,317,1,6000
2,151,1,309,1,3000
2,151,1,310,1,750
2,151,1,306,1,4500
2,149,1,316,1,5000
2,149,1,317,1,1800
2,149,1,305,1,2000
2,149,1,318,1,3000
2,149,1,321,1,4800
2,149,1,320,1,6000
2,149,1,306,1,4500
2,149,1,310,1,1000
2,149,1,307,1,1500
2,149,1,303,1,6000
1,139,7,318,1,500
1,139,7,316,1,1000
1,139,7,322,1,500
1,139,7,306,1,3500
1,263,11,310,1,1000
1,263,11,318,1,2200
1,263,11,307,1,700
1,263,11,317,1,1400
1,263,11,303,1,3100
1,263,11,306,1,700
2,196,2,306,1,2000
2,196,2,305,1,500
2,496,2,306,1,2000
2,496,2,321,1,750
2,496,2,305,1,500
1,77,4,318,1,900
1,77,4,303,1,2900
1,77,4,322,1,500
1,77,4,309,1,7000
1,77,4,306,1,3500
1,77,4,308,1,35000
1,77,4,321,1,1500
1,77,4,320,1,800
1,77,4,317,1,2000
1,527,12,306,1,13000
1,527,12,310,1,1000
1,527,12,309,1,15000
1,527,12,316,1,1000
1,527,12,303,1,6000
1,527,12,318,1,6000
1,527,12,321,1,4000
1,527,12,305,1,600
1,527,12,307,1,6000
2,386,1,318,1,1500
2,386,1,309,1,3500
2,386,1,317,1,1500
2,386,1,316,1,1000
2,386,1,321,1,500
2,386,1,306,1,1600
1,233,3,306,1,2100
1,63,10,303,1,2900
1,63,10,318,1,500
1,63,10,306,1,200
2,138,1,309,1,14000
2,138,1,317,1,1500
2,138,1,303,1,6200
2,138,1,306,1,7300
2,138,1,321,1,5500
2,138,1,318,1,6600
2,138,1,320,1,11000
1,383,9,318,1,1500
1,383,9,303,1,6000
1,383,9,321,1,1000
1,383,9,317,1,1000
1,383,9,306,1,2250
1,383,9,315,1,3000
2,194,1,305,1,1000
2,194,1,306,1,3000
1,438,1,318,1,700
1,438,1,306,1,7500
1,438,1,321,1,4000
1,154,11,317,1,1000
1,154,11,310,1,700
1,154,11,321,1,2000
1,154,11,303,1,6000
1,154,11,318,1,2000
1,154,11,306,1,5800
1,154,11,320,1,3200
2,588,2,321,1,6000
2,588,2,318,1,600
2,588,2,306,1,5800
2,40,1,318,1,1100
2,40,1,306,1,8800
2,40,1,320,1,14000
2,40,1,309,1,12000
2,40,1,303,1,9000
2,40,1,321,1,4000
1,350,11,317,1,1000
1,350,11,305,1,1500
1,350,11,306,1,2500
1,436,9,318,1,500
1,436,9,313,1,2000
1,436,9,305,1,500
1,436,9,317,1,500
1,569,4,317,1,2000
1,569,4,306,1,1000
1,377,3,317,1,2000
1,377,3,305,1,1200
1,377,3,321,1,5000
1,377,3,306,1,1250
1,377,3,320,1,3500
1,210,2,307,1,2000
1,210,2,303,1,9600
1,210,2,317,1,1500
1,210,2,306,1,0
1,23,9,318,1,2000
1,23,9,303,1,10650
1,23,9,316,1,20000
1,23,9,307,1,1500
1,23,9,309,1,21000
1,23,9,321,1,23000
1,23,9,306,1,6000
1,23,9,317,1,2000
2,288,1,321,1,1500
2,288,1,306,1,4500
1,239,4,306,1,2000
1,541,9,306,1,500
1,541,9,305,1,250
1,541,9,317,1,250
2,581,1,317,1,800
2,581,1,306,1,600
2,130,1,306,1,2600
2,130,1,320,1,1000
2,240,1,317,1,2500
2,240,1,318,1,500
2,240,1,305,1,1250
2,240,1,321,1,1500
2,240,1,306,1,15000
2,292,5,305,1,400
2,292,5,317,1,1500
2,292,5,306,1,1000
1,522,3,305,1,1200
1,522,3,306,1,2000
1,249,1,305,1,2500
1,249,1,321,1,3000
1,249,1,306,1,2000
2,162,1,321,1,3500
2,162,1,320,1,1200
2,162,1,303,1,6000
2,162,1,306,1,4500
2,162,1,310,1,1000
2,469,1,316,1,10000
2,469,1,321,1,8000
2,469,1,320,1,6000
2,469,1,318,1,2500
2,469,1,306,1,4000
1,514,6,317,1,2500
1,514,6,318,1,1600
1,514,6,316,1,4500
1,514,6,310,1,3000
1,514,6,321,1,6700
1,514,6,306,1,4500
1,514,6,308,1,15000
1,529,1,306,1,575
1,529,1,317,1,500
2,60,1,322,1,300
2,60,1,303,1,4600
2,60,1,306,1,4100
2,60,1,320,1,400
2,60,1,321,1,3000
2,300,1,306,1,3600
2,300,1,316,1,7000
2,300,1,303,1,7000
2,300,1,310,1,2000
2,300,1,321,1,5000
2,300,1,318,1,1000
2,300,1,320,1,800
2,300,1,317,1,2000
2,478,1,317,1,2500
2,478,1,321,1,1500
2,478,1,316,1,2500
2,478,1,306,1,1300
2,478,1,305,1,2000
1,541,10,309,1,1000
1,541,10,318,1,800
1,541,10,305,1,250
1,541,10,306,1,1000
1,541,10,317,1,2000
1,541,10,307,1,1000
1,541,10,321,1,2000
2,365,2,318,1,700
2,365,2,306,1,1200
2,365,2,317,1,3000
2,365,2,320,1,1000
2,365,2,310,1,3000
2,347,2,321,1,6800
2,347,2,306,1,3250
2,365,3,321,1,3000
2,365,3,306,1,4500
2,365,3,320,1,3000
2,365,3,318,1,2000
2,234,2,306,1,1500
2,90,1,305,1,200
2,90,1,318,1,500
2,90,1,307,1,400
2,90,1,306,1,500
2,90,1,317,1,2500
2,34,1,321,1,1500
2,34,1,320,1,44000
2,34,1,318,1,2000
2,34,1,306,1,19000
2,34,1,303,1,23000
2,34,1,317,1,5000
1,89,9,305,1,1200
1,89,9,306,1,1000
1,244,1,306,1,600
1,244,1,317,1,1850
1,244,1,305,1,250
1,244,1,321,1,1000
1,244,1,318,1,600
2,326,2,306,1,2000
2,326,2,303,1,3000
1,19,12,317,1,500
1,19,12,306,1,1750
1,19,12,318,1,700
1,19,12,321,1,800
1,580,6,306,1,12000
1,580,6,318,1,1200
1,580,6,317,1,500
1,580,6,320,1,10500
1,580,6,321,1,10000
1,580,6,303,1,4000
1,546,6,305,1,600
1,546,6,306,1,3600
2,24,1,303,1,2900
2,24,1,306,1,3000
2,24,1,321,1,1000
1,466,7,318,1,1300
1,466,7,306,1,8000
1,466,7,317,1,1500
1,27,3,306,1,3000
1,27,3,318,1,800
1,27,3,321,1,500
1,27,3,303,1,9700
2,80,2,303,1,2900
2,80,2,306,1,2400
2,80,2,317,1,900
2,80,2,320,1,700
1,208,11,306,1,2800
2,113,2,309,1,20000
2,113,2,306,1,11000
2,113,2,317,1,19000
2,113,2,308,1,75000
2,113,2,321,1,50000
2,113,2,320,1,28000
2,113,2,318,1,26000
2,113,2,303,1,7200
2,113,2,316,1,22000
2,140,3,321,1,4600
2,140,3,317,1,1200
2,140,3,316,1,2000
2,140,3,303,1,3000
2,140,3,306,1,16000
1,580,8,303,1,4800
1,580,8,306,1,5000
1,580,8,318,1,1000
2,158,1,320,1,9000
2,158,1,306,1,2000
2,158,1,303,1,4750
1,222,2,306,1,1500
1,222,2,307,1,250
1,222,2,321,1,500
1,327,9,317,1,4000
1,327,9,306,1,10000
1,327,9,308,1,30000
1,327,9,303,1,3000
1,327,9,320,1,5000
1,327,9,310,1,1500
1,327,9,318,1,6000
1,430,2,307,1,200
1,430,2,306,1,650
2,490,2,306,1,3000
2,490,2,316,1,6000
2,490,2,317,1,1000
2,490,2,321,1,1500
2,490,2,305,1,2000
2,490,2,322,1,1500
1,389,5,318,1,2000
1,389,5,316,1,1000
1,389,5,306,1,2000
1,389,5,321,1,1000
1,389,5,317,1,1000
2,128,1,317,1,18500
2,128,1,306,1,19000
2,128,1,309,1,15000
2,128,1,321,1,37900
2,128,1,303,1,6000
2,128,1,320,1,4500
2,128,1,310,1,1000
1,129,6,317,1,1000
1,129,6,305,1,600
1,129,6,306,1,2200
2,10,2,317,1,300
2,10,2,307,1,500
2,10,2,309,1,5000
2,10,2,316,1,500
2,229,1,305,1,700
2,229,1,322,1,500
2,229,1,306,1,1700
2,490,3,305,1,1200
2,490,3,306,1,3200
2,490,3,321,1,3000
2,547,3,318,1,750
2,547,3,306,1,3000
2,547,3,305,1,1200
2,334,1,321,1,3500
2,334,1,306,1,4000
1,321,3,318,1,1500
1,321,3,308,1,25000
1,321,3,321,1,2000
2,121,1,320,1,2500
2,121,1,306,1,2000
2,121,1,317,1,1000
2,121,1,321,1,3000
2,324,2,309,1,7000
2,324,2,316,1,3000
2,324,2,307,1,1500
2,324,2,321,1,8900
2,324,2,310,1,1500
2,324,2,317,1,2200
2,324,2,306,1,3200
2,324,2,308,1,20000
2,324,2,303,1,3000
2,526,2,305,1,1000
2,526,2,321,1,1000
2,526,2,306,1,3000
2,431,3,306,1,2500
2,431,3,321,1,1000
1,233,7,317,1,300
1,233,7,306,1,200
1,233,7,318,1,400
1,233,7,305,1,750
1,208,9,306,1,2000
1,208,9,303,1,4100
1,208,9,318,1,600
1,208,9,305,1,500
1,208,9,322,1,200
2,560,1,317,1,1000
2,560,1,316,1,1000
2,560,1,306,1,4000
1,546,3,306,1,3000
1,546,3,321,1,3000
1,546,3,305,1,3600
2,590,1,322,1,50
2,590,1,317,1,1000
2,590,1,321,1,1200
2,590,1,306,1,3000
2,405,2,317,1,1000
2,405,2,322,1,750
2,405,2,318,1,1600
2,405,2,316,1,1500
2,405,2,306,1,5500
2,405,2,320,1,3500
2,405,2,303,1,4600
2,405,2,308,1,55000
2,405,2,311,1,1500
1,49,4,307,1,2800
1,49,4,306,1,7000
1,49,4,318,1,800
1,49,4,303,1,4500
1,49,4,320,1,1000
1,49,4,316,1,3000
1,49,4,321,1,1500
1,49,4,317,1,500
1,582,12,317,1,2000
1,582,12,306,1,8000
1,582,12,303,1,6000
1,582,12,318,1,2000
1,220,1,305,1,750
1,220,1,318,1,1500
1,220,1,317,1,6000
1,220,1,306,1,200
2,144,1,309,1,3000
2,144,1,316,1,12000
2,144,1,306,1,3000
2,144,1,321,1,6000
2,144,1,317,1,500
2,144,1,320,1,1000
2,144,1,318,1,1500
2,144,1,310,1,1500
2,144,1,303,1,6000
1,345,2,317,1,2500
1,345,2,303,1,3000
1,345,2,306,1,1000
2,174,1,321,1,1500
2,174,1,306,1,3500
2,96,1,321,1,2000
2,96,1,320,1,1000
2,96,1,306,1,2000
2,96,1,317,1,1000
1,81,4,306,1,10000
1,81,4,316,1,350
1,81,4,320,1,800
1,81,4,309,1,15000
1,81,4,321,1,10000
1,81,4,318,1,2400
1,81,4,317,1,2000
1,81,4,303,1,5800
2,86,1,321,1,1500
2,86,1,317,1,700
2,86,1,322,1,100
2,86,1,303,1,4400
2,86,1,307,1,800
2,86,1,318,1,500
2,86,1,316,1,3800
2,86,1,320,1,500
2,86,1,309,1,10000
2,86,1,306,1,2900
1,150,10,320,1,600
1,150,10,318,1,1000
1,150,10,306,1,2500
1,150,10,321,1,1500
1,150,10,303,1,3000
2,433,2,321,1,2100
2,433,2,320,1,1200
2,433,2,318,1,600
2,433,2,306,1,2600
2,433,2,305,1,2000
1,543,5,321,1,3000
1,543,5,317,1,3500
1,543,5,318,1,2100
1,543,5,306,1,3500
1,543,5,308,1,15000
1,204,7,318,1,2400
1,204,7,308,1,16500
1,204,7,310,1,1000
1,204,7,307,1,600
1,204,7,303,1,12800
2,530,1,316,1,6500
2,530,1,318,1,1800
2,530,1,308,1,20000
2,530,1,306,1,1200
2,530,1,303,1,1850
2,530,1,321,1,4000
2,530,1,317,1,2000
1,239,8,306,1,1200
2,196,3,321,1,750
2,196,3,306,1,1450
2,480,2,318,1,1400
2,480,2,320,1,2000
2,480,2,306,1,4000
2,480,2,321,1,3500
2,542,2,308,1,25000
2,542,2,321,1,4500
2,542,2,309,1,7000
2,542,2,306,1,2100
1,122,6,321,1,500
1,122,6,306,1,1000
1,122,6,320,1,500
1,122,6,317,1,1000
1,122,6,318,1,700
1,81,12,307,1,1000
1,81,12,320,1,6000
1,81,12,318,1,800
1,81,12,306,1,4000
1,81,12,321,1,2000
1,81,12,317,1,800
1,147,2,306,1,4000
1,147,2,317,1,2000
1,147,2,321,1,1500
1,147,2,318,1,1000
1,147,2,320,1,1500
1,455,10,306,1,1000
1,455,10,317,1,1300
1,455,10,318,1,1500
2,280,2,306,1,1500
2,280,2,321,1,2000
2,280,2,305,1,1800
2,280,2,317,1,5500
2,338,1,305,1,3200
2,338,1,318,1,500
2,338,1,320,1,500
2,338,1,321,1,1400
2,338,1,306,1,2750
2,338,1,322,1,500
2,338,1,316,1,2000
2,579,2,306,1,5000
1,35,7,318,1,800
1,35,7,303,1,2900
1,35,7,321,1,500
1,35,7,320,1,3000
1,35,7,306,1,500
2,172,2,306,1,1500
2,172,2,318,1,1000
2,172,2,321,1,1000
2,172,2,319,1,2500
2,172,2,316,1,2000
2,172,2,317,1,800
1,569,11,318,1,2100
1,569,11,317,1,3000
1,569,11,305,1,400
1,569,11,306,1,4000
1,569,11,303,1,4000
1,569,11,307,1,2700
2,48,1,318,1,1200
2,48,1,306,1,5050
2,48,1,321,1,4400
2,48,1,303,1,6000
2,48,1,317,1,2000
1,463,10,321,1,2000
1,463,10,318,1,800
1,463,10,317,1,2000
1,463,10,303,1,3700
1,463,10,305,1,500
1,463,10,306,1,6500
1,70,3,321,1,750
1,70,3,317,1,600
1,70,3,318,1,1000
1,70,3,303,1,1500
1,70,3,316,1,500
1,70,3,305,1,400
1,70,3,306,1,1000
2,50,1,317,1,1000
2,50,1,306,1,1200
2,240,2,305,1,900
2,240,2,306,1,800
1,278,10,310,1,1500
1,278,10,321,1,3500
1,278,10,316,1,3000
1,278,10,318,1,2250
1,278,10,303,1,9200
1,278,10,320,1,450
1,278,10,306,1,5500
2,475,2,305,1,2000
2,475,2,306,1,10000
2,332,1,306,1,2000
2,332,1,303,1,3000
1,210,10,311,1,2000
1,210,10,313,1,
1,210,10,317,1,15000
1,210,10,307,1,10000
1,210,10,309,1,20000
1,210,10,319,1,5000
1,210,10,322,1,5000
1,210,10,310,1,2000
1,210,10,303,1,6000
1,210,10,304,1,12000
1,210,10,321,1,50000
1,210,10,306,1,15000
1,210,10,308,1,245000
2,248,1,321,1,2000
2,248,1,306,1,2000
2,248,1,322,1,500
2,248,1,305,1,1500
1,419,12,321,1,700
1,419,12,306,1,650
1,455,3,321,1,4000
1,455,3,317,1,3550
1,455,3,306,1,5000
1,455,3,318,1,4000
1,455,3,320,1,5750
2,494,1,321,1,6000
2,494,1,306,1,3000
2,494,1,310,1,1500
2,494,1,318,1,1300
2,494,1,317,1,1500
1,525,2,306,1,2000
2,234,3,309,1,4000
2,352,1,306,1,2000
2,352,1,305,1,750
2,352,1,317,1,500
2,352,1,321,1,1000
1,230,2,317,1,4500
1,230,2,318,1,5000
1,230,2,321,1,10000
1,230,2,320,1,15000
1,230,2,305,1,1500
1,230,2,306,1,2000
2,475,3,306,1,3500
2,475,3,305,1,600
2,475,3,321,1,1500
1,503,1,307,1,4000
1,503,1,318,1,1000
1,503,1,306,1,6000
1,390,7,303,1,3000
1,390,7,317,1,1700
1,390,7,318,1,600
1,390,7,316,1,5000
1,390,7,306,1,3500
1,307,2,317,1,2000
1,307,2,309,1,12000
1,307,2,321,1,1700
1,307,2,318,1,1100
1,307,2,306,1,16000
1,307,2,320,1,4600
1,307,2,303,1,3200
2,32,1,309,1,5000
2,32,1,303,1,5800
2,32,1,301,1,2200
2,32,1,307,1,800
2,32,1,316,1,1500
2,32,1,306,1,1500
2,482,2,306,1,1000
1,465,1,317,1,2400
1,465,1,306,1,600
1,269,3,317,1,1500
1,269,3,306,1,500
1,269,3,307,1,800
1,269,3,322,1,500
1,269,3,316,1,6500
1,269,3,303,1,9500
1,269,3,305,1,350
1,269,3,310,1,1000
1,301,8,306,1,700
1,301,8,307,1,550
1,301,8,318,1,1500
1,301,8,321,1,1800
1,101,12,306,1,1000
1,101,12,303,1,3900
1,101,12,318,1,1200
1,101,12,320,1,1000
1,101,12,317,1,600
1,167,3,306,1,2000
1,167,3,317,1,2000
1,167,3,318,1,500
1,167,3,303,1,3100
1,167,3,321,1,2750
1,152,10,321,1,1000
1,152,10,317,1,1500
1,152,10,306,1,2500
1,255,12,318,1,800
1,255,12,306,1,50
2,482,3,306,1,3000
2,562,1,306,1,750
2,562,1,321,1,2000
2,562,1,317,1,2000
2,444,1,320,1,3000
2,444,1,306,1,4000
2,444,1,318,1,3500
2,444,1,321,1,4500
2,444,1,317,1,2000
1,430,12,305,1,500
1,430,12,306,1,500
2,484,1,320,1,10500
2,484,1,318,1,1300
2,484,1,321,1,8000
2,484,1,317,1,12000
2,484,1,306,1,11250
2,484,1,303,1,11000
1,442,6,306,1,3000
1,442,6,320,1,1500
1,442,6,322,1,700
1,442,6,321,1,2500
1,442,6,318,1,2000
1,442,6,307,1,1000
1,442,6,305,1,1000
1,442,6,317,1,1000
1,165,11,303,1,3100
1,165,11,305,1,500
1,165,11,317,1,500
1,165,11,318,1,500
1,165,11,306,1,1500
1,527,5,317,1,4000
1,527,5,306,1,5000
1,527,5,305,1,1800
1,527,5,310,1,9000
1,527,5,318,1,700
1,116,6,317,1,1000
1,116,6,318,1,800
1,116,6,306,1,500
1,116,6,320,1,1000
1,116,6,322,1,500
1,116,6,316,1,500
1,116,6,321,1,2000
2,464,2,306,1,500
1,463,1,305,1,1000
1,463,1,316,1,1000
1,463,1,303,1,1750
1,463,1,306,1,5000
1,463,1,321,1,3000
1,463,1,318,1,500
1,466,12,317,1,2500
1,466,12,306,1,3000
1,466,12,318,1,1200
1,533,8,303,1,9000
1,533,8,316,1,2000
1,533,8,318,1,800
1,533,8,321,1,1200
1,533,8,306,1,3500
1,533,8,320,1,1700
1,383,7,317,1,900
1,383,7,318,1,1000
1,383,7,303,1,6000
1,383,7,306,1,3750
1,383,7,321,1,7000
1,383,7,307,1,1000
1,415,5,303,1,3250
1,415,5,321,1,4000
1,415,5,306,1,4500
1,415,5,318,1,1000
1,415,5,320,1,2000
1,415,5,317,1,1500
2,517,1,321,1,1000
2,517,1,320,1,1650
2,517,1,306,1,1500
1,520,2,305,1,3000
1,520,2,306,1,20000
1,520,2,321,1,5000
1,455,6,306,1,400
2,205,2,322,1,500
2,205,2,318,1,1500
2,205,2,321,1,3500
2,205,2,316,1,3000
2,205,2,320,1,2000
2,205,2,306,1,4500
2,205,2,303,1,6200
2,205,2,317,1,2000
2,300,2,306,1,3000
2,300,2,301,1,12000
2,300,2,321,1,3000
2,300,2,320,1,2000
2,300,2,307,1,2000
2,300,2,318,1,800
2,300,2,302,1,18000
2,300,2,308,1,25000
2,300,2,303,1,7000
2,300,2,317,1,1000
2,300,2,310,1,2000
1,129,4,321,1,1500
1,129,4,317,1,1500
1,129,4,306,1,1400
1,317,5,306,1,1650
2,134,1,321,1,3000
2,134,1,316,1,15000
2,134,1,309,1,3500
2,134,1,306,1,1500
2,134,1,305,1,1500
2,134,1,318,1,1500
2,134,1,303,1,3000
2,134,1,322,1,1000
2,134,1,317,1,1000
2,134,1,320,1,2000
1,154,4,319,1,850
1,154,4,321,1,7500
1,154,4,316,1,6000
1,154,4,307,1,2400
1,154,4,317,1,3800
1,154,4,318,1,500
1,154,4,303,1,3000
1,154,4,308,1,25000
1,154,4,306,1,4800
1,154,4,309,1,3500
1,154,4,310,1,1500
2,190,2,305,1,300
2,190,2,317,1,1000
2,190,2,306,1,800
2,551,1,306,1,1000
2,231,1,317,1,2000
2,231,1,306,1,4500
2,231,1,318,1,300
1,83,7,316,1,500
1,83,7,307,1,1000
1,83,7,303,1,8800
1,83,7,317,1,2000
1,83,7,310,1,200
2,304,3,303,1,3000
2,304,3,310,1,500
2,304,3,318,1,600
2,304,3,320,1,1000
2,304,3,321,1,1000
2,304,3,306,1,1500
2,238,2,305,1,200
2,238,2,318,1,1000
2,238,2,317,1,4200
2,238,2,309,1,6000
2,238,2,306,1,1000
2,238,2,321,1,1000
1,222,7,306,1,500
1,222,7,322,1,200
1,271,11,306,1,1500
1,271,11,321,1,2000
1,392,10,321,1,1100
1,392,10,306,1,1000
1,392,10,305,1,500
2,198,1,306,1,4750
2,198,1,303,1,3800
1,507,12,306,1,2500
1,507,12,321,1,1000
1,507,12,318,1,800
2,225,2,321,1,5000
2,225,2,318,1,4000
2,225,2,317,1,5000
2,225,2,320,1,4000
2,225,2,306,1,4000
2,168,2,303,1,3100
2,168,2,306,1,2000
2,168,2,318,1,500
1,339,1,321,1,1600
1,339,1,318,1,1500
1,339,1,320,1,2400
1,339,1,305,1,2400
1,339,1,316,1,1000
1,339,1,306,1,2500
2,100,1,318,1,1000
2,100,1,321,1,1000
2,100,1,305,1,1000
2,100,1,306,1,3500
2,371,1,303,1,6200
2,371,1,321,1,6000
2,371,1,320,1,500
2,371,1,308,1,25000
2,371,1,306,1,1750
2,371,1,318,1,1000
2,371,1,322,1,1000
2,371,1,317,1,1000
1,580,7,305,1,400
1,580,7,317,1,2000
1,580,7,318,1,1500
1,580,7,320,1,3000
1,580,7,306,1,4000
1,580,7,321,1,4000
1,3,8,316,1,500
1,3,8,302,1,2500
1,3,8,318,1,700
1,3,8,307,1,750
1,3,8,317,1,500
2,128,2,321,1,1000
2,128,2,306,1,1500
2,128,2,317,1,1000
2,414,1,317,1,700
2,414,1,306,1,2000
2,414,1,305,1,600
2,344,1,306,1,11250
2,344,1,322,1,1000
2,344,1,303,1,9300
2,344,1,321,1,5000
2,344,1,320,1,2800
