"HHID","region","urban","regurb","stratum","comm","h1aq1","h1aq2b","h1aq3b","h1aq4b","day","month","year","interview_result","reason","hh_status","spitoff09_10","spitoff10_11","wgt10"
"1103001203",1,0,10,3,"1100012","RAKAI","KYOTERA","KIRUMBA","BUYIISA",21,1,2011,1,,1,0,0,1134.19445800781
"1103001205",1,0,10,3,"1100012","RAKAI","KYOTERA","KIRUMBA","BUYIISA",21,1,2011,1,,1,0,0,2401.21826171875
"1103001206",1,0,10,3,"1100012","WAKISO","KYADONDO","MAKINDYE","BUNAMWAYA",28,7,2011,1,,1,0,0,4827.88037109375
"1103001209",1,0,10,3,"1100012","RAKAI","KYOTERA","KIRUMBA","BUYIISA",21,1,2011,1,,1,0,0,1292.87670898438
"1103001210",1,0,10,3,"1100012","RAKAI","KYOTERA","KIRUMBA","BUYIISA",23,7,2011,1,,1,0,0,1097.88330078125
"1103001211",1,0,10,3,"1100012","RAKAI","KYOTERA","KIRUMBA","BUYIISA",21,7,2011,1,,1,0,0,1316.8974609375
"1113000101",1,0,10,3,"1110001","SSEMBABULE","LWEMIYAGA","NTUUSI","BULONGO",22,11,2010,1,,1,0,0,823.475646972656
"1113000103",1,0,10,3,"1110001","SSEMBABULE","LWEMIYAGA","NTUUSI","BULONGO",23,11,2010,1,,1,0,0,1361.46765136719
"1113000104",1,0,10,3,"1110001","SSEMBABULE","LWEMIYAGA","NTUUSI","BULONGO",22,11,2010,1,,1,0,0,786.916748046875
"1113000105",1,0,10,3,"1110001","SSEMBABULE","LWEMIYAGA","NTUUSI","BULONGO",22,5,2011,1,,1,0,0,1312.38500976563
"1113000106",1,0,10,3,"1110001","SSEMBABULE","LWEMIYAGA","NTUUSI","BULONGO",23,11,2010,1,,1,0,0,830.688354492188
"1113000107",1,0,10,3,"1110001","SSEMBABULE","LWEMIYAGA","NTUUSI","BULONGO",23,5,2011,1,,1,0,0,766.289855957031
"1113000108",1,0,10,3,"1110001","SSEMBABULE","LWEMIYAGA","NTUUSI","BULONGO",22,5,2011,1,,1,0,0,1015.67712402344
"111300010801",1,0,10,3,"1110001","SSEMBABULE","LWEMIYAGA","NTUUSI","BULONGO",22,5,2011,1,,3,0,1,5716.1318359375
"1113000109",1,0,10,3,"1110001","SSEMBABULE","LWEMIYAGA","NTUUSI","BULONGO",22,11,2010,1,,1,0,0,934.19921875
"1113000110",1,0,10,3,"1110001","SSEMBABULE","LWEMIYAGA","NTUUSI","BULONGO",22,5,2011,1,,1,0,0,1677.37121582031
"1113000301",1,0,10,3,"1110003","SSEMBABULE","MAWOGOLA","LWEBITAKULI","NAKASENYI",12,2,2011,1,,1,0,0,2139.45458984375
"1113000302",1,0,10,3,"1110003","SSEMBABULE","MAWOGOLA","LWEBITAKULI","NAKASENYI",11,2,2011,1,,1,0,0,1683.083984375
"111300030205",1,0,10,3,"1110003","SSEMBABULE","MAWOGOLA","LWEBITAKULI","NAKASENYI",12,8,2011,1,,1,1,0,1699.61486816406
"1113000303",1,0,10,3,"1110003","SSEMBABULE","MAWOGOLA","LWEBITAKULI","NAKASENYI",12,2,2011,1,,1,0,0,1943.12780761719
"1113000304",1,0,10,3,"1110003","SSEMBABULE","MAWOGOLA","LWEBITAKULI","NAKASENYI",12,8,2011,1,,1,0,0,1279.89172363281
"1113000305",1,0,10,3,"1110003","SSEMBABULE","MAWOGOLA","LWEBITAKULI","NAKASENYI",11,2,2011,1,,1,0,0,1016.5927734375
"1113000306",1,0,10,3,"1110003","SSEMBABULE","MAWOGOLA","LWEBITAKULI","NAKASENYI",11,2,2011,1,,1,0,0,1907.68432617188
"1113000308",1,0,10,3,"1110003","SSEMBABULE","MAWOGOLA","LWEBITAKULI","NAKASENYI",11,8,2011,1,,1,0,0,2606.03125
"1113000310",1,0,10,3,"1110003","SSEMBABULE","MAWOGOLA","LWEBITAKULI","NAKASENYI",12,8,2011,1,,1,0,0,2291.40356445313
"1113000311",1,0,10,3,"1110003","SSEMBABULE","MAWOGOLA","LWEBITAKULI","NAKASENYI",11,8,2011,1,,1,0,0,1980.62512207031
"1113000501",1,0,10,3,"1110005","SSEMBABULE","MAWOGOLA","LWEBITAKULI","LUGUSULU",13,6,2011,1,,1,0,0,1031.69421386719
"1113000502",1,0,10,3,"1110005","SSEMBABULE","MAWOGOLA","MIJWALA","NSOGA",12,12,2010,1,,1,0,0,873.696044921875
"1113000504",1,0,10,3,"1110005","SSEMBABULE","MAWOGOLA","MIJWALA","NSOGA",12,12,2010,1,,1,0,0,969.486877441406
"1113000505",1,0,10,3,"1110005","SSEMBABULE","MAWOGOLA","MIJWALA","NSOGA",13,12,2010,1,,1,0,0,1828.3779296875
"1113000506",1,0,10,3,"1110005","SSEMBABULE","MAWOGOLA","MIJWALA","NSOGA",12,12,2010,1,,1,0,0,841.801513671875
"1113000507",1,0,10,3,"1110005","SSEMBABULE","MAWOGOLA","MIJWALA","NSOGA",12,6,2011,1,,1,0,0,841.801513671875
"1113000508",1,0,10,3,"1110005","SSEMBABULE","MAWOGOLA","MIJWALA","NSOGA",13,6,2011,1,,1,0,0,2029.0556640625
"1113000509",1,0,10,3,"1110005","SSEMBABULE","MAWOGOLA","MIJWALA","NSOGA",12,12,2010,1,,1,0,0,987.499328613281
"1113000510",1,0,10,3,"1110005","SSEMBABULE","MAWOGOLA","MIJWALA","NSOGA",12,6,2011,1,,1,0,0,1398.33740234375
"111300051004",1,0,10,3,"1110005","SSEMBABULE","MAWOGOLA","LWEBITAKULI","KINYWAMAZZI",13,6,2011,1,,1,1,0,2955.033203125
"1121000101",1,1,11,2,"1120001","KAYUNGA","NTENJERU","KAYUNGA TOWN COUNCIL","NAMAGABI WARD",20,10,2010,1,,1,0,0,842.830078125
"1121000103",1,1,11,2,"1120001","KAYUNGA","NTENJERU","KAYUNGA TOWN COUNCIL","NAMAGABI WARD",20,10,2010,1,,1,0,0,741.798461914063
"1121000104",1,1,11,2,"1120001","KAYUNGA","NTENJERU","KAYUNGA TOWN COUNCIL","NAMAGABI WARD",20,4,2011,1,,1,0,0,907.602172851563
"1121000105",1,1,11,2,"1120001","KAYUNGA","NTENJERU","KAYUNGA TOWN COUNCIL","NAMAGABI WARD",20,4,2011,1,,1,0,0,921.591247558594
"1121000107",1,1,11,2,"1120001","KAYUNGA","NTENJERU","KAYUNGA TOWN COUNCIL","NAMAGABI WARD",19,10,2010,1,,1,0,0,842.830078125
"1121000108",1,1,11,2,"1120001","KAYUNGA","NTENJERU","KAYUNGA TOWN COUNCIL","NAMAGABI WARD",19,4,2011,1,,1,0,0,1003.71282958984
"1121000109",1,1,11,2,"1120001","KAYUNGA","NTENJERU","KAYUNGA TOWN COUNCIL","NAMAGABI WARD",19,10,2010,1,,1,0,0,717.198974609375
"1121000110",1,1,11,2,"1120001","KAYUNGA","NTENJERU","KAYUNGA TOWN COUNCIL","NAMAGABI WARD",19,10,2010,1,,1,0,0,1019.18328857422
"1121000111",1,1,11,2,"1120001","KAYUNGA","NTENJERU","KAYUNGA TOWN COUNCIL","NAMAGABI WARD",19,4,2011,1,,1,0,0,5147.6552734375
"1123000301",1,0,10,3,"1120003","KAYUNGA","BBALE","KITIMBWA","KYERIMA",24,3,2011,1,,1,0,0,926.74951171875
"1123000302",1,0,10,3,"1120003","KAYUNGA","BBALE","KITIMBWA","KYERIMA",24,3,2011,1,,1,0,0,533.428100585938
"1123000303",1,0,10,3,"1120003","KAYUNGA","BBALE","KITIMBWA","KYERIMA",24,3,2011,1,,1,0,0,574.962158203125
"1123000305",1,0,10,3,"1120003","KAYUNGA","BBALE","KITIMBWA","KYERIMA",24,3,2011,1,,1,0,0,537.920654296875
"1123000307",1,0,10,3,"1120003","KAYUNGA","BBALE","KITIMBWA","KYERIMA",27,3,2011,1,,1,0,0,592.270263671875
"1123000308",1,0,10,3,"1120003","KAYUNGA","BBALE","KITIMBWA","KYERIMA",24,3,2011,1,,1,0,0,753.814758300781
"1123000309",1,0,10,3,"1120003","KAYUNGA","BBALE","KITIMBWA","KYERIMA",27,3,2011,1,,1,0,0,746.626708984375
"1123000310",1,0,10,3,"1120003","KAYUNGA","BBALE","KITIMBWA","KYERIMA",27,3,2011,1,,1,0,0,746.626708984375
"1123000311",1,0,10,3,"1120003","KAYUNGA","BBALE","KITIMBWA","KYERIMA",27,3,2011,1,,1,0,0,519.216796875
"1123000603",1,0,10,3,"1120006","KAYUNGA","NTENJERU","KAYUNGA","BUBAJJWE",22,1,2011,1,,1,0,0,1533.28796386719
"1123000605",1,0,10,3,"1120006","KAYUNGA","NTENJERU","KAYUNGA","BUBAJJWE",22,1,2011,1,,1,0,0,359.869598388672
"1123000606",1,0,10,3,"1120006","KAYUNGA","NTENJERU","KAYUNGA","BUBAJJWE",22,1,2011,1,,1,0,0,380.832672119141
"1123000608",1,0,10,3,"1120006","KAYUNGA","NTENJERU","KAYUNGA","BUBAJJWE",25,1,2011,1,,1,0,0,1073.52685546875
"1123000609",1,0,10,3,"1120006","KAYUNGA","NTENJERU","KAYUNGA","BUBAJJWE",22,7,2011,1,,1,0,0,4039.56909179688
"1123000610",1,0,10,3,"1120006","KAYUNGA","NTENJERU","KAYUNGA","BUBAJJWE",22,7,2011,1,,1,0,0,727.249389648438
"1131000203",1,1,11,2,"1130002","WAKISO","ENTEBBE MUNICIPALITY","DIVISION B","KIWAFU",29,1,2011,1,,1,0,0,384.168365478516
"1131000205",1,1,11,2,"1130002","WAKISO","ENTEBBE MUNICIPALITY","DIVISION A","CENTRAL",29,7,2011,1,,1,0,0,841.406372070313
"1131000207",1,1,11,2,"1130002","WAKISO","ENTEBBE MUNICIPALITY","DIVISION B","KIWAFU",4,7,2011,1,,1,0,0,384.168365478516
"1131000208",1,1,11,2,"1130002","WAKISO","ENTEBBE MUNICIPALITY","DIVISION A","CENTRAL",29,7,2011,1,,1,0,0,621.217407226563
"1131000209",1,1,11,2,"1130002","WAKISO","ENTEBBE MUNICIPALITY","DIVISION B","KIWAFU",29,1,2011,1,,1,0,0,848.605285644531
"1131000210",1,1,11,2,"1130002","WAKISO","ENTEBBE MUNICIPALITY","DIVISION A","CENTRAL",1,2,2011,1,,1,0,0,558.524536132813
"1131000212",1,1,11,2,"1130002","WAKISO","ENTEBBE MUNICIPALITY","DIVISION B","KIWAFU",29,1,2011,1,,1,0,0,575.600891113281
"1131000302",1,1,11,2,"1130003","WAKISO","BUSIRO","SSISA","KITENDE",3,12,2010,1,,1,0,0,1577.2666015625
"1131000303",1,1,11,2,"1130003","WAKISO","BUSIRO","SSISA","KITENDE",3,5,2011,1,,1,0,0,2180.25341796875
"113100030302",1,1,11,2,"1130003","WAKISO","BUSIRO","SSISA","KITENDE",3,12,2010,1,,1,1,0,1878.08544921875
"1131000305",1,1,11,2,"1130003","WAKISO","BUSIRO","SSISA","KITENDE",2,5,2011,1,,1,0,0,869.223449707031
"1131000308",0,1,11,1,"1130003","WAKISO","KCCA","SSISA","KITENDE",3,5,2011,1,,1,0,0,1399.99768066406
"1131000309",1,1,11,2,"1130003","WAKISO","BUSIRO","SSISA","KITENDE",3,12,2010,1,,1,0,0,931.796875
"1131000310",1,1,11,2,"1130003","WAKISO","BUSIRO","SSISA","KITENDE",3,12,2010,1,,1,0,0,1019.82916259766
"1131000404",1,1,11,2,"1130004","WAKISO","KYADONDO","KIRA TOWN COUNCIL","KIREKA WARD",1,9,2011,1,,1,0,0,718.428100585938
"1131000405",1,1,11,2,"1130004","WAKISO","KYADONDO","KIRA TOWN COUNCIL","BWEYOGERERE WARD",4,2,2011,1,,1,0,0,1705.33935546875
"1131000406",1,1,11,2,"1130004","WAKISO","KYADONDO","KIRA TOWN COUNCIL","BWEYOGERERE WARD",4,2,2011,1,,1,0,0,627.423889160156
"1131000409",1,1,11,2,"1130004","WAKISO","KYADONDO","KIRA TOWN COUNCIL","BWEYOGERERE WARD",4,2,2011,1,,1,0,0,1352.7802734375
"1131000410",1,1,11,2,"1130004","WAKISO","KYADONDO","KIRA TOWN COUNCIL","BWEYOGERERE WARD",4,8,2011,1,,1,0,0,384.168365478516
"1131000413",1,1,11,2,"1130004","WAKISO","KYADONDO","KIRA TOWN COUNCIL","BWEYOGERERE WARD",4,2,2011,1,,1,0,0,517.274169921875
"1131000414",1,1,11,2,"1130004","WAKISO","KYADONDO","KIRA TOWN COUNCIL","BWEYOGERERE WARD",4,2,2011,1,,1,0,0,808.989562988281
"1131000604",1,1,11,2,"1130006","WAKISO","KYADONDO","NANSANA TOWN COUNCIL","NANSANA 7/8 OCHIENG WARD",7,12,2010,1,,1,0,0,1154.81494140625
"1131000605",1,1,11,2,"1130006","WAKISO","KYADONDO","NANSANA TOWN COUNCIL","NANSANA 7/8 OCHIENG WARD",7,12,2010,1,,1,0,0,2392.36889648438
"1131000608",1,1,11,2,"1130006","WAKISO","KYADONDO","NANSANA TOWN COUNCIL","NANSANA 7/8 OCHIENG WARD",7,12,2010,1,,1,0,0,1288.4833984375
"1131000609",1,1,11,2,"1130006","WAKISO","KYADONDO","NANSANA TOWN COUNCIL","NANSANA 7/8 OCHIENG WARD",7,12,2010,1,,1,0,0,1242.197265625
"1131000610",0,1,11,1,"1130006","WAKISO","KCCA","NANSANA TOWN COUNCIL","NANSANA 7/8 OCHIENG WARD",19,12,2010,1,,1,0,0,1355.79553222656
"1131000613",1,1,11,2,"1130006","WAKISO","KYADONDO","NANSANA TOWN COUNCIL","NANSANA 7/8 OCHIENG WARD",7,6,2011,1,,1,0,0,2911.56127929688
"1131000701",1,1,11,2,"1130007","WAKISO","KYADONDO","MAKINDYE","MASAJJA",31,3,2011,1,,1,0,0,785.669921875
"1131000704",1,1,11,2,"1130007","WAKISO","KYADONDO","MAKINDYE","MASAJJA",31,3,2011,1,,1,0,0,1271.43286132813
"1131000705",1,1,11,2,"1130007","WAKISO","KYADONDO","MAKINDYE","MASAJJA",31,3,2011,1,,1,0,0,1160.36889648438
"1131000706",1,1,11,2,"1130007","WAKISO","KYADONDO","MAKINDYE","MASAJJA",31,3,2011,1,,1,0,0,2051.7177734375
"1131000707",1,1,11,2,"1130007","WAKISO","KYADONDO","MAKINDYE","NDEJJE",27,9,2011,1,,1,0,0,1836.98486328125
"1131000710",1,1,11,2,"1130007","WAKISO","KYADONDO","MAKINDYE","MASAJJA",31,3,2011,1,,1,0,0,1014.83081054688
"1133000801",1,0,10,3,"1130008","WAKISO","BUSIRO","BUSSI","BUSSI/KISABA",25,10,2010,1,,1,0,0,2692.7119140625
"113300080103",1,0,10,3,"1130008","WAKISO","BUSIRO","KIZIBA(MASULIITA)","KYENGEZA",24,9,2011,1,,1,1,0,1850.99584960938
"113300080104",1,0,10,3,"1130008","WAKISO","BUSIRO","NSANGI(MUKONO)","KASENGE",29,5,2011,1,,1,1,0,2286.48168945313
"1133000802",1,0,10,3,"1130008","WAKISO","BUSIRO","BUSSI","BUSSI/KISABA",26,10,2010,1,,1,0,0,2105.20190429688
"1133000804",1,0,10,3,"1130008","WAKISO","BUSIRO","BUSSI","BUSSI/KISABA",28,4,2011,1,,1,0,0,5716.1318359375
"113300080402",1,0,10,3,"1130008","WAKISO","BUSIRO","NSANGI(MUKONO)","KISOZI/KITEMU",28,7,2011,1,,1,1,0,3048.6328125
"1133000805",1,0,10,3,"1130008","WAKISO","BUSIRO","BUSSI","BUSSI/KISABA",25,10,2010,1,,1,0,0,1484.07788085938
"1133000806",1,0,10,3,"1130008","WAKISO","BUSIRO","BUSSI","BUSSI/KISABA",25,10,2010,1,,1,0,0,1304.57641601563
"1133000807",1,0,10,3,"1130008","WAKISO","BUSIRO","BUSSI","BUSSI/KISABA",25,4,2011,1,,1,0,0,1737.81091308594
"1133000808",1,0,10,3,"1130008","WAKISO","BUSIRO","BUSSI","BUSSI/KISABA",26,4,2011,1,,1,0,0,854.592163085938
"1133000809",1,0,10,3,"1130008","WAKISO","BUSIRO","BUSSI","BUSSI/KISABA",25,4,2011,1,,1,0,0,1484.07788085938
"1133000810",1,0,10,3,"1130008","WAKISO","BUSIRO","BUSSI","BUSSI/KISABA",26,4,2011,1,,1,0,0,904.634338378906
"1133001002",1,0,10,3,"1130010","WAKISO","BUSIRO","KATABI","NALUGALA",5,2,2011,1,,1,0,0,4352.17138671875
"1133001003",1,0,10,3,"1130010","WAKISO","BUSIRO","KATABI","NALUGALA",14,2,2011,1,,1,0,0,1796.32446289063
"1133001005",1,0,10,3,"1130010","WAKISO","BUSIRO","KATABI","NALUGALA",5,2,2011,1,,1,0,0,1199.85815429688
"1133001006",1,0,10,3,"1130010","WAKISO","BUSIRO","KATABI","NALUGALA",5,2,2011,1,,1,0,0,2257.47045898438
"1133001008",1,0,10,3,"1130010","WAKISO","BUSIRO","KATABI","NALUGALA",5,2,2011,1,,1,0,0,951.801330566406
"1133001009",1,0,10,3,"1130010","WAKISO","BUSIRO","KATABI","NALUGALA",15,8,2011,1,,1,0,0,1723.53356933594
"1133001010",1,0,10,3,"1130010","WAKISO","BUSIRO","KATABI","NALUGALA",15,8,2011,1,,1,0,0,1320.09851074219
"1133001202",1,0,10,3,"1130012","WAKISO","BUSIRO","NSANGI(MUKONO)","KASENGE",19,11,2010,1,,1,0,0,2291.57983398438
"1133001203",1,0,10,3,"1130012","WAKISO","BUSIRO","NSANGI(MUKONO)","KASENGE",22,11,2010,1,,1,0,0,3524.58984375
"1133001204",1,0,10,3,"1130012","WAKISO","BUSIRO","NSANGI(MUKONO)","KASENGE",21,11,2010,1,,1,0,0,5585.4736328125
"1133001206",1,0,10,3,"1130012","WAKISO","BUSIRO","NSANGI(MUKONO)","KASENGE",20,11,2010,1,,1,0,0,5601.31494140625
"1133001207",1,0,10,3,"1130012","WAKISO","BUSIRO","NSANGI(MUKONO)","KASENGE",20,11,2010,1,,1,0,0,5716.1318359375
"113300120702",1,0,10,3,"1130012","WAKISO","BUSIRO","NSANGI(MUKONO)","KASENGE",20,11,2010,1,,1,1,0,4948.55908203125
"1133001209",1,0,10,3,"1130012","WAKISO","BUSIRO","NSANGI(MUKONO)","KASENGE",5,12,2010,1,,1,0,0,2344.68408203125
"1133001210",1,0,10,3,"1130012","WAKISO","BUSIRO","NSANGI(MUKONO)","KASENGE",20,11,2010,1,,1,0,0,3430.689453125
"1133001211",1,0,10,3,"1130012","WAKISO","BUSIRO","NSANGI(MUKONO)","KASENGE",20,11,2010,1,,1,0,0,4183.17578125
"1133001403",1,0,10,3,"1130014","WAKISO","BUSIRO","SSISA","NAMULANDA",30,3,2011,1,,1,0,0,1483.7607421875
"1133001404",1,0,10,3,"1130014","WAKISO","BUSIRO","SSISA","NAMULANDA",30,3,2011,1,,1,0,0,1026.58947753906
"1133001405",1,0,10,3,"1130014","WAKISO","BUSIRO","SSISA","NAMULANDA",30,3,2011,1,,1,0,0,492.107543945313
"1133001406",1,0,10,3,"1130014","WAKISO","BUSIRO","SSISA","NAMULANDA",30,3,2011,1,,1,0,0,830.287841796875
"1133001407",1,0,10,3,"1130014","WAKISO","BUSIRO","SSISA","NAMULANDA",30,3,2011,1,,1,0,0,688.449462890625
"1133001409",1,0,10,3,"1130014","WAKISO","BUSIRO","SSISA","NAMULANDA",30,3,2011,1,,1,0,0,643.942016601563
"1133001410",1,0,10,3,"1130014","WAKISO","BUSIRO","SSISA","NAMULANDA",30,3,2011,1,,1,0,0,969.38427734375
"1133001601",1,0,10,3,"1130016","WAKISO","BUSIRO","WAKISO","NAKABUGO",8,12,2010,1,,1,0,0,3440.52807617188
"113300160102",1,0,10,3,"1130016","LYANTONDE","KABULA","LYANTONDE TOWN COUNCIL","KOOKI WARD",17,9,2011,1,,1,1,0,5181.2412109375
"1133001604",1,0,10,3,"1130016","KAMPALA","RUBAGA DIVISION","RUBAGA DIVISION","NATEETE",2,7,2011,1,,1,0,0,3333.36206054688
"1133001605",1,0,10,3,"1130016","WAKISO","BUSIRO","WAKISO","NAKABUGO",16,12,2010,1,,1,0,0,1335.61279296875
"1133001606",1,0,10,3,"1130016","WAKISO","BUSIRO","WAKISO","NAKABUGO",8,6,2011,1,,1,0,0,3132.65014648438
"1133001607",1,0,10,3,"1130016","WAKISO","BUSIRO","WAKISO","NAKABUGO",8,12,2010,1,,1,0,0,1321.177734375
"1133001609",1,0,10,3,"1130016","WAKISO","BUSIRO","WAKISO","NAKABUGO",8,12,2010,1,,1,0,0,1211.78125
"1133001610",1,0,10,3,"1130016","WAKISO","BUSIRO","WAKISO","NAKABUGO",8,7,2011,1,,1,0,0,1116.35559082031
"1133001901",1,0,10,3,"1130019","WAKISO","KYADONDO","KIRA TOWN COUNCIL","KIRINYA WARD",29,10,2010,1,,1,0,0,3350.69189453125
"1133001903",1,0,10,3,"1130019","WAKISO","KYADONDO","KIRA TOWN COUNCIL","KIRINYA WARD",27,4,2011,1,,1,0,0,1540.94909667969
"1133001904",1,0,10,3,"1130019","WAKISO","KYADONDO","KIRA TOWN COUNCIL","KIRINYA WARD",27,10,2010,1,,1,0,0,1512.84167480469
"1133001905",1,0,10,3,"1130019","WAKISO","KYADONDO","KIRA TOWN COUNCIL","KIRINYA WARD",28,5,2011,1,,1,0,0,3994.26342773438
"1133001906",1,0,10,3,"1130019","WAKISO","KYADONDO","KIRA TOWN COUNCIL","KIRINYA WARD",27,5,2011,1,,1,0,0,5716.1318359375
"1133001909",1,0,10,3,"1130019","WAKISO","KYADONDO","KIRA TOWN COUNCIL","KIRINYA WARD",27,10,2010,1,,1,0,0,1643.54931640625
"1133001911",1,0,10,3,"1130019","WAKISO","BUSIRO","WAKISO","NAKABUGO",19,7,2011,1,,1,0,0,1455.70764160156
"1133001912",1,0,10,3,"1130019","WAKISO","KYADONDO","KIRA TOWN COUNCIL","KIRINYA WARD",28,10,2010,1,,1,0,0,2619.03515625
"1133002102",1,0,10,3,"1130021","WAKISO","KYADONDO","NANSANA TOWN COUNCIL","NANSANA WEST WARD",31,1,2011,1,,1,0,0,650.408020019531
"1133002104",1,0,10,3,"1130021","WAKISO","KYADONDO","NANSANA TOWN COUNCIL","NANSANA WEST WARD",30,1,2011,1,,1,0,0,941.4443359375
"1133002105",1,0,10,3,"1130021","WAKISO","ENTEBBE MUNICIPALITY","DIVISION A","CENTRAL",27,7,2011,1,,1,0,0,1632.49047851563
"1133002106",1,0,10,3,"1130021","WAKISO","KYADONDO","NANSANA TOWN COUNCIL","NANSANA WEST WARD",28,1,2011,1,,1,0,0,921.6142578125
"1133002107",1,0,10,3,"1130021","WAKISO","KYADONDO","NANSANA TOWN COUNCIL","NANSANA WEST WARD",28,1,2011,1,,1,0,0,597.644165039063
"1133002108",1,0,10,3,"1130021","WAKISO","KYADONDO","NANSANA TOWN COUNCIL","NANSANA WEST WARD",30,1,2011,1,,1,0,0,332.245574951172
"1133002302",1,0,10,3,"1130023","WAKISO","KYADONDO","MAKINDYE","BUSABALA",21,5,2011,1,,1,0,0,5716.1318359375
"1133002303",1,0,10,3,"1130023","WAKISO","KYADONDO","MAKINDYE","BUSABALA",21,5,2011,1,,1,0,0,1369.34655761719
"1133002304",1,0,10,3,"1130023","WAKISO","KYADONDO","MAKINDYE","BUSABALA",21,5,2011,1,,1,0,0,4085.1875
"1133002305",1,0,10,3,"1130023","WAKISO","KYADONDO","MAKINDYE","BUSABALA",22,5,2011,1,,1,0,0,1389.73022460938
"1133002308",1,0,10,3,"1130023","WAKISO","KYADONDO","MAKINDYE","BUSABALA",21,5,2011,1,,1,0,0,1765.61181640625
"1133002311",1,0,10,3,"1130023","WAKISO","KYADONDO","MAKINDYE","BUSABALA",22,5,2011,1,,1,0,0,1385.47192382813
"1133002501",1,0,10,3,"1130025","WAKISO","KYADONDO","MAKINDYE","NDEJJE",6,2,2011,1,,1,0,0,5716.1318359375
"1133002502",1,0,10,3,"1130025","WAKISO","KYADONDO","MAKINDYE","NDEJJE",15,2,2011,1,,1,0,0,2618.33203125
"113300250215",1,0,10,3,"1130025","WAKISO","KYADONDO","MAKINDYE","NDEJJE",13,2,2011,1,,1,1,0,5716.1318359375
"1133002504",1,0,10,3,"1130025","WAKISO","KYADONDO","MAKINDYE","NDEJJE",6,2,2011,1,,1,0,0,1714.69494628906
"1133002505",1,0,10,3,"1130025","WAKISO","KYADONDO","MAKINDYE","NDEJJE",6,2,2011,1,,1,0,0,2073.4765625
"1133002506",1,0,10,3,"1130025","WAKISO","KYADONDO","MAKINDYE","NDEJJE",6,2,2011,1,,1,0,0,3997.982421875
"1133002508",1,0,10,3,"1130025","WAKISO","KYADONDO","MAKINDYE","NDEJJE",6,2,2011,1,,1,0,0,5716.1318359375
"1133002509",1,0,10,3,"1130025","WAKISO","KYADONDO","MAKINDYE","NDEJJE",6,2,2011,1,,1,0,0,2334.8486328125
"1143000301",1,0,10,3,"1140003","LYANTONDE","KABULA","KALIIRO","KALIIRO",20,5,2011,1,,1,0,0,884.832092285156
"1143000303",1,0,10,3,"1140003","LYANTONDE","KABULA","MPUMUDDE","NSIIKA",20,11,2010,1,,1,0,0,1330.64599609375
"1143000305",1,0,10,3,"1140003","LYANTONDE","KABULA","MPUMUDDE","NSIIKA",19,11,2010,1,,1,0,0,3743.93432617188
"114300030504",1,0,10,3,"1140003","LYANTONDE","KABULA","MPUMUDDE","NSIIKA",19,5,2011,1,,1,1,0,4719.67236328125
"114300030505",1,0,10,3,"1140003","LWENGO","LWENGO","KYAZANGA","BIJAABA",21,5,2011,1,,1,1,0,2095.66674804688
"1143000306",1,0,10,3,"1140003","LYANTONDE","KABULA","MPUMUDDE","NSIIKA",20,5,2011,1,,1,0,0,1827.70239257813
"1143000307",1,0,10,3,"1140003","LYANTONDE","KABULA","MPUMUDDE","NSIIKA",19,5,2011,1,,1,0,0,1717.97265625
"1143000308",1,0,10,3,"1140003","LYANTONDE","KABULA","MPUMUDDE","NSIIKA",19,11,2010,1,,1,0,0,1400.93957519531
"1143000309",1,0,10,3,"1140003","LYANTONDE","KABULA","MPUMUDDE","NSIIKA",19,5,2011,1,,1,0,0,1891.55065917969
"1143000310",1,0,10,3,"1140003","LYANTONDE","KABULA","MPUMUDDE","NSIIKA",20,11,2010,1,,1,0,0,1238.31359863281
"1153000401",1,0,10,3,"1150004","MITYANA","BUSUJJU","MAANYI","KIMULI",15,3,2011,1,,1,0,0,1323.74401855469
"1153000402",1,0,10,3,"1150004","MITYANA","BUSUJJU","MAANYI","KIMULI",15,2,2011,1,,1,0,0,1345.91516113281
"1153000403",1,0,10,3,"1150004","MITYANA","BUSUJJU","MAANYI","KIMULI",16,2,2011,1,,1,0,0,1053.89392089844
"1153000404",1,0,10,3,"1150004","MITYANA","BUSUJJU","MAANYI","KIMULI",15,8,2011,1,,1,0,0,4914.1943359375
"115300040402",0,1,11,1,"1150004","KAMPALA","KCCA","RUBAGA DIVISION","NAKULABYE",2,6,2011,1,,1,1,0,3607.07470703125
"1153000405",1,0,10,3,"1150004","MITYANA","BUSUJJU","MAANYI","KIMULI",15,2,2011,1,,1,0,0,1144.23693847656
"1153000407",1,0,10,3,"1150004","MITYANA","BUSUJJU","MAANYI","KIMULI",15,8,2011,1,,1,0,0,1600.1201171875
"115300040702",0,1,11,1,"1150004","KAMPALA","KCCA","KAWEMPE DIVISION","KAWEMPE I",29,8,2011,1,,1,1,0,4137.09228515625
"115300040703",1,0,10,3,"1150004","KAMPALA","KAWEMPE DIVISION","KAWEMPE DIVISION","KAWEMPE I",29,8,2011,1,,1,1,0,2092.32446289063
"1153000409",1,0,10,3,"1150004","MITYANA","BUSUJJU","MAANYI","KIMULI",15,2,2011,1,,1,0,0,1043.84448242188
"1153000410",1,0,10,3,"1150004","MITYANA","BUSUJJU","MAANYI","KIMULI",16,8,2011,1,,1,0,0,1135.36657714844
"1153002701",1,0,10,3,"1150027","MITYANA","MITYANA","BUSIMBI","TTAMU",25,11,2010,1,,1,0,0,1196.01953125
