"region","item_name","item_code","unit_name","Otherunit","unit_code","factor","source"
1,"ONION)",401,"HEAP SMALL",,"10A",0.153999999165535,1
2,"ONION)",401,"HEAP SMALL",,"10A",0.165000006556511,1
3,"ONION)",401,"HEAP SMALL",,"10A",0.135000005364418,1
1,"ONION)",401,"HEAP MEDIUM",,"10B",0.296999990940094,1
2,"ONION)",401,"HEAP MEDIUM",,"10B",0.300000011920929,1
3,"ONION)",401,"HEAP MEDIUM",,"10B",0.24099999666214,1
1,"ONION)",401,"HEAP LARGE",,"10C",0.595000028610229,1
2,"ONION)",401,"HEAP LARGE",,"10C",0.492500007152557,1
3,"ONION)",401,"HEAP LARGE",,"10C",0.389999985694885,1
1,"ONION)",401,"BUNCH",,"8",0.252545475959778,1
2,"ONION)",401,"BUNCH",,"8",0.307111114263535,1
3,"ONION)",401,"BUNCH",,"8",0.288083344697952,1
1,"ONION)",401,"BUNCH SMALL",,"8A",0.159031748771667,1
2,"ONION)",401,"BUNCH SMALL",,"8A",0.116840906441212,1
3,"ONION)",401,"BUNCH SMALL",,"8A",0.104302324354649,1
1,"ONION)",401,"BUNCH MEDIUM",,"8B",0.356031239032745,1
2,"ONION)",401,"BUNCH MEDIUM",,"8B",0.17068749666214,1
3,"ONION)",401,"BUNCH MEDIUM",,"8B",0.225710526108742,1
1,"ONION)",401,"BUNCH LARGE",,"8C",0.655548393726349,1
2,"ONION)",401,"BUNCH LARGE",,"8C",0.24972727894783,1
3,"ONION)",401,"BUNCH LARGE",,"8C",0.435657143592834,1
1,"ONION)",401,"PIECE",,"9",0.0641428530216217,1
2,"ONION)",401,"PIECE",,"9",0.0811363607645035,1
3,"ONION)",401,"PIECE",,"9",0.0898000001907349,1
1,"ONION)",401,"PIECE SMALL",,"9A",0.0419999994337559,1
2,"ONION)",401,"PIECE SMALL",,"9A",0.0399999991059303,1
3,"ONION)",401,"PIECE SMALL",,"9A",0.0379999987781048,1
1,"ONION)",401,"PIECE MEDIUM",,"9B",0.0820000022649765,1
2,"ONION)",401,"PIECE MEDIUM",,"9B",0.0750000029802322,1
3,"ONION)",401,"PIECE MEDIUM",,"9B",0.0659999996423721,1
1,"ONION)",401,"PIECE LARGE",,"9C",0.142000004649162,1
2,"ONION)",401,"PIECE LARGE",,"9C",0.11599999666214,1
3,"ONION)",401,"PIECE LARGE",,"9C",0.100000001490116,1
1,"CABBAGE",402,"HEAP",,"10",0.126285716891289,4
2,"CABBAGE",402,"HEAP",,"10",0.126285716891289,4
3,"CABBAGE",402,"HEAP",,"10",0.126285716891289,4
1,"CABBAGE",402,"PIECE",,"9",1.19466662406921,1
2,"CABBAGE",402,"PIECE",,"9",1.78945159912109,1
3,"CABBAGE",402,"PIECE",,"9",1.22031581401825,1
1,"CABBAGE",402,"PIECE SMALL",,"9A",0.897000014781952,1
2,"CABBAGE",402,"PIECE SMALL",,"9A",0.964999973773956,1
3,"CABBAGE",402,"PIECE SMALL",,"9A",1.12999999523163,1
1,"CABBAGE",402,"PIECE MEDIUM",,"9B",1.50600004196167,1
2,"CABBAGE",402,"PIECE MEDIUM",,"9B",1.55499994754791,1
3,"CABBAGE",402,"PIECE MEDIUM",,"9B",1.62800002098084,1
1,"CABBAGE",402,"PIECE LARGE",,"9C",2.20199990272522,1
2,"CABBAGE",402,"PIECE LARGE",,"9C",2.20749998092651,1
3,"CABBAGE",402,"PIECE LARGE",,"9C",2.07999992370605,1
1,"TANAPOSI/RAPE",403,"HEAP",,"10",0.470789462327957,1
2,"TANAPOSI/RAPE",403,"HEAP",,"10",0.172399997711182,1
3,"TANAPOSI/RAPE",403,"HEAP",,"10",0.189125001430511,1
1,"TANAPOSI/RAPE",403,"HEAP SMALL",,"10A",0.114000000059605,1
2,"TANAPOSI/RAPE",403,"HEAP SMALL",,"10A",0.165000006556511,1
3,"TANAPOSI/RAPE",403,"HEAP SMALL",,"10A",0.194999992847443,1
1,"TANAPOSI/RAPE",403,"HEAP MEDIUM",,"10B",0.208999991416931,1
2,"TANAPOSI/RAPE",403,"HEAP MEDIUM",,"10B",0.280000001192093,1
3,"TANAPOSI/RAPE",403,"HEAP MEDIUM",,"10B",0.384999990463257,1
1,"TANAPOSI/RAPE",403,"HEAP LARGE",,"10C",0.352999985218048,1
2,"TANAPOSI/RAPE",403,"HEAP LARGE",,"10C",0.46000000834465,1
3,"TANAPOSI/RAPE",403,"HEAP LARGE",,"10C",0.555000007152557,1
1,"TANAPOSI/RAPE",403,"BUNCH",,"8",0.354000002145767,1
2,"TANAPOSI/RAPE",403,"BUNCH",,"8",0.422956526279449,1
3,"TANAPOSI/RAPE",403,"BUNCH",,"8",0.280550003051758,1
1,"TANAPOSI/RAPE",403,"BUNCH SMALL",,"8A",0.131232872605324,1
2,"TANAPOSI/RAPE",403,"BUNCH SMALL",,"8A",0.148621618747711,1
3,"TANAPOSI/RAPE",403,"BUNCH SMALL",,"8A",0.132578313350677,1
1,"TANAPOSI/RAPE",403,"BUNCH MEDIUM",,"8B",0.248799994587898,1
2,"TANAPOSI/RAPE",403,"BUNCH MEDIUM",,"8B",0.264551013708115,1
3,"TANAPOSI/RAPE",403,"BUNCH MEDIUM",,"8B",0.219016671180725,1
1,"TANAPOSI/RAPE",403,"BUNCH LARGE",,"8C",0.318062514066696,1
2,"TANAPOSI/RAPE",403,"BUNCH LARGE",,"8C",0.443631589412689,1
3,"TANAPOSI/RAPE",403,"BUNCH LARGE",,"8C",0.368499994277954,1
1,"TANAPOSI/RAPE",403,"PIECE",,"9",0.133142858743668,1
2,"TANAPOSI/RAPE",403,"PIECE",,"9",0.0764999985694885,1
3,"TANAPOSI/RAPE",403,"PIECE",,"9",0.103333331644535,1
1,"NKHWANI",404,"HEAP",,"10",0.394999980926514,1
2,"NKHWANI",404,"HEAP",,"10",0.277088224887848,1
3,"NKHWANI",404,"HEAP",,"10",0.281636357307434,1
1,"NKHWANI",404,"HEAP SMALL",,"10A",0.0860000029206276,1
2,"NKHWANI",404,"HEAP SMALL",,"10A",0.104999996721745,1
3,"NKHWANI",404,"HEAP SMALL",,"10A",0.119999997317791,1
1,"NKHWANI",404,"HEAP MEDIUM",,"10B",0.156000003218651,1
2,"NKHWANI",404,"HEAP MEDIUM",,"10B",0.170000001788139,1
3,"NKHWANI",404,"HEAP MEDIUM",,"10B",0.233999997377396,1
1,"NKHWANI",404,"HEAP LARGE",,"10C",0.256000012159348,1
2,"NKHWANI",404,"HEAP LARGE",,"10C",0.280000001192093,1
3,"NKHWANI",404,"HEAP LARGE",,"10C",0.328000009059906,1
1,"NKHWANI",404,"OTHER (SPECIFY)","BUNDLE","23",0.127000004053116,2
3,"NKHWANI",404,"OTHER (SPECIFY)","BUNDLE","23",0.127000004053116,2
1,"NKHWANI",404,"No 12 PLATE",,"7",0.212999999523163,4
2,"NKHWANI",404,"No 12 PLATE",,"7",0.212999999523163,4
3,"NKHWANI",404,"No 12 PLATE",,"7",0.212999999523163,4
1,"NKHWANI",404,"BUNCH",,"8",0.127000004053116,1
2,"NKHWANI",404,"BUNCH",,"8",0.151875004172325,1
3,"NKHWANI",404,"BUNCH",,"8",0.0989117622375488,1
1,"NKHWANI",404,"PIECE",,"9",0.0274999998509884,4
2,"NKHWANI",404,"PIECE",,"9",0.0274999998509884,4
3,"NKHWANI",404,"PIECE",,"9",0.0274999998509884,4
1,"CHINESE CABBAGE",405,"HEAP",,"10",0.239250004291534,1
2,"CHINESE CABBAGE",405,"HEAP",,"10",0.23942856490612,1
3,"CHINESE CABBAGE",405,"HEAP",,"10",0.174407407641411,1
1,"CHINESE CABBAGE",405,"HEAP SMALL",,"10A",0.0979999974370003,1
2,"CHINESE CABBAGE",405,"HEAP SMALL",,"10A",0.140000000596046,1
3,"CHINESE CABBAGE",405,"HEAP SMALL",,"10A",0.180000007152557,1
1,"CHINESE CABBAGE",405,"HEAP MEDIUM",,"10B",0.180999994277954,1
2,"CHINESE CABBAGE",405,"HEAP MEDIUM",,"10B",0.252000004053116,1
3,"CHINESE CABBAGE",405,"HEAP MEDIUM",,"10B",0.354000002145767,1
1,"CHINESE CABBAGE",405,"HEAP LARGE",,"10C",0.305999994277954,1
2,"CHINESE CABBAGE",405,"HEAP LARGE",,"10C",0.400000005960464,1
3,"CHINESE CABBAGE",405,"HEAP LARGE",,"10C",0.502499997615814,1
1,"CHINESE CABBAGE",405,"BUNCH",,"8",0.168865382671356,1
2,"CHINESE CABBAGE",405,"BUNCH",,"8",0.291999995708466,1
3,"CHINESE CABBAGE",405,"BUNCH",,"8",0.224764704704285,1
1,"CHINESE CABBAGE",405,"PIECE",,"9",0.109899997711182,1
2,"CHINESE CABBAGE",405,"PIECE",,"9",0.172999992966652,1
3,"CHINESE CABBAGE",405,"PIECE",,"9",0.110130436718464,1
1,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"HEAP",,"10",0.145571425557137,1
2,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"HEAP",,"10",0.144250005483627,1
3,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"HEAP",,"10",0.11537142843008,1
1,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"HEAP SMALL",,"10A",0.126000002026558,1
2,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"HEAP SMALL",,"10A",0.0900000035762787,1
3,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"HEAP SMALL",,"10A",0.178000003099442,1
1,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"HEAP MEDIUM",,"10B",0.217999994754791,1
2,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"HEAP MEDIUM",,"10B",0.144999995827675,1
3,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"HEAP MEDIUM",,"10B",0.291999995708466,1
1,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"HEAP LARGE",,"10C",0.342000007629395,1
2,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"HEAP LARGE",,"10C",0.234999999403954,1
3,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"HEAP LARGE",,"10C",0.432000011205673,1
1,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"No 10 PLATE",,"6",0.0719999969005585,4
2,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"No 10 PLATE",,"6",0.0719999969005585,4
3,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"No 10 PLATE",,"6",0.0719999969005585,4
1,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"No 12 PLATE",,"7",0.0890000015497208,4
2,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"No 12 PLATE",,"7",0.0890000015497208,4
3,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"No 12 PLATE",,"7",0.0890000015497208,4
1,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"BUNCH",,"8",0.207000002264977,1
2,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"BUNCH",,"8",0.175777778029442,1
3,"OTHER CULTIVATED GREEN LEAFY VEGETABLES",406,"BUNCH",,"8",0.152571424841881,1
1,"GATHERED WILD GREEN LEAVES",407,"HEAP",,"10",0.137727275490761,1
2,"GATHERED WILD GREEN LEAVES",407,"HEAP",,"10",0.154388889670372,1
3,"GATHERED WILD GREEN LEAVES",407,"HEAP",,"10",0.112199999392033,1
1,"GATHERED WILD GREEN LEAVES",407,"HEAP SMALL",,"10A",0.107999995350838,1
2,"GATHERED WILD GREEN LEAVES",407,"HEAP SMALL",,"10A",0.107999995350838,1
3,"GATHERED WILD GREEN LEAVES",407,"HEAP SMALL",,"10A",0.158500000834465,1
1,"GATHERED WILD GREEN LEAVES",407,"HEAP MEDIUM",,"10B",0.189999997615814,1
2,"GATHERED WILD GREEN LEAVES",407,"HEAP MEDIUM",,"10B",0.178000003099442,1
3,"GATHERED WILD GREEN LEAVES",407,"HEAP MEDIUM",,"10B",0.25,1
1,"GATHERED WILD GREEN LEAVES",407,"HEAP LARGE",,"10C",0.311999976634979,1
2,"GATHERED WILD GREEN LEAVES",407,"HEAP LARGE",,"10C",0.263999998569489,1
3,"GATHERED WILD GREEN LEAVES",407,"HEAP LARGE",,"10C",0.430000007152557,1
1,"GATHERED WILD GREEN LEAVES",407,"BUNCH",,"8",0.203111112117767,1
2,"GATHERED WILD GREEN LEAVES",407,"BUNCH",,"8",0.145600005984306,1
3,"GATHERED WILD GREEN LEAVES",407,"BUNCH",,"8",0.0576666668057442,1
1,"TOMATO",408,"HEAP",,"10",0.438538461923599,1
2,"TOMATO",408,"HEAP",,"10",0.439290314912796,1
3,"TOMATO",408,"HEAP",,"10",0.48586842417717,1
1,"TOMATO",408,"HEAP SMALL",,"10A",0.214000001549721,1
2,"TOMATO",408,"HEAP SMALL",,"10A",0.208749994635582,1
3,"TOMATO",408,"HEAP SMALL",,"10A",0.224999994039536,1
1,"TOMATO",408,"HEAP MEDIUM",,"10B",0.38400000333786,1
2,"TOMATO",408,"HEAP MEDIUM",,"10B",0.34799998998642,1
3,"TOMATO",408,"HEAP MEDIUM",,"10B",0.344999998807907,1
1,"TOMATO",408,"HEAP LARGE",,"10C",0.631999969482422,1
2,"TOMATO",408,"HEAP LARGE",,"10C",0.558000028133392,1
3,"TOMATO",408,"HEAP LARGE",,"10C",0.523000001907349,1
1,"TOMATO",408,"OTHER (SPECIFY)","PAIL (SMALL)","23",5.30000019073486,4
1,"TOMATO",408,"OTHER (SPECIFY)","BASIN","23",9.61999988555908,4
2,"TOMATO",408,"OTHER (SPECIFY)","5L BUCKET","23",5.30000019073486,1
2,"TOMATO",408,"OTHER (SPECIFY)","BASIN","23",9.61999988555908,4
2,"TOMATO",408,"OTHER (SPECIFY)","PAIL (SMALL)","23",5.30000019073486,4
3,"TOMATO",408,"OTHER (SPECIFY)","BASIN","23",9.61999988555908,4
3,"TOMATO",408,"OTHER (SPECIFY)","PAIL (SMALL)","23",5.30000019073486,4
3,"TOMATO",408,"OTHER (SPECIFY)","PAIL (MEDIUM)","23",18,1
3,"TOMATO",408,"OTHER (SPECIFY)","5L BUCKET","23",5.30000019073486,1
1,"TOMATO",408,"BASIN (SMALL)",,"27A",10.6000003814697,4
2,"TOMATO",408,"BASIN (SMALL)",,"27A",10.6000003814697,4
3,"TOMATO",408,"BASIN (SMALL)",,"27A",10.6000003814697,4
1,"TOMATO",408,"PAIL",,"4",1,4
2,"TOMATO",408,"PAIL",,"4",1,4
3,"TOMATO",408,"PAIL",,"4",1,4
1,"TOMATO",408,"PIECE",,"9",0.119499996304512,1
2,"TOMATO",408,"PIECE",,"9",0.113409094512463,1
3,"TOMATO",408,"PIECE",,"9",0.121666669845581,1
1,"TOMATO",408,"PIECE SMALL",,"9A",0.0659999996423721,1
2,"TOMATO",408,"PIECE SMALL",,"9A",0.0599999986588955,1
3,"TOMATO",408,"PIECE SMALL",,"9A",0.0549999997019768,1
1,"TOMATO",408,"PIECE MEDIUM",,"9B",0.108000002801418,1
2,"TOMATO",408,"PIECE MEDIUM",,"9B",0.104499995708466,1
3,"TOMATO",408,"PIECE MEDIUM",,"9B",0.0890000015497208,1
1,"TOMATO",408,"PIECE LARGE",,"9C",0.156000003218651,1
2,"TOMATO",408,"PIECE LARGE",,"9C",0.147749990224838,1
3,"TOMATO",408,"PIECE LARGE",,"9C",0.131999999284744,1
1,"CUCUMBER",409,"HEAP",,"10",1,4
2,"CUCUMBER",409,"HEAP",,"10",1,4
3,"CUCUMBER",409,"HEAP",,"10",1,4
1,"CUCUMBER",409,"HEAP SMALL",,"10A",0.10700000077486,1
2,"CUCUMBER",409,"HEAP SMALL",,"10A",0.443499982357025,1
3,"CUCUMBER",409,"HEAP SMALL",,"10A",0.5,1
1,"CUCUMBER",409,"HEAP MEDIUM",,"10B",0.598999977111816,1
2,"CUCUMBER",409,"HEAP MEDIUM",,"10B",0.740000009536743,1
3,"CUCUMBER",409,"HEAP MEDIUM",,"10B",0.755999982357025,1
1,"CUCUMBER",409,"HEAP LARGE",,"10C",1.74500000476837,1
2,"CUCUMBER",409,"HEAP LARGE",,"10C",1.11500000953674,1
3,"CUCUMBER",409,"HEAP LARGE",,"10C",1.07400000095367,1
1,"CUCUMBER",409,"PIECE",,"9",0.264699995517731,1
2,"CUCUMBER",409,"PIECE",,"9",0.120272725820541,1
3,"CUCUMBER",409,"PIECE",,"9",0.280950009822845,1
1,"CUCUMBER",409,"PIECE SMALL",,"9A",0.212000012397766,1
2,"CUCUMBER",409,"PIECE SMALL",,"9A",0.174999997019768,1
3,"CUCUMBER",409,"PIECE SMALL",,"9A",0.172999992966652,1
1,"CUCUMBER",409,"PIECE MEDIUM",,"9B",0.351999998092651,1
2,"CUCUMBER",409,"PIECE MEDIUM",,"9B",0.284999996423721,1
3,"CUCUMBER",409,"PIECE MEDIUM",,"9B",0.273000001907349,1
1,"CUCUMBER",409,"PIECE LARGE",,"9C",0.443000018596649,1
2,"CUCUMBER",409,"PIECE LARGE",,"9C",0.415499985218048,1
3,"CUCUMBER",409,"PIECE LARGE",,"9C",0.36599999666214,1
1,"PUMPKIN",410,"PIECE",,"9",1.93599998950958,1
2,"PUMPKIN",410,"PIECE",,"9",1.42647993564606,1
3,"PUMPKIN",410,"PIECE",,"9",1.62892496585846,1
1,"PUMPKIN",410,"PIECE SMALL",,"9A",0.990750014781952,1
2,"PUMPKIN",410,"PIECE SMALL",,"9A",1.22200000286102,1
3,"PUMPKIN",410,"PIECE SMALL",,"9A",1.08000004291534,1
1,"PUMPKIN",410,"PIECE MEDIUM",,"9B",1.49800002574921,1
2,"PUMPKIN",410,"PIECE MEDIUM",,"9B",1.92999994754791,1
3,"PUMPKIN",410,"PIECE MEDIUM",,"9B",1.53999996185303,1
1,"PUMPKIN",410,"PIECE LARGE",,"9C",2.29749989509583,1
2,"PUMPKIN",410,"PIECE LARGE",,"9C",2.75650000572205,1
3,"PUMPKIN",410,"PIECE LARGE",,"9C",2.08949995040894,1
1,"OKRA",411,"HEAP",,"10",0.113888889551163,1
2,"OKRA",411,"HEAP",,"10",0.213249996304512,1
3,"OKRA",411,"HEAP",,"10",0.198035717010498,1
1,"OKRA",411,"HEAP SMALL",,"10A",0.0920000001788139,1
2,"OKRA",411,"HEAP SMALL",,"10A",0.0850000008940697,1
3,"OKRA",411,"HEAP SMALL",,"10A",0.136500000953674,1
1,"OKRA",411,"HEAP MEDIUM",,"10B",0.162000000476837,1
2,"OKRA",411,"HEAP MEDIUM",,"10B",0.144999995827675,1
3,"OKRA",411,"HEAP MEDIUM",,"10B",0.263000011444092,1
1,"OKRA",411,"HEAP LARGE",,"10C",0.284000009298325,1
2,"OKRA",411,"HEAP LARGE",,"10C",0.230000004172325,1
3,"OKRA",411,"HEAP LARGE",,"10C",0.369000017642975,1
1,"OKRA",411,"PIECE",,"9",0.0769999995827675,4
2,"OKRA",411,"PIECE",,"9",0.0769999995827675,4
3,"OKRA",411,"PIECE",,"9",0.0769999995827675,4
1,"OKRA",411,"PIECE SMALL",,"9A",0.0257738325744867,4
2,"OKRA",411,"PIECE SMALL",,"9A",0.0257738325744867,4
3,"OKRA",411,"PIECE SMALL",,"9A",0.0257738325744867,4
1,"OKRA",411,"PIECE MEDIUM",,"9B",0.0358076803386211,4
2,"OKRA",411,"PIECE MEDIUM",,"9B",0.0358076803386211,4
3,"OKRA",411,"PIECE MEDIUM",,"9B",0.0358076803386211,4
1,"OKRA",411,"PIECE LARGE",,"9C",0.0326464883983135,4
2,"OKRA",411,"PIECE LARGE",,"9C",0.0326464883983135,4
3,"OKRA",411,"PIECE LARGE",,"9C",0.0326464883983135,4
1,"MUSHROOM",413,"HEAP ",,"10",0.24099999666214,1
2,"MUSHROOM",413,"HEAP ",,"10",0.560000002384186,1
3,"MUSHROOM",413,"HEAP ",,"10",0.700999975204468,1
1,"MUSHROOM",413,"PIECE",,"9",0.0683333501219749,4
2,"MUSHROOM",413,"PIECE",,"9",0.0683333501219749,4
3,"MUSHROOM",413,"PIECE",,"9",0.0683333501219749,4
1,"OTHER (SPECIFY)",414,"OTHER (SPECIFY)","PIECE","23",0.129999995231628,4
2,"OTHER (SPECIFY)",414,"OTHER (SPECIFY)","PIECE","23",0.129999995231628,4
3,"OTHER (SPECIFY)",414,"OTHER (SPECIFY)","PIECE","23",0.129999995231628,4
3,"OTHER (SPECIFY)",414,"PAIL",,"4",3.88000011444092,1
1,"EGGS",501,"OTHER (SPECIFY)","TRAY","23",1.79999995231628,4
2,"EGGS",501,"OTHER (SPECIFY)","TRAY","23",1.79999995231628,4
3,"EGGS",501,"OTHER (SPECIFY)","TRAY","23",1.79999995231628,4
1,"EGGS",501,"PIECE",,"9",0.0579999983310699,1
2,"EGGS",501,"PIECE",,"9",0.0599999986588955,1
3,"EGGS",501,"PIECE",,"9",0.061999998986721,1
1,"DRIED FISH",502,"HEAP",,"10",0.189012765884399,4
2,"DRIED FISH",502,"HEAP",,"10",0.189012765884399,4
3,"DRIED FISH",502,"HEAP",,"10",0.189012765884399,4
1,"DRIED FISH",502,"HEAP SMALL",,"10A",0.0839999988675117,1
2,"DRIED FISH",502,"HEAP SMALL",,"10A",0.0860000029206276,1
3,"DRIED FISH",502,"HEAP SMALL",,"10A",0.0445000007748604,1
1,"DRIED FISH",502,"HEAP MEDIUM",,"10B",0.410863637924194,1
2,"DRIED FISH",502,"HEAP MEDIUM",,"10B",0.171272724866867,1
3,"DRIED FISH",502,"HEAP MEDIUM",,"10B",0.117200002074242,1
1,"DRIED FISH",502,"HEAP LARGE",,"10C",0.555000007152557,1
2,"DRIED FISH",502,"HEAP LARGE",,"10C",0.15090000629425,1
3,"DRIED FISH",502,"HEAP LARGE",,"10C",0.105999998748302,1
1,"DRIED FISH",502,"PIECE",,"9",0.213249996304512,1
2,"DRIED FISH",502,"PIECE",,"9",0.129374995827675,1
3,"DRIED FISH",502,"PIECE",,"9",0.189999997615814,1
1,"DRIED FISH",502,"PIECE SMALL",,"9A",0.0890000015497208,1
2,"DRIED FISH",502,"PIECE SMALL",,"9A",0.0799999982118607,1
3,"DRIED FISH",502,"PIECE SMALL",,"9A",0.0359999984502792,1
1,"DRIED FISH",502,"PIECE MEDIUM",,"9B",0.257708340883255,1
2,"DRIED FISH",502,"PIECE MEDIUM",,"9B",0.164105266332626,1
3,"DRIED FISH",502,"PIECE MEDIUM",,"9B",0.119207546114922,1
1,"DRIED FISH",502,"PIECE LARGE",,"9C",0.352222234010696,1
2,"DRIED FISH",502,"PIECE LARGE",,"9C",0.26918751001358,1
3,"DRIED FISH",502,"PIECE LARGE",,"9C",0.154534891247749,1
1,"FRESH FISH",503,"HEAP",,"10",0.337285310029984,4
2,"FRESH FISH",503,"HEAP",,"10",0.337285310029984,4
3,"FRESH FISH",503,"HEAP",,"10",0.337285310029984,4
1,"FRESH FISH",503,"HEAP SMALL",,"10A",0.520105242729187,1
2,"FRESH FISH",503,"HEAP SMALL",,"10A",0.171999990940094,1
3,"FRESH FISH",503,"HEAP SMALL",,"10A",0.15174999833107,1
1,"FRESH FISH",503,"HEAP MEDIUM",,"10B",0.640799999237061,1
2,"FRESH FISH",503,"HEAP MEDIUM",,"10B",0.104666665196419,1
3,"FRESH FISH",503,"HEAP MEDIUM",,"10B",0.136777773499489,1
1,"FRESH FISH",503,"HEAP LARGE",,"10C",0.851499974727631,1
2,"FRESH FISH",503,"HEAP LARGE",,"10C",0.157000005245209,1
3,"FRESH FISH",503,"HEAP LARGE",,"10C",0.101999998092651,1
1,"FRESH FISH",503,"PIECE",,"9",0.442699998617172,1
2,"FRESH FISH",503,"PIECE",,"9",0.369368433952332,1
3,"FRESH FISH",503,"PIECE",,"9",0.407533347606659,1
1,"FRESH FISH",503,"PIECE SMALL",,"9A",0.646636366844177,1
2,"FRESH FISH",503,"PIECE SMALL",,"9A",0.139624997973442,1
3,"FRESH FISH",503,"PIECE SMALL",,"9A",0.0999729707837105,1
1,"FRESH FISH",503,"PIECE MEDIUM",,"9B",0.675291657447815,1
2,"FRESH FISH",503,"PIECE MEDIUM",,"9B",0.337076932191849,1
3,"FRESH FISH",503,"PIECE MEDIUM",,"9B",0.149516120553017,1
1,"FRESH FISH",503,"PIECE LARGE",,"9C",0.976363658905029,1
2,"FRESH FISH",503,"PIECE LARGE",,"9C",0.277769237756729,1
3,"FRESH FISH",503,"PIECE LARGE",,"9C",0.320736855268478,1
3,"BEEF",504,"OTHER (SPECIFY)","QUARTER","23",0.25,3
1,"BEEF, HAM",504,"PIECE",,"9",0.0359999984502792,1
2,"BEEF, HAM",504,"PIECE",,"9",0.25,1
3,"BEEF, HAM",504,"PIECE",,"9",0.25,1
1,"GOAT",505,"PIECE",,"9",0.028999999165535,1
2,"GOAT",505,"PIECE",,"9",0.125,1
3,"GOAT",505,"PIECE",,"9",0.25,1
3,"PORK",506,"OTHER (SPECIFY)","QUARTER","23",0.25,3
1,"PORK, FILLET",506,"PIECE",,"9",0.0419999994337559,1
2,"PORK, FILLET",506,"PIECE",,"9",0.197999998927116,1
3,"PORK, FILLET",506,"PIECE",,"9",0.25,1
1,"MUTTON",507,"PIECE",,"9",0.995999991893768,1
2,"MUTTON",507,"PIECE",,"9",1.34100008010864,1
3,"MUTTON",507,"PIECE",,"9",0.25,1
1,"CHICKEN - WHOLE",508,"OTHER (SPECIFY)","WHOLE","23",1.25999999046326,2
2,"CHICKEN - WHOLE",508,"OTHER (SPECIFY)","WHOLE","23",1.25999999046326,2
3,"CHICKEN - WHOLE",508,"OTHER (SPECIFY)","FULL","23",1.25999999046326,2
3,"CHICKEN - WHOLE",508,"OTHER (SPECIFY)","WHOLE","23",1.25999999046326,2
1,"CHICKEN (TRADITIONALLY), BRED LIVE",508,"PIECE",,"9",1.26800000667572,1
2,"CHICKEN (TRADITIONALLY), BRED LIVE",508,"PIECE",,"9",1.2960000038147,1
3,"CHICKEN (TRADITIONALLY), BRED LIVE",508,"PIECE",,"9",1.27799999713898,1
3,"OTHER POULTRY - GUINEA FOWL, DOVES, ETC",509,"OTHER (SPECIFY)","FULL","23",1.25999999046326,2
1,"OTHER POULTRY  GUINEA FOWL, DOVES, ETC",509,"PIECE",,"9",1.28799998760223,1
2,"OTHER POULTRY  GUINEA FOWL, DOVES, ETC",509,"PIECE",,"9",1.2940000295639,1
3,"OTHER POULTRY  GUINEA FOWL, DOVES, ETC",509,"PIECE",,"9",1.47599995136261,1
1,"SMALL ANIMAL – RABBIT, MICE, ETC",510,"PIECE",,"9",0.0320000015199184,1
2,"SMALL ANIMAL – RABBIT, MICE, ETC",510,"PIECE",,"9",0.0387500002980232,1
3,"SMALL ANIMAL – RABBIT, MICE, ETC",510,"PIECE",,"9",0.0979999974370003,1
1,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,"HEAP ",,"10",0.0659999996423721,1
2,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,"HEAP ",,"10",0.0649999976158142,1
3,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,"HEAP ",,"10",0.046000000089407,1
1,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,"TINA ",,"25",0.17399999499321,1
2,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,"TINA ",,"25",0.126249998807907,1
3,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,"TINA ",,"25",0.100000001490116,1
1,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,"NO. 10 PLATE ",,"6",0.123999997973442,1
2,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,"NO. 10 PLATE ",,"6",0.0599999986588955,1
